DateTime,DOY,CHK__1_1_1,DAQM_T_1_1_1,VIN_1_1_1,PPFD_1_1_1,P_RAIN_1_1_1,RG_1_1_1,RH_1_1_1,RN_1_1_1,SHF_1_1_1,SHF_2_1_1,SHF_3_1_1,SWC_1_1_1,SWC_2_1_1,TA_1_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1,n_SHF,n_TS,n_SWC,SHF,TS,SWC
2024-01-14T18:30:00Z,14.5624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-14T19:00:00Z,14.5832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-14T19:30:00Z,14.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-14T20:00:00Z,14.6249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-14T20:30:00Z,14.6457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-14T21:00:00Z,14.6665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-14T21:30:00Z,14.6873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-14T22:00:00Z,14.7082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-14T22:30:00Z,14.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-14T23:00:00Z,14.7498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-14T23:30:00Z,14.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-15T00:00:00Z,14.7915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-15T00:30:00Z,14.8123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-15T01:00:00Z,14.8332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-15T01:30:00Z,14.854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-15T02:00:00Z,14.8748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-15T02:30:00Z,14.8956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-15T03:00:00Z,14.9165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-15T03:30:00Z,14.9373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-15T04:00:00Z,14.9581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-15T04:30:00Z,14.979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-15T05:00:00Z,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-15T05:30:00Z,15.0208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-15T06:00:00Z,15.0416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-15T06:30:00Z,15.0624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-15T07:00:00Z,15.0833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-15T07:30:00Z,15.1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-15T08:00:00Z,15.1249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-15T08:30:00Z,15.1458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-15T09:00:00Z,15.1666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-15T09:30:00Z,15.1874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-15T10:00:00Z,15.2082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-15T10:30:00Z,15.2291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-15T11:00:00Z,15.2499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-15T11:30:00Z,15.2707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-15T12:00:00Z,15.2916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-15T12:30:00Z,15.3124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-15T13:00:00Z,15.3332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-15T13:30:00Z,15.3541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-15T14:00:00Z,15.3749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-24T17:00:00Z,24.4999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2024-01-24T17:30:00Z,24.5207,99.1724,5.94073,12.1655,398.527,0.001,179.732,98.1302,4.75495,-7.68115,-6.24595,-5.78062,0.193796,NA,275.126,275.261,275.161,NA,3,2,1,-6.56924,275.211,0.193796
2024-01-24T18:00:00Z,24.5415,118.767,8.3138,12.166,361.313,8e-4,159.006,96.7073,-0.859451,-7.67237,-6.26324,-5.78435,0.193947,NA,275.214,275.261,275.16,NA,3,2,1,-6.57332,275.2105,0.193947
2024-01-24T18:30:00Z,24.5624,136.667,9.1625,12.1664,267.146,8e-4,115.036,95.9746,-13.2681,-7.67166,-6.24926,-5.801,0.194428,NA,275.315,275.261,275.159,NA,3,2,1,-6.573973333333333,275.21000000000004,0.194428
2024-01-24T19:00:00Z,24.5832,100.633,9.44036,12.1665,189.309,0.0012,77.279,96.2936,-8.8634,-7.67159,-6.23309,-5.80287,0.195168,NA,275.248,275.263,275.158,NA,3,2,1,-6.569183333333333,275.2105,0.195168
2024-01-24T19:30:00Z,24.604,146.1,9.47135,12.1669,209.028,0.0014,86.0663,96.816,-9.44643,-7.67812,-6.21926,-5.81552,0.196702,NA,275.202,275.265,275.157,NA,3,2,1,-6.570966666666667,275.211,0.196702
2024-01-24T20:00:00Z,24.6249,123,9.54766,12.1669,215.711,0.0012,92.9879,97.0644,-10.9096,-7.68689,-6.20914,-5.84538,0.200774,NA,275.287,275.267,275.155,NA,3,2,1,-6.58047,275.211,0.200774
2024-01-24T20:30:00Z,24.6457,122.067,9.43906,12.1681,222.508,0.0011,97.1855,97.1335,-9.74655,-7.68989,-6.20974,-5.88592,0.209149,NA,275.289,275.267,275.153,NA,3,2,1,-6.595183333333333,275.21000000000004,0.209149
2024-01-24T21:00:00Z,24.6665,142.367,9.32083,12.1684,182.927,8e-4,80.8836,97.1979,-10.5338,-7.70428,-6.22474,-5.94432,0.215863,NA,275.232,275.266,275.147,NA,3,2,1,-6.624446666666667,275.2065,0.215863
2024-01-24T21:30:00Z,24.6873,123.1,9.21641,12.1684,154.869,8e-4,70.4969,97.337,-9.41892,-7.71189,-6.26617,-6.04275,0.217248,NA,275.197,275.262,275.138,NA,3,2,1,-6.673603333333333,275.2,0.217248
2024-01-24T22:00:00Z,24.7082,142.8,9.17735,12.1684,123.296,5e-4,58.7433,97.4185,-4.16717,-7.7181,-6.28464,-6.13555,0.215985,NA,275.273,275.257,275.128,NA,3,2,1,-6.712763333333333,275.1925,0.215985
2024-01-24T22:30:00Z,24.729,132.467,9.16901,12.1685,55.1785,3e-4,27.1624,97.6655,-0.0855,-7.71884,-6.28135,-6.22116,0.214246,NA,275.221,275.254,275.121,NA,3,2,1,-6.74045,275.1875,0.214246
2024-01-24T23:00:00Z,24.7498,110.133,8.98828,12.1684,6.75952,3e-4,3.22374,98.0579,2.83888,-7.71673,-6.26828,-6.2822,0.212777,NA,274.998,275.251,275.116,NA,3,2,1,-6.7557366666666665,275.1835,0.212777
2024-01-24T23:30:00Z,24.7707,127.867,8.73229,12.1683,0.14819,1e-4,0.0728202,98.3064,3.44904,-7.71368,-6.25925,-6.32315,0.211334,NA,274.812,275.249,275.113,NA,3,2,1,-6.76536,275.18100000000004,0.211334
2024-01-25T00:00:00Z,24.7915,120.367,8.54714,12.1684,-3.01e-4,3e-4,3.99404e-5,98.4309,4.37758,-7.71009,-6.25063,-6.32945,0.209987,NA,274.736,275.247,275.111,NA,3,2,1,-6.76339,275.179,0.209987
2024-01-25T00:30:00Z,24.8123,116.033,8.43594,12.1682,-5.29e-4,2e-4,-1.84e-4,98.4644,3.84461,-7.70476,-6.26016,-6.33393,0.208817,NA,274.661,275.246,275.11,NA,3,2,1,-6.766283333333333,275.178,0.208817
2024-01-25T01:00:00Z,24.8332,143.867,8.32734,12.1681,3.97834e-5,1e-4,2.59859e-4,98.6042,3.19727,-7.69873,-6.26626,-6.3304,0.20773,NA,274.553,275.244,275.109,NA,3,2,1,-6.76513,275.17650000000003,0.20773
2024-01-25T01:30:00Z,24.854,103.433,8.21458,12.1681,2.88164e-4,2e-4,2.4556e-4,98.6037,3.26665,-7.69507,-6.26344,-6.3283,0.206674,NA,274.485,275.243,275.109,NA,3,2,1,-6.76227,275.176,0.206674
2024-01-25T02:00:00Z,24.8748,105.833,8.11719,12.1681,7.15301e-4,2e-4,5.53742e-4,98.5376,1.91625,-7.69343,-6.2619,-6.33878,0.205932,NA,274.398,275.241,275.109,NA,3,2,1,-6.764703333333333,275.17499999999995,0.205932
2024-01-25T02:30:00Z,24.8956,138.833,8.06224,12.1682,6.98098e-4,1e-4,5.39442e-4,98.5459,3.4004,-7.69531,-6.25437,-6.32526,0.205455,NA,274.403,275.241,275.109,NA,3,2,1,-6.758313333333334,275.17499999999995,0.205455
2024-01-25T03:00:00Z,24.9165,129.733,8.08125,12.1681,0.00144593,1e-4,9.40325e-4,98.5584,2.37397,-7.70918,-6.24048,-6.31657,0.204967,NA,274.365,275.24,275.109,NA,3,2,1,-6.7554099999999995,275.17449999999997,0.204967
2024-01-25T03:30:00Z,24.9373,119.6,8.05104,12.1682,0.0018279,0,0.00107888,98.6321,2.46556,-7.68486,-6.2306,-6.30223,0.204376,NA,274.273,275.239,275.108,NA,3,2,1,-6.73923,275.1735,0.204376
2024-01-25T04:00:00Z,24.9581,145.567,8.00286,12.1682,0.00219053,1e-4,0.00150122,98.7026,-0.736694,-7.67089,-6.22442,-6.29063,0.203646,NA,274.159,275.238,275.108,NA,3,2,1,-6.728646666666667,275.173,0.203646
2024-01-25T04:30:00Z,24.979,128.3,7.89792,12.1676,0.00287088,0,0.00187671,98.7997,-1.5608900000000001,-7.65252,-6.21862,-6.26066,0.202892,NA,274.073,275.237,275.108,NA,3,2,1,-6.7105999999999995,275.1725,0.202892
2024-01-25T05:00:00Z,25,116.867,7.82969,12.1681,0.00340393,0,0.00215801,98.8152,0.357526,-7.6477,-6.20776,-6.2309,0.202065,NA,274.06,275.237,275.107,NA,3,2,1,-6.695453333333334,275.172,0.202065
2024-01-25T05:30:00Z,25.0208,138.4,7.80261,12.1679,0.00308701,0,0.00211561,98.8147,1.32816,-7.64099,-6.19715,-6.20951,0.201527,NA,274.029,275.236,275.107,NA,3,2,1,-6.68255,275.17150000000004,0.201527
2024-01-25T06:00:00Z,25.0416,145.567,7.82604,12.168,0.00282223,0,0.00186068,98.8188,3.61345,-7.63436,-6.1929,-6.16568,0.200424,NA,274.005,275.236,275.107,NA,3,2,1,-6.664313333333333,275.17150000000004,0.200424
2024-01-25T06:30:00Z,25.0624,131.433,7.92448,12.1679,0.00305529,0,0.00202735,98.8156,3.8876,-7.62405,-6.18759,-6.12936,0.19958,NA,274.037,275.236,275.106,NA,3,2,1,-6.647,275.171,0.19958
2024-01-25T07:00:00Z,25.0833,123.467,7.95703,12.1679,0.00227198,0,0.00139989,98.8512,3.31361,-7.61428,-6.18074,-6.10358,0.198898,NA,273.981,275.236,275.106,NA,3,2,1,-6.632866666666667,275.171,0.198898
2024-01-25T07:30:00Z,25.1041,143.933,7.9849,12.1679,0.0021166,0,0.00138608,98.9017,2.85299,-7.60492,-6.17371,-6.07776,0.198236,NA,273.963,275.236,275.105,NA,3,2,1,-6.618796666666666,275.1705,0.198236
2024-01-25T08:00:00Z,25.1249,137.167,7.96615,12.1678,0.00210478,0,0.00152094,98.9643,2.3825,-7.58619,-6.16892,-6.05459,0.197546,NA,273.944,275.235,275.105,NA,3,2,1,-6.603233333333334,275.17,0.197546
2024-01-25T08:30:00Z,25.1458,149.233,7.90521,12.1677,0.00166285,0,0.00117701,99.0182,1.8179,-7.5879200000000004,-6.15984,-6.02879,0.197017,NA,273.903,275.235,275.104,NA,3,2,1,-6.592183333333334,275.16949999999997,0.197017
2024-01-25T09:00:00Z,25.1666,127.967,7.76927,12.1677,0.00133195,1e-4,9.77801e-4,99.0628,1.62239,-7.58229,-6.15234,-5.99418,0.196503,NA,273.886,275.235,275.104,NA,3,2,1,-6.57627,275.16949999999997,0.196503
2024-01-25T09:30:00Z,25.1874,119.7,7.68542,12.1674,7.16914e-4,0,5.424e-4,99.1079,1.60667,-7.578,-6.14061,-5.99581,0.196018,NA,273.864,275.235,275.103,NA,3,2,1,-6.5714733333333335,275.169,0.196018
2024-01-25T10:00:00Z,25.2083,101.833,7.7,12.1676,4.05633e-4,0,4.73368e-4,99.135,1.66016,-7.57383,-6.13455,-5.97776,0.195596,NA,273.809,275.235,275.103,NA,3,2,1,-6.562046666666666,275.169,0.195596
2024-01-25T10:30:00Z,25.2291,118,7.73646,12.1676,1.88973e-4,0,3.8042e-4,99.1548,1.3602,-7.5698,-6.13027,-5.95099,0.195276,NA,273.765,275.235,275.102,NA,3,2,1,-6.550353333333334,275.1685,0.195276
2024-01-25T11:00:00Z,25.2499,131.933,7.75599,12.1674,-1.45e-5,0,2.07592e-4,99.1728,1.68726,-7.56034,-6.12632,-5.93174,0.194816,NA,273.76,275.235,275.102,NA,3,2,1,-6.539466666666667,275.1685,0.194816
2024-01-25T11:30:00Z,25.2707,112.367,7.80104,12.1675,-2.34e-4,0,-1.33e-5,99.1818,1.70248,-7.54773,-6.12314,-5.91992,0.194495,NA,273.647,275.235,275.101,NA,3,2,1,-6.530263333333333,275.168,0.194495
2024-01-25T12:00:00Z,25.2916,162.933,7.73906,12.1673,-3.88e-4,0,1.27957e-4,99.2298,-0.251633,-7.54936,-6.11525,-5.89186,0.194207,NA,273.656,275.235,275.1,NA,3,2,1,-6.518823333333334,275.1675,0.194207
2024-01-25T12:30:00Z,25.3124,124.833,7.55521,12.1671,0.00149861,0,6.48908e-4,99.2949,-6.2218,-7.54359,-6.1139,-5.88002,0.193895,NA,273.706,275.234,275.099,NA,3,2,1,-6.512503333333333,275.1665,0.193895
2024-01-25T13:00:00Z,25.3332,146.1,7.45417,12.1673,0.733218,0,0.296041,99.3162,-8.54758,-7.54925,-6.10691,-5.86662,0.193466,NA,273.649,275.234,275.098,NA,3,2,1,-6.507593333333333,275.166,0.193466
2024-01-25T13:30:00Z,25.3541,124.9,7.35208,12.1673,14.6568,0,6.58179,99.3361,-5.94935,-7.54834,-6.10647,-5.87328,0.193033,NA,273.689,275.234,275.098,NA,3,2,1,-6.509363333333333,275.166,0.193033
2024-01-25T14:00:00Z,25.3749,143.133,7.31589,12.1673,59.6027,0,28.1106,99.3299,-1.15601,-7.53459,-6.10447,-5.85244,0.192665,NA,273.664,275.232,275.097,NA,3,2,1,-6.497166666666667,275.1645,0.192665
2024-01-25T14:30:00Z,25.3957,150.667,7.49297,12.1678,125.003,0,56.1387,99.2771,2.73644,-7.53295,-6.09872,-5.83674,0.192175,NA,273.678,275.232,275.097,NA,3,2,1,-6.48947,275.1645,0.192175
2024-01-25T15:00:00Z,25.4165,146.733,7.88854,12.1684,236.01,0,107.027,99.1503,-6.09929,-7.52887,-6.0905,-5.81963,0.191684,NA,273.773,275.233,275.096,NA,3,2,1,-6.479666666666667,275.1645,0.191684
2024-01-25T15:30:00Z,25.4374,148.467,8.33464,12.1692,254.832,0,112.623,99.1221,-7.03881,-7.52197,-6.08855,-5.80489,0.191229,NA,273.934,275.233,275.095,NA,3,2,1,-6.471803333333333,275.164,0.191229
2024-01-25T16:00:00Z,25.4582,131.133,8.79583,12.17,362.356,0,162.091,98.9661,-17.9317,-7.51669,-6.08504,-5.78062,0.190839,NA,274.101,275.233,275.095,NA,3,2,1,-6.4607833333333335,275.164,0.190839
2024-01-25T16:30:00Z,25.479,127.867,9.06641,12.1708,416.117,0,185.356,98.8686,-19.2593,-7.54357,-6.08458,-5.77547,0.190446,NA,274.319,275.233,275.094,NA,3,2,1,-6.467873333333333,275.1635,0.190446
2024-01-25T17:00:00Z,25.4999,130.533,9.54349,12.1714,439.558,0,193.932,98.7906,-20.8909,-7.51898,-6.07955,-5.7377,0.190296,NA,274.619,275.233,275.094,NA,3,2,1,-6.44541,275.1635,0.190296
2024-01-25T17:30:00Z,25.5207,104.233,9.94583,12.1721,502.099,0,223.059,98.6324,-25.2782,-7.51586,-6.07511,-5.71499,0.190396,NA,274.665,275.233,275.093,NA,3,2,1,-6.43532,275.163,0.190396
2024-01-25T18:00:00Z,25.5415,128.7,10.1513,12.1727,523.91,0,233.863,98.5427,-25.5824,-7.51118,-6.07013,-5.69979,0.190744,NA,274.761,275.232,275.092,NA,3,2,1,-6.427033333333333,275.16200000000003,0.190744
2024-01-25T18:30:00Z,25.5624,141.533,10.3372,12.1733,543.683,0,243.993,98.4613,-17.4776,-7.51065,-6.06616,-5.69175,0.191399,NA,274.983,275.232,275.091,NA,3,2,1,-6.422853333333333,275.16150000000005,0.191399
2024-01-25T19:00:00Z,25.5832,163.5,10.4919,12.1736,488.59,0,217.068,98.5022,-12.5606,-7.51503,-6.0641,-5.69004,0.192315,NA,275.077,275.231,275.088,NA,3,2,1,-6.423056666666667,275.1595,0.192315
2024-01-25T19:30:00Z,25.604,119.6,10.5539,12.1743,482.528,0,214.967,98.5016,-13.4113,-7.51183,-6.06285,-5.68706,0.193508,NA,275.189,275.231,275.084,NA,3,2,1,-6.42058,275.1575,0.193508
2024-01-25T20:00:00Z,25.6249,158.167,10.6115,12.1768,419.246,0,190.26,98.5644,-6.32014,-7.52546,-6.06364,-5.71836,0.194955,NA,275.268,275.23,275.079,NA,3,2,1,-6.43582,275.1545,0.194955
2024-01-25T20:30:00Z,25.6457,130.033,10.3701,12.1768,316.304,0,143.861,98.7033,-4.55501,-7.52772,-6.06858,-5.72261,0.196892,NA,275.252,275.229,275.074,NA,3,2,1,-6.439636666666667,275.1515,0.196892
2024-01-25T21:00:00Z,25.6665,141.167,9.98333,12.1768,269.238,0,124.388,98.7851,-2.59302,-7.53767,-6.0732,-5.74839,0.199471,NA,275.219,275.227,275.069,NA,3,2,1,-6.453086666666667,275.148,0.199471
2024-01-25T21:30:00Z,25.6873,151.8,9.66745,12.1767,182.859,0,84.896,98.8977,-0.100075,-7.53455,-6.07547,-5.81021,0.202448,NA,275.239,275.225,275.063,NA,3,2,1,-6.47341,275.144,0.202448
2024-01-25T22:00:00Z,25.7082,137.4,9.32682,12.1763,98.1554,0,45.7246,99.0049,2.33657,-7.54138,-6.07849,-5.83416,0.205266,NA,275.146,275.223,275.056,NA,3,2,1,-6.484676666666667,275.1395,0.205266
2024-01-25T22:30:00Z,25.729,130.233,8.94193,12.1765,41.1706,0,19.5507,99.1083,3.2496,-7.56734,-6.08209,-5.83245,0.207859,NA,275.047,275.22,275.05,NA,3,2,1,-6.4939599999999995,275.135,0.207859
2024-01-25T23:00:00Z,25.7498,133.633,8.57083,12.1765,5.51419,0,2.20307,99.1961,2.86063,-7.5816,-6.0835,-5.87873,0.209904,NA,274.805,275.216,275.046,NA,3,2,1,-6.51461,275.131,0.209904
2024-01-25T23:30:00Z,25.7707,119.567,8.20443,12.1762,0.14336,0,0.0548739,99.2392,2.28599,-7.58819,-6.08273,-5.86712,0.211531,NA,274.537,275.213,275.042,NA,3,2,1,-6.51268,275.1275,0.211531
2024-01-26T00:00:00Z,25.7915,118.233,7.90495,12.1762,-4.44e-4,0,-1.99e-4,99.2688,1.75722,-7.58328,-6.08164,-5.86255,0.212537,NA,274.314,275.208,275.038,NA,3,2,1,-6.509156666666667,275.12300000000005,0.212537
2024-01-26T00:30:00Z,25.8123,115.767,7.66953,12.1761,-4.87e-4,0,-2.39e-4,99.2721,-0.805114,-7.5752,-6.07952,-5.89325,0.212802,NA,274.089,275.204,275.034,NA,3,2,1,-6.5159899999999995,275.119,0.212802
2024-01-26T01:00:00Z,25.8332,141.967,7.4474,12.1762,-4.14e-4,0,-5.42e-5,99.291,-0.170901,-7.55931,-6.07206,-5.89531,0.212699,NA,273.953,275.2,275.028,NA,3,2,1,-6.508893333333333,275.11400000000003,0.212699
2024-01-26T01:30:00Z,25.854,113.867,7.31875,12.1761,-1.77e-4,0,-1.5e-4,99.3049,1.50195,-7.55201,-6.06271,-5.87632,0.21232,NA,273.901,275.198,275.024,NA,3,2,1,-6.497013333333333,275.111,0.21232
2024-01-26T02:00:00Z,25.8748,130.767,7.22578,12.1762,-1.62e-4,0,-1.32e-4,99.3031,1.19339,-7.5431,-6.05085,-5.86381,0.211819,NA,273.778,275.196,275.023,NA,3,2,1,-6.48592,275.1095,0.211819
2024-01-26T02:30:00Z,25.8956,109.467,7.0862,12.1761,-9.97e-5,0,1.97234e-6,99.3294,0.658268,-7.53686,-6.03468,-5.87079,0.210941,NA,273.65,275.194,275.022,NA,3,2,1,-6.480776666666666,275.108,0.210941
2024-01-26T03:00:00Z,25.9165,138.1,6.96927,12.176,6.85464e-5,1e-4,-2.47e-6,99.3365,0.331474,-7.53438,-6.01494,-5.85668,0.209894,NA,273.576,275.192,275.023,NA,3,2,1,-6.468666666666667,275.1075,0.209894
2024-01-26T03:30:00Z,25.9373,135.267,6.83646,12.176,7.12344e-5,1e-4,1.0774e-4,99.3341,0.139455,-7.53247,-5.99768,-5.83783,0.209236,NA,273.464,275.191,275.023,NA,3,2,1,-6.455993333333334,275.10699999999997,0.209236
2024-01-26T04:00:00Z,25.9581,103.633,6.7125,12.1761,3.78484e-4,3e-4,2.12029e-4,99.3361,0.0942477,-7.49873,-5.97811,-5.8324,0.209371,NA,273.431,275.189,275.022,NA,3,2,1,-6.436413333333333,275.1055,0.209371
2024-01-26T04:30:00Z,25.979,121.4,6.65651,12.1758,8.45943e-4,2e-4,4.77066e-4,99.2658,-0.43997000000000003,-7.4834,-5.98293,-5.80503,0.211205,NA,273.532,275.188,275.02,NA,3,2,1,-6.4237866666666665,275.104,0.211205
2024-01-26T05:00:00Z,26,115.767,6.67969,12.176,0.00120292,1e-4,5.78889e-4,98.7308,-0.985384,-7.48051,-5.99646,-5.79463,0.213568,NA,273.735,275.186,275.017,NA,3,2,1,-6.423866666666666,275.1015,0.213568
2024-01-26T05:30:00Z,26.0208,114.567,6.75521,12.1758,6.69335e-4,0,2.70461e-4,97.5355,-2.36706,-7.47655,-6.00099,-5.79132,0.214881,NA,273.874,275.182,275.013,NA,3,2,1,-6.422953333333333,275.09749999999997,0.214881
2024-01-26T06:00:00Z,26.0416,132.967,6.8013,12.176,5.74446e-4,2e-4,2.63557e-4,96.6883,-3.52294,-7.47348,-5.99802,-5.80291,0.215629,NA,273.912,275.177,275.01,NA,3,2,1,-6.424803333333333,275.0935,0.215629
2024-01-26T06:30:00Z,26.0624,123.633,6.82995,12.176,9.71745e-4,2e-4,4.31209e-4,96.2985,-4.18807,-7.47124,-5.99628,-5.80184,0.216284,NA,273.963,275.172,275.008,NA,3,2,1,-6.42312,275.09000000000003,0.216284
2024-01-26T07:00:00Z,26.0833,127.9,6.86927,12.1757,0.00102121,5e-4,5.39442e-4,96.1266,-4.05681,-7.47268,-5.99699,-5.81008,0.21829,NA,274.055,275.166,275.003,NA,3,2,1,-6.426583333333333,275.0845,0.21829
2024-01-26T07:30:00Z,26.1041,150.7,6.93776,12.1758,4.61814e-4,1e-4,1.31902e-4,95.9955,-4.40287,-7.47065,-5.9927,-5.81477,0.220686,NA,274.203,275.161,274.993,NA,3,2,1,-6.42604,275.077,0.220686
2024-01-26T08:00:00Z,26.1249,117.833,7.03906,12.176,2.87895e-4,4e-4,1.43736e-4,96.3217,-2.59332,-7.47373,-5.98939,-5.8095,0.222404,NA,274.244,275.155,274.981,NA,3,2,1,-6.424206666666667,275.068,0.222404
2024-01-26T08:30:00Z,26.1458,104.833,7.08724,12.1758,3.8601e-4,5e-4,1.44476e-4,96.9805,-1.82246,-7.47568,-5.95116,-5.81693,0.223546,NA,274.217,275.149,274.973,NA,3,2,1,-6.41459,275.06100000000004,0.223546
2024-01-26T09:00:00Z,26.1666,131.733,7.09792,12.1761,9.97282e-5,7e-4,-1.97e-5,97.1482,-1.57286,-7.47884,-5.88415,-5.8167,0.22782,NA,274.216,275.141,274.954,NA,3,2,1,-6.39323,275.0475,0.22782
2024-01-26T09:30:00Z,26.1874,139.467,7.10208,12.1761,2.18811e-4,6e-4,-1.22e-4,97.1051,-1.87761,-7.48502,-5.84501,-5.84461,0.231004,NA,274.232,275.132,274.92,NA,3,2,1,-6.391546666666667,275.026,0.231004
2024-01-26T10:00:00Z,26.2083,117,7.09922,12.176,2.258e-4,0.0011,4.68437e-5,97.2985,-1.15091,-7.49055,-5.82193,-5.84672,0.234387,NA,274.177,275.121,274.88,NA,3,2,1,-6.3864,275.0005,0.234387
