site,DateTime,NEE_raw,NEE_lag,NEE_lead,Rg,Tair,Ustar,low_ustar,qc_co2_flux,signal_strength,wind_dir,remove_nee_auto,manual_decision_neg,manual_reason_neg
LD,2024-11-19T14:00:00Z,-13.01551,-0.511078,2.1045300000000005,6.58224,11.072000000000003,0.532455,FALSE,1,83,122.394,FALSE,NA,NA
LD,2024-11-21T01:00:00Z,-6.188388,1.7130226899999998,-6.384699999999999,0,3.4740000000000464,0.684223,FALSE,2,99,265.588,FALSE,NA,NA
LD,2024-11-21T01:30:00Z,-6.384699999999999,-6.188388,5.949558,0,2.6240000000000236,0.40721,FALSE,1,89,261.514,FALSE,NA,NA
LD,2024-11-21T03:30:00Z,-23.99447,1.515458,-3.6596990000000003,0,0.7860000000000014,0.411429,FALSE,1,22,250.541,FALSE,NA,NA
LD,2024-11-21T07:00:00Z,-12.26518,4.54222,-1.453385,0,0.6790000000000305,0.374458,FALSE,2,79,255.002,FALSE,NA,NA
LD,2024-11-22T00:00:00Z,-8.6143,-0.17405800000000002,-3.40657,5.91709e-5,0.5910000000000082,0.1117,FALSE,1,91,257.99,FALSE,NA,NA
LD,2024-11-23T05:30:00Z,-12.34033,-53.28822,49.132069,0,5.275000000000034,0.885217,FALSE,2,33,309.04,FALSE,NA,NA
LD,2024-11-26T00:30:00Z,-24.889165000000002,-3.29232,6.89612,0,6.0120000000000005,0.475213,FALSE,2,90,281.815,FALSE,NA,NA
LD,2024-11-26T02:30:00Z,-21.26045,-4.202386,3.9761408,0,4.346000000000004,0.485768,FALSE,2,84,287.815,FALSE,NA,NA
LD,2024-11-26T04:30:00Z,-14.18145,3.6505,4.94851,0,3.583000000000027,0.64917,FALSE,2,58,286.089,FALSE,NA,NA
LD,2024-11-26T07:30:00Z,-10.439969999999999,15.232598,-0.3871000000000011,0,2.941000000000031,0.61537,FALSE,2,54,277.629,FALSE,NA,NA
LD,2024-12-15T13:00:00Z,-7.6465,-35.88364,115.18443,0.0674722,0.7909999999999968,0.333018,FALSE,2,48,110.902,FALSE,NA,NA
LD,2024-12-16T22:30:00Z,-7.43105,14.3847,2.6117749999999997,0.442841,7.93300000000005,0.612669,FALSE,1,41,257.391,FALSE,NA,NA
LD,2024-12-16T23:30:00Z,-14.22325,2.6117749999999997,14.91703,0,6.895000000000039,0.535678,FALSE,1,36,258.886,FALSE,NA,NA
LD,2024-12-20T02:30:00Z,-7.55758,0.8132978000000001,-0.690038,3.92008e-5,-3.784999999999968,0.270788,FALSE,1,98,90.1204,FALSE,NA,NA
LD,2024-12-26T12:00:00Z,-7.8862760000000005,6.1093720000000005,-0.049296000000000006,0,0.5480000000000018,0.260469,FALSE,2,81,119.854,FALSE,NA,NA
LD,2024-12-27T06:30:00Z,-8.08678,1.5066599999999999,-31.378156,0,4.970000000000027,0.397166,FALSE,2,13,139.701,FALSE,NA,NA
LD,2024-12-27T10:00:00Z,-10.27002,17.81776,-1.2382700000000002,0,4.460000000000036,0.364805,FALSE,2,44,122.888,FALSE,NA,NA
LD,2024-12-27T22:30:00Z,-11.48951,-0.673802,49.5972,0.707365,6.220000000000027,0.339845,FALSE,2,59,106.041,FALSE,NA,NA
LD,2024-12-27T23:30:00Z,-8.86111,49.5972,-13.669500000000001,0,6.2830000000000155,0.340298,FALSE,0,17,109.197,FALSE,NA,NA
LD,2024-12-28T00:00:00Z,-13.669500000000001,-8.86111,-64.20622,0,6.235000000000014,0.356478,FALSE,2,16,110.888,FALSE,NA,NA
LD,2024-12-28T01:30:00Z,-11.02048,-4.38202,-6.479190000000001,0,6.213999999999999,0.422116,FALSE,2,57,113.677,FALSE,NA,NA
LD,2024-12-28T02:00:00Z,-6.479190000000001,-11.02048,-17.857051000000002,0,6.446000000000026,0.454247,FALSE,2,61,117.748,FALSE,NA,NA
LD,2024-12-28T02:30:00Z,-17.857051000000002,-6.479190000000001,1.139485,0,6.641999999999996,0.42298,FALSE,2,59,117.898,FALSE,NA,NA
LD,2024-12-29T04:30:00Z,-6.72307,-15.40382,-39.45188,0,4.79200000000003,0.145681,FALSE,2,98,180.121,FALSE,NA,NA
LD,2024-12-29T09:00:00Z,-11.500101,1.1297540000000001,-1.839131,0,3.684000000000026,0.101796,FALSE,1,95,93.0094,FALSE,NA,NA
LD,2024-12-30T05:30:00Z,-24.774789700000003,44.348102,-9.180900000000001,0,2.847000000000037,0.570087,FALSE,0,32,303.598,FALSE,NA,NA
LD,2024-12-30T06:00:00Z,-9.180900000000001,-24.774789700000003,-4.77396,0,2.75,0.575483,FALSE,2,29,307.435,FALSE,NA,NA
LD,2024-12-30T07:30:00Z,-16.3845,-4.77396,1.2680900000000002,0,2.7450000000000045,0.696421,FALSE,0,26,294.097,FALSE,NA,NA
LD,2024-12-31T01:00:00Z,-8.75823,5.1313737999999995,NA,0,1.962000000000046,0.12391,FALSE,2,63,239.641,FALSE,NA,NA
MD,2024-01-03T23:30:00Z,-7.549612,1.2025399999999995,-1.4674525999999999,2.72926e-4,-0.2330000000000041,0.504127,FALSE,2,93,343.467,FALSE,NA,NA
MD,2024-01-15T02:00:00Z,-8.719626,1.3556185,4.34067,0.11111111111111112,-11.64,0.537019,FALSE,1,100,221.098,FALSE,NA,NA
MD,2024-01-26T05:30:00Z,-7.1046499999999995,1.1710600000000007,-10.356839999999998,2.70461e-4,0.7240000000000464,0.45603,FALSE,2,60,67.1074,FALSE,NA,NA
MD,2024-01-26T06:00:00Z,-10.356839999999998,-7.1046499999999995,9.67265,2.63557e-4,0.7620000000000005,0.568811,FALSE,0,56,70.3207,FALSE,NA,NA
MD,2024-01-26T08:30:00Z,-25.99070871,9.726100000000002,-24.6467,1.44476e-4,1.0670000000000073,0.325771,FALSE,0,56,23.1832,FALSE,NA,NA
MD,2024-01-26T09:00:00Z,-24.6467,-25.99070871,-41.637989999999995,0,1.066000000000031,0.414415,FALSE,2,55,18.147,FALSE,NA,NA
MD,2024-01-26T10:00:00Z,-22.33049,-41.637989999999995,57.498009999999994,4.68437e-5,1.0270000000000437,0.326945,FALSE,1,46,13.7369,FALSE,NA,NA
MD,2024-01-26T11:30:00Z,-28.674189999999996,5.30605,8.001819999999999,0,1.1240000000000236,0.357586,FALSE,1,46,34.4801,FALSE,NA,NA
MD,2024-01-27T12:00:00Z,-5.4783800000000005,2.4355290000000003,-3.92091,0.1388888888888889,0.76,0.187555,FALSE,2,50,105.936,FALSE,NA,NA
MD,2024-01-28T09:00:00Z,-8.754690000000002,3.32003,3.13665,0.08333333333333333,1.85,0.264243,FALSE,2,57,20.751,FALSE,NA,NA
MD,2024-01-28T12:00:00Z,-8.80725,3.385567,-2.1847299999999996,0.1388888888888889,1.49,0.368561,FALSE,2,63,5.21822,FALSE,NA,NA
MD,2024-02-15T11:30:00Z,-6.119600000000002,67.0358,-114.33009999999999,0.05555555555555556,0.12,0.525257,FALSE,0,15,130.07,FALSE,NA,NA
MD,2024-02-15T12:30:00Z,-12.307770000000001,-114.33009999999999,-4.20988,0.08333333333333333,-1.42,0.756599,FALSE,1,41,140.074,FALSE,NA,NA
MD,2024-02-15T14:00:00Z,-26.278999999999996,27.153047,14.666800000000002,1.6944444444444444,-0.84,0.158678,FALSE,0,3,190.175,FALSE,NA,NA
MD,2024-02-15T15:00:00Z,-15.0313,14.666800000000002,-29.10747,7.305555555555556,-0.53,0.13427,FALSE,1,30,342.711,FALSE,NA,NA
MD,2024-02-15T15:30:00Z,-29.10747,-15.0313,31.22869,7.305555555555556,-0.53,0.203969,FALSE,0,13,351.373,FALSE,NA,NA
MD,2024-02-28T12:30:00Z,-6.422451,-35.55442,1.9303769999999998,0.563959,-3.2659999999999627,0.812306,FALSE,2,100,323.873,FALSE,NA,NA
MD,2024-03-05T07:30:00Z,-6.86487,-32.64374,0.98855,0,13.420000000000016,0.285757,FALSE,1,72,303.956,FALSE,NA,NA
MD,2024-03-05T09:30:00Z,-12.20195,32.1516,-35.16027,0,8.78000000000003,0.233609,FALSE,2,25,65.0289,FALSE,NA,NA
MD,2024-03-05T10:30:00Z,-20.6363,-35.16027,-16.90638,0,8.965000000000032,0.411334,FALSE,1,24,3.4151,FALSE,NA,NA
MD,2024-03-05T11:00:00Z,-16.90638,-20.6363,66.50210000000001,0,8.5460000000000491,0.313994,FALSE,2,30,349.901,FALSE,NA,NA
MD,2024-03-05T12:00:00Z,-5.9442200000000005,66.50210000000001,-62.269729999999996,0.00755835,6.088999999999999,0.491001,FALSE,2,49,28.6588,FALSE,NA,NA
MD,2024-03-06T06:00:00Z,-9.18176,-2.839727,0.050980000000000025,0,5.461000000000013,0.272387,FALSE,2,96,66.6206,FALSE,NA,NA
MD,2024-03-09T00:30:00Z,-23.08969,63.361005,-30.076197999999998,0.00556134,5.842000000000041,0.412827,FALSE,0,35,64.4458,FALSE,NA,NA
MD,2024-03-09T01:30:00Z,-15.2226,-30.076197999999998,-12.061914,0,5.7620000000000005,0.442784,FALSE,2,38,61.066,FALSE,NA,NA
MD,2024-03-09T02:00:00Z,-12.061914,-15.2226,-13.470321,0,5.600999999999999,0.349714,FALSE,1,37,41.9175,FALSE,NA,NA
MD,2024-03-09T02:30:00Z,-13.470321,-12.061914,19.494904,0,5.2000000000000455,0.366779,FALSE,0,37,24.5888,FALSE,NA,NA
MD,2024-03-09T05:00:00Z,-14.0083,21.839688000000002,-11.962397000000001,0,4.528999999999996,0.481042,FALSE,2,46,3.81291,FALSE,NA,NA
MD,2024-03-09T05:30:00Z,-11.962397000000001,-14.0083,4.193393,0,4.485000000000014,0.439704,FALSE,1,40,2.47758,FALSE,NA,NA
MD,2024-03-09T06:30:00Z,-15.163017,4.193393,2.86006,0,4.508000000000038,0.500445,FALSE,2,46,5.41556,FALSE,NA,NA
MD,2024-03-14T02:30:00Z,-8.34075,7.614000000000001,-10.67632,0,14.802000000000021,0.215471,FALSE,2,90,349.864,FALSE,NA,NA
MD,2024-03-14T03:00:00Z,-10.67632,-8.34075,3.7228000000000003,0,14.965000000000032,0.32875,FALSE,2,97,0.0668847,FALSE,NA,NA
MD,2024-03-14T06:00:00Z,-10.84711,8.13067,2.68013,0,10.708000000000027,0.227546,FALSE,2,89,99.9968,FALSE,NA,NA
MD,2024-03-14T08:00:00Z,-8.04778,42.361909999999995,2.7375920000000002,0,10.016999999999996,0.241986,FALSE,0,98,60.346,FALSE,NA,NA
MD,2024-03-21T10:30:00Z,-5.0270274,1.83931638,-17.340929000000003,3.69816e-6,-6.397999999999968,0.652086,FALSE,1,100,270.985,FALSE,NA,NA
MD,2024-03-21T11:00:00Z,-17.340929000000003,-5.0270274,-3.805208,4.57589e-4,-6.949999999999989,0.601658,FALSE,1,100,307.994,FALSE,NA,NA
MD,2024-03-21T12:00:00Z,-5.409093,-3.805208,-8.193343,9.11838,-7.710999999999956,0.604245,FALSE,1,100,307.79,FALSE,NA,NA
MD,2024-03-26T07:00:00Z,-13.134079999999999,-34.45596,-7.213913999999999,0,11.951000000000022,0.675551,FALSE,2,69,173.136,FALSE,NA,NA
MD,2024-03-26T07:30:00Z,-7.213913999999999,-13.134079999999999,16.39,0,10.51400000000001,0.31199,FALSE,0,69,154.497,FALSE,NA,NA
MD,2024-03-26T09:00:00Z,-9.36876,86.52055,-37.381060000000005,0,8.123000000000047,0.573578,FALSE,2,38,138.27,FALSE,NA,NA
MD,2024-03-26T11:00:00Z,-6.46828,-3.64198,5.98991,0,8.360000000000014,0.681806,FALSE,2,89,141.151,FALSE,NA,NA
MD,2024-03-26T12:30:00Z,-21.111269999999998,105.36000000000001,14.556980000000001,2.38314,8.912000000000035,0.958381,FALSE,1,56,160.411,FALSE,NA,NA
MD,2024-03-27T03:00:00Z,-8.71756,5.48934,10.53411,0,3.4610000000000127,0.746125,FALSE,2,88,242.457,FALSE,NA,NA
MD,2024-03-31T01:00:00Z,-8.589886,-0.3624100000000001,10.16832,0.00329459,4.287000000000035,0.308757,FALSE,1,72,332.823,FALSE,NA,NA
MD,2024-03-31T02:30:00Z,-8.31006,7.0666009999999995,-1.01078,0,3.684000000000026,0.285912,FALSE,2,62,331.36,FALSE,NA,NA
MD,2024-11-01T07:30:00Z,-17.537679999999998,6.6183231750000004,-6.5387,0,6.218000000000018,0.497365,FALSE,2,89,271.676,FALSE,NA,NA
MD,2024-11-01T08:00:00Z,-6.5387,-17.537679999999998,14.43827,0,5.946000000000026,0.500899,FALSE,2,84,273.247,FALSE,NA,NA
MD,2024-11-01T12:30:00Z,-12.677367,2.7016699999999996,7.04432,2.08698,4.93100000000004,0.496961,FALSE,2,73,317.248,FALSE,NA,NA
MD,2024-11-04T04:30:00Z,-22.51626,24.415713,-24.2661,0,12.408000000000015,0.724795,FALSE,2,90,142.036,FALSE,NA,NA
MD,2024-11-04T05:00:00Z,-24.2661,-22.51626,-20.630896,0,11.659000000000049,0.700384,FALSE,1,63,154.9,FALSE,NA,NA
MD,2024-11-04T05:30:00Z,-20.630896,-24.2661,7.804460000000001,0,10.088000000000022,0.519222,FALSE,0,64,148.142,FALSE,NA,NA
MD,2024-11-05T05:00:00Z,-12.4964,-42.68044,0.32336999999999994,0,16.65300000000002,0.487667,FALSE,2,61,198.961,FALSE,NA,NA
MD,2024-11-05T06:30:00Z,-17.915010000000002,5.280951,5.561923,0,16.724000000000046,0.351263,FALSE,2,64,195.065,FALSE,NA,NA
MD,2024-11-05T08:30:00Z,-7.826438,-1.455306,5.38384,0,17.047000000000025,0.351808,FALSE,1,77,189.998,FALSE,NA,NA
MD,2024-11-05T11:00:00Z,-20.414559999999998,15.468715,-3.00102,0,16.819000000000017,0.628767,FALSE,2,74,178.969,FALSE,NA,NA
MD,2024-11-05T22:00:00Z,-7.035990000000001,5.4676176000000005,16.00937,6.07059,18.799000000000035,0.536517,FALSE,2,88,192.858,FALSE,NA,NA
MD,2024-11-05T23:00:00Z,-15.711450000000001,16.00937,-5.24275,0.108553,17.637,0.539124,FALSE,2,59,180.685,FALSE,NA,NA
MD,2024-11-05T23:30:00Z,-5.24275,-15.711450000000001,6.700802,2.98813e-4,17.20300000000003,0.52144,FALSE,0,61,174.475,FALSE,NA,NA
MD,2024-11-06T01:30:00Z,-29.212183,30.640750999999998,24.18233,0,17.170000000000016,0.600425,FALSE,1,65,200.133,FALSE,NA,NA
MD,2024-11-06T03:00:00Z,-11.53387,13.414705,5.918849999999999,0,15.504000000000019,0.401431,FALSE,1,66,227.543,FALSE,NA,NA
MD,2024-11-16T12:00:00Z,-7.303112,1.9716900000000002,10.458719,0.00105546,7.043000000000006,0.203253,FALSE,1,100,135.293,FALSE,NA,NA
MD,2024-11-18T09:30:00Z,-14.21203,7.214554000000001,6.323869999999999,0.00138534,3.3140000000000214,0.113579,FALSE,1,15,121.668,FALSE,NA,NA
MD,2024-11-18T22:30:00Z,-12.289719999999999,9.30119,10.63442,1.76008,10.769000000000005,0.333095,FALSE,2,95,112.348,FALSE,NA,NA
MD,2024-11-19T00:00:00Z,-8.095220000000001,8.393647,2.173987,0,9.689000000000021,0.396147,FALSE,2,80,111.462,FALSE,NA,NA
MD,2024-11-19T01:00:00Z,-8.70248,2.173987,43.07655,0,8.65300000000002,0.472001,FALSE,2,66,117.971,FALSE,NA,NA
MD,2024-11-19T02:30:00Z,-10.0532,40.07373,32.700808,0,8.360000000000014,0.581222,FALSE,2,60,116.3,FALSE,NA,NA
MD,2024-11-19T05:00:00Z,-11.84878,1.3973000000000004,-0.6992100000000001,0,8.911000000000001,0.659862,FALSE,2,85,116.359,FALSE,NA,NA
