DateTime,TIMESTAMP_1,TIMESTAMP_2,DOY,CHK__1_1_1,DAQM_T_1_1_1,VIN_1_1_1,PPFD_1_1_1,P_RAIN_1_1_1,RG_1_1_1,RH_1_1_1,RN_1_1_1,SHF_1_1_1,SHF_2_1_1,SHF_3_1_1,SWC_1_1_1,SWC_2_1_1,TA_1_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1,n_SHF,n_TS,n_SWC,SHF,TS,SWC
2025-01-02T05:30:00Z,NA,NA,2.0208,124.6,3.82266,12.1743,-6.09928e-4,0,-4.93094e-6,77.1175,-10.381,-6.00598,-17.1763,NA,0.296246,0.277478,269.896,275.633,275.266,276.2,2,3,2,-11.591140000000001,275.69966666666664,0.286862
2025-01-02T06:00:00Z,NA,NA,2.0416,94.8333,3.65859,12.1741,-4.79556e-4,0,-1.66665e-4,75.3337,-10.9914,-6.08425,-17.338,NA,0.296132,0.277223,269.724,275.607,275.244,276.18,2,3,2,-11.711125000000001,275.677,0.28667750000000003
2025-01-02T06:30:00Z,NA,NA,2.0624,115.1,3.49089,12.174,-4.73373e-4,0,4.14197e-5,73.4622,-12.0016,-6.1353,-17.4119,NA,0.296015,0.277066,269.565,275.581,275.222,276.159,2,3,2,-11.7736,275.654,0.2865405
2025-01-02T07:00:00Z,NA,NA,2.0833,134.2,3.30365,12.174,-4.22031e-4,0,8.87562e-6,71.9224,-13.714,-6.21253,-17.4854,NA,0.295876,0.2769,269.405,275.555,275.199,276.139,2,3,2,-11.848965,275.63100000000003,0.286388
2025-01-02T07:30:00Z,NA,NA,2.1041,114.933,3.15208,12.1739,-4.10472e-4,0,4.04335e-5,73.3272,-11.782,-6.21775,-17.5184,NA,0.295721,0.276743,269.303,275.528,275.178,276.118,2,3,2,-11.868075,275.608,0.28623200000000004
2025-01-02T08:00:00Z,NA,NA,2.1249,127.767,3.04063,12.1739,-5.57779e-4,0,-9.12211e-6,74.7104,-11.2113,-6.20841,-17.5118,NA,0.295584,0.276588,269.165,275.501,275.157,276.099,2,3,2,-11.860105,275.58566666666667,0.286086
2025-01-02T08:30:00Z,NA,NA,2.1458,129.433,2.95078,12.1739,-5.46489e-4,0,-1.38559e-4,75.3364,-10.9174,-6.17848,-17.4035,NA,0.295435,0.276443,269.076,275.475,275.138,276.081,2,3,2,-11.79099,275.56466666666665,0.285939
2025-01-02T09:00:00Z,NA,NA,2.1666,114.533,2.8625,12.1738,-3.47839e-4,0,7.14983e-5,78.8268,-11.6262,-6.18168,-17.3433,NA,0.295287,0.276265,268.93,275.451,275.121,276.064,2,3,2,-11.76249,275.54533333333336,0.28577600000000003
2025-01-02T09:30:00Z,NA,NA,2.1874,103.267,2.68646,12.1739,-5.24178e-4,0,9.56598e-5,77.7127,-11.5535,-6.32595,-17.4752,NA,0.295132,0.276124,268.645,275.425,275.104,276.044,2,3,2,-11.900575,275.52433333333335,0.285628
2025-01-02T10:00:00Z,NA,NA,2.2082,119.733,2.51354,12.1737,-5.38425e-4,0,7.69223e-5,75.9557,-12.2469,-6.37912,-17.5196,NA,0.294944,0.275962,268.609,275.397,275.085,276.021,2,3,2,-11.94936,275.501,0.28545299999999996
2025-01-02T10:30:00Z,NA,NA,2.2291,124.2,2.39427,12.1735,-4.69211e-4,0,-5.04942e-5,75.5421,-12.0446,-6.46624,-17.5613,NA,0.294762,0.275785,268.419,275.367,275.066,275.999,2,3,2,-12.01377,275.4773333333333,0.2852735
2025-01-02T11:00:00Z,NA,NA,2.2499,100.6,2.22266,12.1737,-3.3198e-4,0,-2.04632e-5,75.9485,-12.8415,-6.56088,-17.5873,NA,0.294584,0.275625,268.249,275.339,275.047,275.976,2,3,2,-12.07409,275.454,0.2851045
2025-01-02T11:30:00Z,NA,NA,2.2707,110.4,2.0888,12.1735,-3.27141e-4,0,-4.93092e-5,73.5523,-11.7466,-6.59559,-17.5834,NA,0.294416,0.275464,268.197,275.311,275.028,275.951,2,3,2,-12.089495,275.43,0.28493999999999997
2025-01-02T12:00:00Z,NA,NA,2.2916,108.733,1.96615,12.1735,-3.82516e-4,0,-1.38805e-4,75.2945,-12.7813,-6.63242,-17.6428,NA,0.294223,0.275293,268.045,275.283,275.01,275.924,2,3,2,-12.13761,275.40566666666666,0.284758
2025-01-02T12:30:00Z,NA,NA,2.3124,120.133,1.86641,12.1736,-1.25803e-4,0,2.91664e-4,77.6094,-12.1846,-6.58648,-17.6919,NA,0.29404,0.275109,267.985,275.256,274.992,275.899,2,3,2,-12.13919,275.38233333333335,0.2845745
2025-01-02T13:00:00Z,NA,NA,2.3332,143.633,1.79323,12.1736,0.0638293,0,0.0452466,79.3567,-12.9461,-6.53193,-17.7022,NA,0.29388,0.274946,267.922,275.232,274.975,275.878,2,3,2,-12.117065,275.3616666666667,0.284413
2025-01-02T13:30:00Z,NA,NA,2.3541,122.033,1.7664,12.1736,2.00397,0,0.867479,79.1469,-11.9693,-6.51571,-17.6851,NA,0.29372,0.274779,267.975,275.209,274.96,275.858,2,3,2,-12.100404999999999,275.34233333333333,0.2842495
2025-01-02T14:00:00Z,NA,NA,2.3749,153.667,1.79714,12.1735,10.5491,0,5.11492,80.0504,-9.20058,-6.45685,-17.6514,NA,0.293567,0.274616,268.048,275.189,274.945,275.84,2,3,2,-12.054124999999999,275.32466666666664,0.28409150000000005
2025-01-02T14:30:00Z,NA,NA,2.3957,111.467,1.8513,12.1731,28.4886,0,14.7438,79.7594,-6.13804,-6.40981,-17.6478,NA,0.293408,0.274464,268.111,275.169,274.932,275.823,2,3,2,-12.028805,275.308,0.28393599999999997
2025-01-02T15:00:00Z,NA,NA,2.4165,118.467,1.90547,12.1737,58.0121,0,30.2138,76.1709,0.762116,-6.40205,-17.6804,NA,0.29322,0.274319,268.013,275.15,274.919,275.807,2,3,2,-12.041224999999999,275.292,0.2837695
2025-01-02T15:30:00Z,NA,NA,2.4374,120.033,1.90208,12.1735,64.8989,0,33.2237,78.3291,1.32433,-6.39181,-17.6962,NA,0.293058,0.274172,267.868,275.131,274.906,275.789,2,3,2,-12.044005,275.2753333333333,0.283615
2025-01-02T16:00:00Z,NA,NA,2.4582,98.3333,1.88932,12.1732,89.3649,0,45.566,76.9312,5.7052,-6.29421,-17.6545,NA,0.292896,0.274036,267.858,275.115,274.894,275.772,2,3,2,-11.974355,275.26033333333334,0.283466
2025-01-02T16:30:00Z,NA,NA,2.479,71.5333,1.93542,12.1738,125.771,0,64.7598,75.6563,13.8258,-6.29621,-17.6765,NA,0.292742,0.273893,267.943,275.098,274.882,275.757,2,3,2,-11.986355,275.2456666666667,0.2833175
2025-01-02T17:00:00Z,NA,NA,2.4999,113.067,2.02917,12.1739,160.969,0,83.3259,76.3289,20.068,-6.23495,-17.6648,NA,0.292599,0.273763,267.983,275.082,274.872,275.743,2,3,2,-11.949875,275.2323333333333,0.283181
2025-01-02T17:30:00Z,NA,NA,2.5207,92.8333,2.20807,12.1739,210.603,0,109.471,76.3499,30.8785,-6.14082,-17.505,NA,0.292462,0.27365,268.126,275.069,274.862,275.73,2,3,2,-11.82291,275.2203333333334,0.283056
2025-01-02T18:00:00Z,NA,NA,2.5415,96.2333,2.47344,12.1741,211.163,0,109.324,76.4692,33.2127,-6.025,-17.2448,NA,0.292376,0.273569,268.284,275.06,274.853,275.72,2,3,2,-11.634900000000002,275.211,0.2829725
2025-01-02T18:30:00Z,NA,NA,2.5624,118.2,2.65521,12.1743,184.04,0,95.2052,76.7412,26.741,-5.94543,-17.0223,NA,0.292267,0.273497,268.547,275.055,274.846,275.712,2,3,2,-11.483865000000002,275.20433333333335,0.28288199999999997
2025-01-02T19:00:00Z,NA,NA,2.5832,107.5,2.80495,12.1743,162.758,0,84.0848,76.2488,22.2588,-5.87872,-16.9163,NA,0.292177,0.27347,268.774,275.051,274.84,275.707,2,3,2,-11.39751,275.1993333333333,0.2828235
2025-01-02T19:30:00Z,NA,NA,2.604,116.667,2.92708,12.1744,160.595,0,83.4092,75.8591,21.7336,-5.88238,-16.8967,NA,0.29207,0.273459,268.941,275.049,274.834,275.701,2,3,2,-11.38954,275.19466666666665,0.2827645
2025-01-02T20:00:00Z,NA,NA,2.6249,97.7333,3.06016,12.1745,161.475,0,84.6052,75.4874,23.6121,-5.86789,-16.8302,NA,0.291956,0.273434,269.116,275.047,274.828,275.695,2,3,2,-11.349045,275.19,0.28269500000000003
2025-01-02T20:30:00Z,NA,NA,2.6457,81.1,3.17969,12.1747,151.814,0,79.1219,74.9029,22.5511,-5.88094,-16.7697,NA,0.291867,0.273416,269.129,275.044,274.821,275.688,2,3,2,-11.32532,275.1843333333333,0.2826415
2025-01-02T21:00:00Z,NA,NA,2.6665,102.4,3.17682,12.1745,121.837,0,64.1536,73.5974,15.3942,-5.8871,-16.7916,NA,0.291758,0.273398,269.06,275.042,274.815,275.68,2,3,2,-11.33935,275.179,0.282578
2025-01-02T21:30:00Z,NA,NA,2.6873,104.133,3.15469,12.1744,91.0759,0,48.1932,73.7339,6.75063,-5.85104,-16.785,NA,0.291655,0.273366,269.141,275.039,274.809,275.671,2,3,2,-11.31802,275.173,0.2825105
2025-01-02T22:00:00Z,NA,NA,2.7082,131.433,3.11563,12.1744,50.4716,0,25.4593,73.1236,-14.3138,-5.93101,-16.8082,NA,0.291533,0.273316,269.226,275.035,274.802,275.664,2,3,2,-11.369605,275.16700000000003,0.28242449999999997
2025-01-02T22:30:00Z,NA,NA,2.729,148.567,2.83776,12.1742,15.1247,0,6.97958,73.9033,-51.8499,-6.11516,-16.9345,NA,0.291382,0.273214,269.028,275.028,274.794,275.654,2,3,2,-11.52483,275.15866666666665,0.282298
2025-01-02T23:00:00Z,NA,NA,2.7498,137.3,2.08854,12.1738,0.757063,0,0.527796,75.6725,-55.1001,-6.27874,-17.143,NA,0.291183,0.273092,268.532,275.016,274.784,275.642,2,3,2,-11.71087,275.14733333333334,0.28213750000000004
2025-01-02T23:30:00Z,NA,NA,2.7707,118.467,1.54271,12.1735,0.00110991,0,9.66213e-4,77.12,-14.665,-6.41436,-17.346800000000002,NA,0.29101900000000003,0.272948,268.367,274.997,274.771,275.624,2,3,2,-11.880580000000002,275.1306666666667,0.28198350000000005
2025-01-03T00:00:00Z,NA,NA,2.7915,122.333,1.76172,12.1737,-3.79021e-4,0,3.18044e-5,77.109,-12.325,-6.25376,-17.2684,NA,0.290863,0.272812,268.603,274.974,274.758,275.602,2,3,2,-11.76108,275.11133333333333,0.28183749999999996
2025-01-03T01:00:00Z,NA,NA,2.8332,115.167,2.3526,12.1739,-4.08321e-4,0,8.55513e-5,83.0378,-14.5471,-6.10666,-16.9941,NA,0.290559,0.272539,268.715,274.94,274.737,275.569,2,3,2,-11.55038,275.082,0.281549
2025-01-03T01:30:00Z,NA,NA,2.854,142.467,2.4888,12.1739,-6.817e-4,0,-3.52561e-5,85.3479,-15.1443,-6.02172,-16.868,NA,0.290436,0.272437,268.634,274.928,274.729,275.558,2,3,2,-11.444859999999998,275.07166666666666,0.2814365
2025-01-03T02:00:00Z,NA,NA,2.8748,121.6,2.53125,12.1738,-7.43796e-4,0,-2.58874e-5,88.4073,-19.2547,-5.96758,-16.7623,NA,0.290301,0.272326,268.652,274.919,274.721,275.549,2,3,2,-11.36494,275.063,0.2813135
2025-01-03T02:30:00Z,NA,NA,2.8956,113.1,2.56302,12.1737,-6.85195e-4,0,-7.19913e-5,95.3167,-10.9376,-5.92447,-16.6742,NA,0.290174,0.27223,268.626,274.91,274.714,275.542,2,3,2,-11.299335,275.05533333333335,0.281202
2025-01-03T03:00:00Z,NA,NA,2.9165,114.9,2.54088,12.1737,-6.57776e-4,0,1.34121e-4,99.9858,-11.5887,-5.86569,-16.5563,NA,0.290053,0.27213,268.597,274.902,274.707,275.534,2,3,2,-11.210995,275.04766666666666,0.2810915
2025-01-03T03:30:00Z,NA,NA,2.9373,108.633,2.48307,12.1736,-6.44067e-4,0,5.99106e-5,100.017,-12.8658,-5.81005,-16.4612,NA,0.289932,0.272043,268.676,274.895,274.7,275.527,2,3,2,-11.135625000000001,275.04066666666665,0.2809875
2025-01-03T04:00:00Z,NA,NA,2.9581,117.833,2.42995,12.1737,-6.57507e-4,0,-2.32246e-4,100.015,-10.5246,-5.76987,-16.3854,NA,0.28982,0.271981,268.657,274.889,274.694,275.522,2,3,2,-11.077635,275.035,0.2809005
2025-01-03T04:30:00Z,NA,NA,2.979,125.033,2.45469,12.1736,-4.68803e-4,0,-1.03796e-4,100.017,-9.64376,-5.71831,-16.3036,NA,0.289706,0.271939,268.737,274.883,274.688,275.517,2,3,2,-11.010955,275.02933333333334,0.2808225
2025-01-03T05:00:00Z,NA,NA,3,138.6,2.54453,12.173400000000001,-4.07515e-4,0,-3.2544e-5,98.9936,-9.51734,-5.66717,-16.2257,NA,0.289593,0.271893,268.875,274.877,274.682,275.512,2,3,2,-10.946435,275.02366666666666,0.28074299999999996
2025-01-03T05:30:00Z,NA,NA,3.0208,117.433,2.61589,12.1735,-2.89239e-4,0,9.78786e-5,90.3304,-10.2516,-5.65338,-16.1543,NA,0.289515,0.271877,268.917,274.872,274.676,275.508,2,3,2,-10.903839999999999,275.01866666666666,0.280696
2025-01-03T06:00:00Z,NA,NA,3.0416,120.167,2.65833,12.1736,-1.33867e-4,0,9.44271e-5,87.3859,-10.2949,-5.63243,-16.0765,NA,0.289421,0.27184,268.847,274.867,274.671,275.505,2,3,2,-10.854465,275.01433333333335,0.2806305
2025-01-03T06:30:00Z,NA,NA,3.0624,134.067,2.60026,12.1737,-3.41388e-4,0,8.8757e-6,86.9254,-9.87584,-5.63096,-16.003,NA,0.289312,0.2718,268.435,274.862,274.667,275.501,2,3,2,-10.816980000000001,275.01,0.280556
2025-01-03T07:00:00Z,NA,NA,3.0833,131.033,2.38255,12.1735,-5.04017e-4,0,8.28394e-5,86.84,-10.9428,-5.63875,-15.9295,NA,0.2892,0.271784,268.146,274.856,274.662,275.498,2,3,2,-10.784125,275.00533333333334,0.280492
2025-01-03T07:30:00Z,NA,NA,3.1041,107.733,2.15391,12.173400000000001,-3.02948e-4,0,-5.17746e-5,90.278,-9.98154,-5.66344,-15.8769,NA,0.289117,0.271766,267.904,274.849,274.658,275.493,2,3,2,-10.77017,275,0.2804415
2025-01-03T08:00:00Z,NA,NA,3.1249,103.667,1.9276,12.1735,-3.71763e-4,0,7.96343e-5,87.4241,-11.6091,-5.70295,-15.8079,NA,0.289032,0.27175,267.69,274.841,274.654,275.489,2,3,2,-10.755425,274.99466666666666,0.280391
2025-01-03T08:30:00Z,NA,NA,3.1458,118.867,1.72318,12.1733,-2.01338e-4,0,2.6627e-4,84.6244,-13.5871,-5.68852,-15.7394,NA,0.288959,0.27169,267.642,274.834,274.65,275.485,2,3,2,-10.71396,274.98966666666666,0.2803245
2025-01-03T09:00:00Z,NA,NA,3.1666,104.967,1.57891,12.1732,-1.4677e-4,0,1.58529e-4,81.8866,-14.763,-5.71733,-15.6853,NA,0.288869,0.271582,267.576,274.826,274.646,275.478,2,3,2,-10.701315,274.98333333333335,0.2802255
2025-01-03T09:30:00Z,NA,NA,3.1874,125.467,1.46901,12.173,-1.57522e-4,0,9.88649e-5,82.8848,-15.0127,-5.72864,-15.6469,NA,0.288807,0.271459,267.438,274.818,274.642,275.472,2,3,2,-10.68777,274.9773333333333,0.28013299999999997
2025-01-03T10:00:00Z,NA,NA,3.2082,117.133,1.3526,12.1733,-2.35746e-4,0,3.94472e-5,83.8945,-15.2704,-5.73929,-15.6265,NA,0.288742,0.271367,267.348,274.809,274.638,275.465,2,3,2,-10.682895,274.97066666666666,0.2800545
2025-01-03T10:30:00Z,NA,NA,3.2291,134.533,1.21771,12.1732,-2.1666e-4,0,2.2485e-4,85.8253,-14.4891,-5.76947,-15.6102,NA,0.288656,0.271253,267.197,274.799,274.634,275.457,2,3,2,-10.689835,274.9633333333333,0.2799545
2025-01-03T11:00:00Z,NA,NA,3.2499,91.3333,1.10885,12.173,-7.33849e-5,0,1.94771e-5,91.4653,-7.7859,-5.78379,-15.5884,NA,0.288557,0.271111,267.036,274.788,274.63,275.447,2,3,2,-10.686095,274.955,0.279834
2025-01-03T11:30:00Z,NA,NA,3.2707,135.233,1.04089,12.173,-3.54828e-4,0,1.5557e-4,96.5641,-9.94194,-5.77798,-15.5123,NA,0.28848,0.271,266.925,274.778,274.626,275.437,2,3,2,-10.64514,274.947,0.27974
2025-01-03T12:00:00Z,NA,NA,3.2916,126.833,0.98125,12.173,-3.11819e-4,0,2.08578e-4,96.527,-10.8506,-5.70504,-15.4075,NA,0.288434,0.27089800000000003,266.924,274.77,274.623,275.428,2,3,2,-10.556270000000001,274.94033333333334,0.279666
2025-01-03T12:30:00Z,NA,NA,3.3124,137.433,0.928906,12.173,2.29832e-4,0,3.92994e-4,96.1017,-19.0141,-5.65343,-15.3083,NA,0.288363,0.270794,266.901,274.763,274.62,275.422,2,3,2,-10.480865,274.935,0.27957849999999995
2025-01-03T13:00:00Z,NA,NA,3.3332,115.033,0.789323,12.1729,0.170391,0,0.11307,88.4334,-26.9352,-5.64587,-15.2235,NA,0.288314,0.270717,266.901,274.756,274.617,275.416,2,3,2,-10.434685,274.92966666666666,0.27951550000000003
2025-01-03T13:30:00Z,NA,NA,3.3541,136.6,0.560677,12.1728,9.10618,0,4.1187,88.7573,-39.6905,-5.72422,-15.1705,NA,0.288241,0.270647,266.742,274.748,274.614,275.41,2,3,2,-10.44736,274.924,0.279444
2025-01-03T14:00:00Z,NA,NA,3.3749,152.867,0.319271,12.1724,50.5398,0,24.9481,91.6574,-30.7632,-5.76786,-15.1475,NA,0.288187,0.270549,266.648,274.737,274.611,275.4,2,3,2,-10.45768,274.916,0.279368
2025-01-03T14:30:00Z,NA,NA,3.3957,127.3,0.451823,12.1727,102.323,0,54.9778,89.7638,-3.61095,-5.72049,-15.1071,NA,0.288134,0.27046,266.949,274.726,274.608,275.392,2,3,2,-10.413795,274.90866666666665,0.279297
2025-01-03T15:00:00Z,NA,NA,3.4165,129.033,0.854687,12.1731,182.629,0,96.8307,84.54,6.52849,-5.60538,-15.0171,NA,0.288076,0.270372,267.348,274.717,274.605,275.386,2,3,2,-10.31124,274.9026666666667,0.27922400000000003
2025-01-03T15:30:00Z,NA,NA,3.4374,107.333,1.31432,12.1732,197.585,0,105.195,85.9053,16.5277,-5.54591,-14.9177,NA,0.288053,0.270292,267.464,274.71,274.603,275.379,2,3,2,-10.231805,274.89733333333334,0.2791725
2025-01-03T16:00:00Z,NA,NA,3.4582,141.833,1.79219,12.1736,271.143,0,140.79,85.7458,24.2479,-5.46121,-14.8144,NA,0.288064,0.270213,267.791,274.707,274.601,275.374,2,3,2,-10.137805,274.894,0.27913849999999996
2025-01-03T16:30:00Z,NA,NA,3.479,83.1,2.22656,12.1737,244.958,0,124.314,83.1363,21.6597,-5.3063,-14.7102,NA,0.288061,0.270171,267.98,274.706,274.599,275.373,2,3,2,-10.00825,274.8926666666667,0.27911600000000003
2025-01-03T17:00:00Z,NA,NA,3.4999,92.7667,2.38047,12.1737,320.953,0,165.664,79.807,32.4985,-5.21353,-14.6134,NA,0.288066,0.270176,268.012,274.708,274.598,275.375,2,3,2,-9.913465,274.89366666666666,0.279121
2025-01-03T17:30:00Z,NA,NA,3.5207,113.1,2.46719,12.174,294.576,0,151.659,78.7639,28.4636,-5.17933,-14.5212,NA,0.288056,0.270208,267.849,274.71,274.597,275.378,2,3,2,-9.850265,274.895,0.279132
2025-01-03T18:00:00Z,NA,NA,3.5415,102.1,2.4513,12.1739,306.595,0,157.537,78.8751,29.7648,-5.1483,-14.439,NA,0.288068,0.27022,267.821,274.712,274.597,275.377,2,3,2,-9.79365,274.8953333333333,0.279144
2025-01-03T18:30:00Z,NA,NA,3.5624,97.7667,2.47396,12.1739,291.054,0,149.198,79.5979,27.0446,-5.07609,-14.3592,NA,0.288108,0.270253,267.733,274.714,274.597,275.378,2,3,2,-9.717645,274.8963333333333,0.2791805
2025-01-03T19:00:00Z,NA,NA,3.5832,93.7,2.37812,12.1737,199.77,0,102.253,83.9693,15.9021,-5.03466,-14.2862,NA,0.288138,0.270267,267.488,274.716,274.597,275.38,2,3,2,-9.66043,274.8976666666667,0.2792025
2025-01-03T19:30:00Z,NA,NA,3.604,124.9,2.13568,12.1738,248.5,0,128.075,79.8115,19.2003,-5.00956,-14.2127,NA,0.288164,0.270302,267.366,274.719,274.598,275.381,2,3,2,-9.61113,274.89933333333335,0.27923299999999995
2025-01-03T20:00:00Z,NA,NA,3.6249,149.2,2.00495,12.1738,238.823,0,123.704,76.7351,20.0112,-5.03059,-14.1294,NA,0.288183,0.270338,267.342,274.72,274.599,275.383,2,3,2,-9.579995,274.90066666666667,0.2792605
2025-01-03T20:30:00Z,NA,NA,3.6457,103.167,1.90104,12.1737,197.191,0,102.56,76.5709,13.8684,-5.00915,-14.0428,NA,0.288221,0.270351,267.252,274.72,274.601,275.38,2,3,2,-9.525974999999999,274.9003333333333,0.27928600000000003
2025-01-03T21:00:00Z,NA,NA,3.6665,104.633,1.75833,12.1737,174.186,0,90.7172,76.8793,8.58407,-5.00889,-13.9515,NA,0.288262,0.270417,267.163,274.72,274.602,275.377,2,3,2,-9.480195,274.8996666666667,0.2793395
2025-01-03T21:30:00Z,NA,NA,3.6873,109.067,1.57526,12.173400000000001,87.0699,0,45.5449,78.3237,-0.495115,-5.0172,-13.8607,NA,0.288295,0.27033,267.083,274.719,274.604,275.373,2,3,2,-9.43895,274.89866666666666,0.2793125
2025-01-03T22:00:00Z,NA,NA,3.7082,109.6,1.29531,12.1735,31.405,0,16.3352,82.9548,-4.95988,-5.02133,-13.781,NA,0.288326,0.270294,266.736,274.718,274.606,275.368,2,3,2,-9.401165,274.89733333333334,0.27931
2025-01-03T22:30:00Z,NA,NA,3.729,129.433,0.961458,12.1731,10.8054,0,5.23348,81.489,-12.5948,-5.06272,-13.7108,NA,0.288358,0.270241,266.612,274.715,274.608,275.362,2,3,2,-9.38676,274.895,0.27929950000000003
2025-01-03T23:00:00Z,NA,NA,3.7498,143.7,0.627083,12.1729,0.564959,0,0.375376,80.0358,-15.4688,-5.12373,-13.6461,NA,0.288368,0.270221,266.354,274.711,274.609,275.354,2,3,2,-9.384915,274.8913333333333,0.2792945
2025-01-03T23:30:00Z,NA,NA,3.7707,115.4,0.334635,12.1729,0.00177307,0,0.00139841,81.7589,-15.0872,-5.18865,-13.5899,NA,0.288373,0.270159,266.154,274.704,274.611,275.343,2,3,2,-9.389275,274.886,0.279266
2025-01-04T00:00:00Z,NA,NA,3.7915,131,0.115625,12.1727,-1.81984e-4,0,8.4072e-5,84.2346,-12.3796,-5.21566,-13.551,NA,0.288381,0.27007,265.981,274.695,274.611,275.331,2,3,2,-9.38333,274.879,0.2792255
2025-01-04T00:30:00Z,NA,NA,3.8123,136.1,-0.0239583,12.1726,-1.98919e-5,0,1.49653e-4,83.3225,-12.6036,-5.20743,-13.5228,NA,0.288382,0.26998,265.93,274.686,274.612,275.32,2,3,2,-9.365115,274.87266666666665,0.279181
2025-01-04T01:00:00Z,NA,NA,3.8332,124.667,-0.141927,12.1725,5.5106e-5,0,1.92799e-4,80.6247,-13.0926,-5.2069,-13.4992,NA,0.288382,0.269894,265.897,274.677,274.613,275.31,2,3,2,-9.35305,274.8666666666667,0.279138
2025-01-04T01:30:00Z,NA,NA,3.854,128.567,-0.210937,12.1726,6.93333e-11,0,1.91073e-4,78.9886,-12.4117,-5.22754,-13.4806,NA,0.288361,0.269821,265.882,274.669,274.614,275.3,2,3,2,-9.35407,274.861,0.279091
2025-01-04T02:00:00Z,NA,NA,3.8748,125.967,-0.274739,12.1724,-5.48371e-5,0,6.85397e-5,77.283,-13.3041,-5.25276,-13.4715,NA,0.288354,0.269726,265.859,274.66,274.613,275.291,2,3,2,-9.36213,274.8546666666667,0.27904
2025-01-04T02:30:00Z,NA,NA,3.8956,97.8,-0.309636,12.1726,-2.36552e-5,0,8.28394e-5,73.5549,-13.8813,-5.2203,-13.4684,NA,0.288339,0.269632,265.96,274.653,274.613,275.282,2,3,2,-9.34435,274.84933333333333,0.2789855
2025-01-04T03:00:00Z,NA,NA,3.9165,140.933,-0.323437,12.1724,6.18262e-6,0,1.97976e-4,73.1052,-14.448,-5.25092,-13.4659,NA,0.288312,0.269543,265.957,274.645,274.612,275.274,2,3,2,-9.35841,274.84366666666665,0.2789275
2025-01-04T03:30:00Z,NA,NA,3.9373,109.3,-0.365365,12.1724,-8.06425e-5,0,4.53644e-5,73.1813,-15.8911,-5.29325,-13.4689,NA,0.288301,0.269456,265.888,274.636,274.611,275.267,2,3,2,-9.381075,274.838,0.2788785
2025-01-04T04:00:00Z,NA,NA,3.9581,119.067,-0.425521,12.1725,-9.24704e-5,0,6.26226e-5,72.8685,-15.6071,-5.32378,-13.4882,NA,0.288272,0.269369,265.83,274.626,274.61,275.256,2,3,2,-9.405990000000001,274.8306666666667,0.2788205
2025-01-04T04:30:00Z,NA,NA,3.979,120.4,-0.505469,12.1725,-1.56985e-4,0,4.95557e-5,73.9654,-16.6665,-5.36937,-13.5078,NA,0.288225,0.269249,265.686,274.615,274.607,275.242,2,3,2,-9.438585,274.82133333333337,0.278737
2025-01-04T05:00:00Z,NA,NA,4,129.667,-0.590365,12.1723,-1.59673e-4,0,1.37079e-4,74.6664,-13.4259,-5.3916,-13.536,NA,0.288165,0.269118,265.599,274.603,274.605,275.228,2,3,2,-9.463799999999999,274.812,0.2786415
2025-01-04T05:30:00Z,NA,NA,4.0208,112.867,-0.667448,12.1726,6.31702e-5,0,8.0867e-5,79.0939,-11.6093,-5.4101,-13.5663,NA,0.288111,0.268977,265.315,274.59,274.602,275.214,2,3,2,-9.488199999999999,274.80199999999996,0.278544
2025-01-04T06:00:00Z,NA,NA,4.0416,123.767,-0.822917,12.1724,-3.12088e-4,0,1.5631e-4,81.9211,-14.4328,-5.42469,-13.5777,NA,0.288077,0.268854,265.064,274.578,274.599,275.201,2,3,2,-9.501195,274.79266666666666,0.27846550000000003
2025-01-04T06:30:00Z,NA,NA,4.0624,109.433,-1.00625,12.1722,-5.32243e-5,0,1.56803e-4,81.0622,-11.1745,-5.44873,-13.5667,NA,0.288028,0.268737,264.999,274.566,274.596,275.188,2,3,2,-9.507715000000001,274.7833333333333,0.2783825
2025-01-04T07:00:00Z,NA,NA,4.0833,111.1,-1.13073,12.1723,-9.22017e-5,0,1.65679e-4,81.3375,-12.1991,-5.45176,-13.5598,NA,0.287977,0.268617,264.614,274.555,274.593,275.175,2,3,2,-9.50578,274.77433333333335,0.278297
2025-01-04T07:30:00Z,NA,NA,4.1041,116.367,-1.37708,12.1721,-1.77414e-4,0,7.2731e-5,82.9236,-11.9666,-5.48472,-13.5528,NA,0.287923,0.268494,264.31,274.543,274.589,275.163,2,3,2,-9.51876,274.765,0.27820849999999997
2025-01-04T08:00:00Z,NA,NA,4.1249,130.067,-1.63021,12.172,-2.62895e-4,0,1.06508e-4,85.717,-17.4484,-5.48496,-13.554,NA,0.287872,0.268369,264.142,274.531,274.586,275.151,2,3,2,-9.51948,274.75600000000003,0.2781205
2025-01-04T08:30:00Z,NA,NA,4.1458,127.167,-1.7974,12.172,-2.99185e-4,0,6.4595e-5,86.0206,-16.0546,-5.48186,-13.5518,NA,0.2878,0.268246,264.193,274.52,274.583,275.14,2,3,2,-9.51683,274.74766666666665,0.278023
2025-01-04T09:00:00Z,NA,NA,4.1666,121.8,-1.83463,12.1719,-2.00532e-4,0,2.46611e-7,84.5329,-12.7924,-5.48024,-13.5412,NA,0.287725,0.268132,264.217,274.51,274.58,275.132,2,3,2,-9.51072,274.74066666666664,0.2779285
