site,Date,n_obs_NEE,n_obs_GPP,n_obs_Reco,NEE_gC_day,GPP_gC_day,Reco_gC_day,cov_NEE,cov_GPP,cov_Reco
LD,2024-10-11,48,48,48,-0.6442439531545159,6.797723186189101,6.153479233034587,1,1,1
LD,2024-10-12,48,48,48,0.4870400909893482,5.603707294198596,6.090747385187946,1,1,1
LD,2024-10-13,48,48,48,3.3111793385937656,2.2761146138573607,5.587293952451128,1,1,1
LD,2024-10-14,48,48,48,-0.9139159406042849,6.019650444144311,5.105734503540026,1,1,1
LD,2024-10-15,48,48,48,-1.5820777905185701,6.3711502750588975,4.789072484540327,1,1,1
LD,2024-10-16,48,48,48,-1.4044424810050224,6.659054574260923,5.254612093255902,1,1,1
LD,2024-10-17,48,48,48,-1.1457976646456831,5.900274231170399,4.754476566524715,1,1,1
LD,2024-10-18,48,48,48,-0.48442611784383743,5.205368232596621,4.720942114752783,1,1,1
LD,2024-10-19,48,48,48,-0.9738419994119796,5.040423305255064,4.066581305843086,1,1,1
LD,2024-10-20,48,48,48,0.03125337276409659,3.989708018317943,4.020961391082039,1,1,1
LD,2024-10-21,48,48,48,0.6281250540486156,3.600218198413049,4.228343252461664,1,1,1
LD,2024-10-22,48,48,48,0.602403684902868,3.3655906584585757,3.9679943433614415,1,1,1
LD,2024-10-23,48,48,48,-0.1745763583715845,3.976804881149976,3.8022285227783916,1,1,1
LD,2024-10-24,48,48,48,-1.5504816462213467,4.545037052196502,2.994555405975155,1,1,1
LD,2024-10-25,48,48,48,1.1794803178242943,2.037175636144864,3.2166559539691586,1,1,1
LD,2024-10-26,48,48,48,-1.6508865237636936,4.712537780521006,3.061651256757313,1,1,1
LD,2024-10-27,48,48,48,-0.3606788290985663,3.0516331212689396,2.6909542921703737,1,1,1
LD,2024-10-28,48,48,48,-1.4814683466538496,4.561503194919706,3.0800348482658553,1,1,1
LD,2024-10-29,48,48,48,0.9605102331923668,2.9135826596187884,3.874092892811154,1,1,1
LD,2024-10-30,48,48,48,1.8741967533360004,2.4934265173612014,4.3676232706972025,1,1,1
LD,2024-10-31,48,48,48,4.054606036056001,0.21698146576472777,4.2715875018207266,1,1,1
LD,2024-11-01,48,48,48,0.38313768826779837,2.846300756065409,3.229438444333207,1,1,1
LD,2024-11-02,48,48,48,0.20384048858060744,2.7364285576049348,2.940269046185542,1,1,1
LD,2024-11-03,48,48,48,0.18078867383597114,3.4128705123604774,3.593659186196449,1,1,1
LD,2024-11-04,48,48,48,7.190760529230905,-2.5877174438350874,4.603043085395819,1,1,1
LD,2024-11-05,48,48,48,6.5969031012647,-1.4206409011471044,5.1762622001175975,1,1,1
LD,2024-11-06,48,48,48,2.829172778862074,1.712319599396794,4.5414923782588685,1,1,1
LD,2024-11-07,48,48,48,1.1987979280915884,2.7476468634520095,3.946444791543598,1,1,1
LD,2024-11-08,48,48,48,0.7801166679876854,3.0817780478019765,3.8618947157896604,1,1,1
LD,2024-11-09,48,48,48,0.28529893615444835,3.0662436584874557,3.3515425946419053,1,1,1
LD,2024-11-10,48,48,48,1.8704864348237222,1.6839151001376043,3.554401534961326,1,1,1
LD,2024-11-11,48,48,48,1.9615393762616469,1.4749059052919027,3.436445281553549,1,1,1
LD,2024-11-12,48,48,48,0.1908555380644511,2.3785911446855956,2.5694466827500473,1,1,1
LD,2024-11-13,48,48,48,0.24096596009735077,2.2661532737002155,2.507119233797566,1,1,1
LD,2024-11-14,48,48,48,2.030986557130982,0.6205691290248405,2.651555686155823,1,1,1
LD,2024-11-15,48,48,48,1.4943062971696968,1.0937004419461631,2.5880067391158605,1,1,1
LD,2024-11-16,48,48,48,1.0827798228101724,1.3967438515386559,2.479523674348828,1,1,1
LD,2024-11-17,48,48,48,0.6127841287224,2.06479433942183,2.677578468144229,1,1,1
LD,2024-11-18,48,48,48,0.3688182281747484,2.441080171564543,2.8098983997392915,1,1,1
LD,2024-11-19,48,48,48,-0.004227284721310211,3.42564509004112,3.421417805319809,1,1,1
LD,2024-11-20,48,48,48,-0.30998004033976184,3.401463896899378,3.0914838565596163,1,1,1
LD,2024-11-21,48,48,48,0.506385159946295,2.1702502252256886,2.6766353851719833,1,1,1
LD,2024-11-22,48,48,48,1.0115163715095938,1.9754174492280077,2.9869338207376015,1,1,1
LD,2024-11-23,48,48,48,2.571263967981512,0.6421316552063159,3.2133956231878273,1,1,1
LD,2024-11-24,48,48,48,0.5518373295924576,2.625049917801821,3.176887247394279,1,1,1
LD,2024-11-25,48,48,48,1.3284726704220602,1.6288530455109123,2.9573257159329738,1,1,1
LD,2024-11-26,48,48,48,1.0060474854622126,1.615632540308646,2.621680025770859,1,1,1
LD,2024-11-27,48,48,48,1.1766133327843886,1.4108870948526844,2.587500427637073,1,1,1
LD,2024-11-28,48,48,48,1.2398890023865863,1.2972055240629266,2.537094526449513,1,1,1
LD,2024-11-29,48,48,48,1.4828382986145277,1.135844221797137,2.6186825204116646,1,1,1
LD,2024-11-30,48,48,48,1.4271338981341886,1.175884339751777,2.603018237885965,1,1,1
LD,2024-12-01,48,48,48,0.6320970022472185,1.9252457701690335,2.557342772416252,1,1,1
LD,2024-12-02,48,48,48,1.0086973528837908,1.4978531039388274,2.506550456822619,1,1,1
LD,2024-12-03,48,48,48,1.3349078483682602,1.0042850802101844,2.3391929285784445,1,1,1
LD,2024-12-04,48,48,48,1.3725292134532314,0.8618023167523815,2.234331530205613,1,1,1
LD,2024-12-05,48,48,48,1.3449830978328952,0.8126057097174301,2.1575888075503253,1,1,1
LD,2024-12-06,48,48,48,1.3519685848263616,0.6542008622419613,2.0061694470683227,1,1,1
LD,2024-12-07,48,48,48,1.0455423653412437,0.24256762160447895,1.288109986945722,1,1,1
LD,2024-12-08,48,48,48,-0.14911516442828598,1.701698570587103,1.5525834061588175,1,1,1
LD,2024-12-09,48,48,48,1.2642676407952678,0.5617649695922087,1.8260326103874764,1,1,1
LD,2024-12-10,48,48,48,1.4709898152634278,0.4027787105941892,1.8737685258576173,1,1,1
LD,2024-12-11,48,48,48,1.4158322751508896,0.353803554662415,1.7696358298133046,1,1,1
LD,2024-12-12,48,48,48,1.2071644834355362,-0.06375108663362863,1.143413396801908,1,1,1
LD,2024-12-13,48,48,48,0.45478114622228544,0.6733943526024354,1.128175498824721,1,1,1
LD,2024-12-14,48,48,48,0.146382145344,1.0208146504176197,1.1671967957616196,1,1,1
LD,2024-12-15,48,48,48,-0.5172566552189131,2.271056205918757,1.7537995506998454,1,1,1
LD,2024-12-16,48,48,48,3.8680973471579954,-1.8015120715246842,2.0665852756333125,1,1,1
LD,2024-12-17,48,48,48,1.7033224573766976,0.01642007728468544,1.7197425346613835,1,1,1
LD,2024-12-18,48,48,48,1.1872031378035386,0.19829063161737426,1.3854937694209128,1,1,1
LD,2024-12-19,48,48,48,0.6803648237436192,0.3866005741648609,1.0669653979084806,1,1,1
LD,2024-12-20,48,48,48,0.2198499762082723,0.7016918325040133,0.9215418087122856,1,1,1
LD,2024-12-21,48,48,48,0.7131384735398822,0.0038653127557039192,0.7170037862955867,1,1,1
LD,2024-12-22,48,48,48,0.7076820278891481,-0.2306269923877966,0.47705503550135153,1,1,1
LD,2024-12-23,48,48,48,1.0693207605729556,-0.32583323896991057,0.7434875216030449,1,1,1
LD,2024-12-24,48,48,48,0.8786628313796578,0.03701919696553726,0.915682028345195,1,1,1
LD,2024-12-25,48,48,48,0.6778576623274775,0.3374760601521633,1.0153337224796408,1,1,1
LD,2024-12-26,48,48,48,0.7994296842078957,0.39804328965642666,1.197472973864322,1,1,1
LD,2024-12-27,48,48,48,1.1864059291112123,0.320074308217434,1.5064802373286463,1,1,1
LD,2024-12-28,48,48,48,1.3842536967300187,0.42103747608952075,1.8052911728195393,1,1,1
LD,2024-12-29,48,48,48,1.5923591269846127,0.06608687126910133,1.6584459982537134,1,1,1
LD,2024-12-30,48,48,48,0.14473648520125515,1.4420045205577885,1.5867410057590439,1,1,1
LD,2024-12-31,48,48,48,1.2168170108894876,0.16522512407772955,1.3820421349672172,1,1,1
LD,2025-01-01,10,10,10,NA,NA,NA,0.20833333333333334,0.20833333333333334,0.20833333333333334
MD,2024-01-01,37,37,37,0.2852295999767999,0.4379243203664749,0.7231539203432749,0.7708333333333334,0.7708333333333334,0.7708333333333334
MD,2024-01-02,48,48,48,0.30555387648000015,0.6796426301714777,0.985196506651478,1,1,1
MD,2024-01-03,48,48,48,0.5727379388265279,0.4283472533052206,1.0010851921317485,1,1,1
MD,2024-01-04,48,48,48,0.4185691636320002,0.5446948512283172,0.963264014860317,1,1,1
MD,2024-01-05,48,48,48,0.4591696035401419,0.6871069265689903,1.1462765301091324,1,1,1
MD,2024-01-06,48,48,48,0.25741598228999996,1.0110135074142155,1.2684294897042159,1,1,1
MD,2024-01-07,48,48,48,0.04406871137830145,1.352728181467549,1.3967968928458505,1,1,1
MD,2024-01-08,48,48,48,0.5118355812240001,0.8192948300350941,1.3311304112590938,1,1,1
MD,2024-01-09,48,48,48,0.526649937121853,0.7721983334417745,1.2988482705636275,1,1,1
MD,2024-01-10,48,48,48,0.4780102656147454,0.7200281658281349,1.19803843144288,1,1,1
MD,2024-01-11,48,48,48,0.8898035312771212,0.20155984172352828,1.0913633730006496,1,1,1
MD,2024-01-12,48,48,48,1.4449650278904003,-0.44284104142189373,1.0021239864685063,1,1,1
MD,2024-01-13,48,48,48,1.6074557687304003,-0.6198476501506502,0.98760811857975,1,1,1
MD,2024-01-14,48,48,48,1.0952460409464002,-0.1770430615687329,0.9182029793776669,1,1,1
MD,2024-01-15,48,48,48,0.7317008314639202,0.032643115580322526,0.7643439470442426,1,1,1
MD,2024-01-16,48,48,48,0.813054955608,-0.0675712061702099,0.74548374943779006,1,1,1
MD,2024-01-17,48,48,48,0.7791559523511429,0.06415116034764586,0.8433071126987892,1,1,1
MD,2024-01-18,48,48,48,0.708329023958419,0.4435898690387955,1.1519188929972146,1,1,1
MD,2024-01-19,48,48,48,1.0641402929076822,0.16052550822396244,1.2246658011316445,1,1,1
MD,2024-01-20,48,48,48,1.0963294932132002,0.15544131657693072,1.2517708097901303,1,1,1
MD,2024-01-21,48,48,48,0.9975351823631999,0.2717978342685172,1.269333016631717,1,1,1
MD,2024-01-22,48,48,48,0.8257598723520001,0.487481660242495,1.313241532594495,1,1,1
MD,2024-01-23,48,48,48,14.613783413737716,-13.264532123251582,1.349251290486134,1,1,1
MD,2024-01-24,48,48,48,1.9308218791377703,-0.622632183481237,1.3081896956565333,1,1,1
MD,2024-01-25,48,48,48,0.5713089135896102,0.6926477073490737,1.263956620938684,1,1,1
MD,2024-01-26,48,48,48,2.8378275224081686,-1.5965045588573208,1.2413229635508485,1,1,1
MD,2024-01-27,48,48,48,0.6635638144751511,0.5464222925476393,1.209986107022791,1,1,1
MD,2024-01-28,48,48,48,0.32148897854027,0.9969913202396313,1.318480298779901,1,1,1
MD,2024-01-29,48,48,48,0.42853186523220776,0.8178133662079017,1.2463452314401098,1,1,1
MD,2024-01-30,48,48,48,0.7418838294719998,0.4557511882889162,1.1976350177609167,1,1,1
MD,2024-01-31,48,48,48,0.6621032675520004,0.49189877894514306,1.1540020464971428,1,1,1
MD,2024-02-01,48,48,48,0.6361190228868003,0.5019017480206469,1.138020770907447,1,1,1
MD,2024-02-02,48,48,48,1.3209528928715442,-0.20580925023243082,1.115143642639114,1,1,1
MD,2024-02-03,48,48,48,0.7032389048030221,0.393332831595059,1.0965717363980814,1,1,1
MD,2024-02-04,48,48,48,-0.21904478705606825,1.2338412289741225,1.0147964419180537,1,1,1
MD,2024-02-05,48,48,48,-0.17197616652698114,1.141625344188491,0.9696491776615097,1,1,1
MD,2024-02-06,48,48,48,-0.09802135953380356,1.0821438512186534,0.9841224916848496,1,1,1
MD,2024-02-07,48,48,48,0.12193304503402314,1.0247636896353611,1.146696734669384,1,1,1
MD,2024-02-08,48,48,48,0.868751023248,0.40960359577300076,1.2783546190210004,1,1,1
MD,2024-02-09,48,48,48,3.8856179601,-2.5293763712174053,1.356241588882596,1,1,1
MD,2024-02-10,48,48,48,0.9181829562552001,0.46179578595871074,1.3799787422139107,1,1,1
MD,2024-02-11,48,48,48,0.2211544036587928,1.1991478691600632,1.4203022728188566,1,1,1
MD,2024-02-12,48,48,48,-0.219760138454297,1.714403045643212,1.494642907188915,1,1,1
MD,2024-02-13,48,48,48,0.220041521494883,1.2440789834092978,1.4641205049041797,1,1,1
MD,2024-02-14,48,48,48,-0.09749784193604638,1.5332107408729434,1.435712898936897,1,1,1
MD,2024-02-15,48,48,48,1.949440415646651,-0.441786062626981,1.50765435301967,1,1,1
MD,2024-02-16,48,48,48,1.4197858593857757,-0.11202563187852377,1.307760227507252,1,1,1
MD,2024-02-17,48,48,48,0.6305648301027275,0.48409883322476976,1.1146636633274967,1,1,1
MD,2024-02-18,48,48,48,0.9724522770000001,0.3771171602851044,1.3495694372851048,1,1,1
MD,2024-02-19,48,48,48,0.5266084948878984,0.7375303904359453,1.264138885323844,1,1,1
MD,2024-02-20,48,48,48,0.42285982434007374,1.1055816480506628,1.5284414723907365,1,1,1
MD,2024-02-21,48,48,48,1.600172498938909,0.22653450031124908,1.826706999250158,1,1,1
MD,2024-02-22,48,48,48,0.29110902032759894,1.416770516179982,1.7078795365075798,1,1,1
MD,2024-02-23,48,48,48,0.46212605983403493,1.1173532124632413,1.5794792722972761,1,1,1
MD,2024-02-24,48,48,48,-0.9309997880748001,2.2028339902343723,1.271834202159572,1,1,1
MD,2024-02-25,48,48,48,-0.45172231632000026,2.205328241628482,1.7536059253084826,1,1,1
MD,2024-02-26,48,48,48,-0.1144757623176075,2.4496053672800335,2.3351296049624257,1,1,1
MD,2024-02-27,48,48,48,0.4061015359790535,2.5809229005936727,2.987024436572726,1,1,1
MD,2024-02-28,48,48,48,2.003404753827244,0.1811516518952694,2.1845564057225144,1,1,1
MD,2024-02-29,48,48,48,-0.37025390299139993,1.9581121903983292,1.5878582874069296,1,1,1
MD,2024-03-01,48,48,48,-0.19772370335415063,2.2745071447966043,2.0767834414424544,1,1,1
MD,2024-03-02,48,48,48,-0.5863707732803491,2.9572261269721722,2.3708553536918235,1,1,1
MD,2024-03-03,48,48,48,-0.3417601179483413,2.9303695263967073,2.5886094084483653,1,1,1
MD,2024-03-04,48,48,48,0.5866145686506483,2.3909317882879395,2.9775463569385865,1,1,1
MD,2024-03-05,48,48,48,1.0919870625939274,1.5779617563794737,2.669948818973402,1,1,1
MD,2024-03-06,48,48,48,-0.6203053531674421,2.967132442256857,2.3468270890894147,1,1,1
MD,2024-03-07,48,48,48,0.24390459072000037,1.8266487685353472,2.070553359255348,1,1,1
MD,2024-03-08,48,48,48,2.808035548100836,-0.7903009079584332,2.017734640142402,1,1,1
MD,2024-03-09,48,48,48,-0.10243348058450633,1.8931699791322103,1.7907364985477034,1,1,1
MD,2024-03-10,48,48,48,0.13792672172159992,1.4815969519949743,1.6195236737165741,1,1,1
MD,2024-03-11,48,48,48,-0.9518169854794347,2.83605809679896,1.884241111319525,1,1,1
MD,2024-03-12,48,48,48,-0.44642705806594696,2.7696985609976807,2.3232715029317337,1,1,1
MD,2024-03-13,48,48,48,-0.472323313193735,2.8967272181857613,2.4244039049920265,1,1,1
MD,2024-03-14,48,48,48,4.358351162462271,-2.0671310530067744,2.2912201094554976,1,1,1
MD,2024-03-15,48,48,48,-0.9081823942808174,2.8816109010592075,1.9734285067783908,1,1,1
MD,2024-03-16,48,48,48,0.010500041844412313,1.9889943222790536,1.999494364123466,1,1,1
MD,2024-03-17,48,48,48,0.009736376880973374,1.7712086068096986,1.7809449836906723,1,1,1
MD,2024-03-18,48,48,48,0.2207339841960001,1.5636057124912819,1.784339696687282,1,1,1
MD,2024-03-19,48,48,48,-1.2270824310096,3.690997610519912,2.4639151795103116,1,1,1
MD,2024-03-20,48,48,48,0.18611396191465565,2.4512067011955643,2.6373206631102204,1,1,1
MD,2024-03-21,48,48,48,0.8534399385093782,1.4964245902193554,2.3498645287287334,1,1,1
MD,2024-03-22,48,48,48,0.33202485426576483,1.9221117397978498,2.254136594063614,1,1,1
MD,2024-03-23,48,48,48,-0.8628548836352903,2.932954251620555,2.0700993679852653,1,1,1
MD,2024-03-24,48,48,48,-0.6793440095589938,2.481027514171488,1.8016835046124946,1,1,1
MD,2024-03-25,48,48,48,-1.072704807792,3.024791381153183,1.952086573361184,1,1,1
MD,2024-03-26,48,48,48,3.4651813373719476,-1.357318752595235,2.107862584776713,1,1,1
MD,2024-03-27,48,48,48,0.21054696708187975,1.3874127166944474,1.597959683776327,1,1,1
MD,2024-03-28,48,48,48,-2.06140918619474,3.740541673243104,1.6791324870483642,1,1,1
MD,2024-03-29,48,48,48,-2.1279319798462284,3.984972806089605,1.8570408262433764,1,1,1
MD,2024-03-30,48,48,48,2.126418440066336,0.027038703875345918,2.1534571439416825,1,1,1
MD,2024-03-31,48,48,48,-0.6627066975920216,3.199187609822212,2.5364809122301897,1,1,1
MD,2024-04-01,48,48,48,0.15452732113921427,2.9762836523648604,3.130810973504075,1,1,1
MD,2024-04-02,48,48,48,-0.11910431084886436,3.343156268545451,3.2240519576965867,1,1,1
MD,2024-04-03,48,48,48,-0.3189310835121576,3.3930087167446956,3.0740776332325392,1,1,1
MD,2024-04-04,48,48,48,-0.43104272385070036,3.3137203645721462,2.8826776407214454,1,1,1
MD,2024-04-05,48,48,48,-0.41582125914965423,3.196935726014426,2.7811144668647723,1,1,1
MD,2024-04-06,48,48,48,-1.297863139552653,4.179723423458714,2.881860283906061,1,1,1
MD,2024-04-07,48,48,48,0.00831818866018565,3.3026515451673846,3.310969733827569,1,1,1
MD,2024-04-08,48,48,48,-1.087331016591403,5.0508510967837985,3.9635200801923958,1,1,1
MD,2024-04-09,48,48,48,-1.2678911892241413,5.661323214737008,4.393432025512868,1,1,1
MD,2024-04-10,48,48,48,-1.5962651400871335,5.9486792495379675,4.352414109450834,1,1,1
MD,2024-04-11,48,48,48,3.1225994105469095,1.3123050243231174,4.434904434870027,1,1,1
MD,2024-04-12,48,48,48,1.4084816588993088,2.8511009874009465,4.259582646300256,1,1,1
MD,2024-04-13,48,48,48,-1.9790927033040007,6.327690004931478,4.348597301627481,1,1,1
MD,2024-04-14,48,48,48,-1.3608903659472003,5.905168441126132,4.54427807517893,1,1,1
MD,2024-04-15,48,48,48,-1.9233713702944668,6.780752871700612,4.8573815014061426,1,1,1
MD,2024-04-16,48,48,48,-1.9709432284468147,6.70885647800926,4.737913249562446,1,1,1
MD,2024-04-17,48,48,48,0.8565754770842722,3.907814648409648,4.764390125493921,1,1,1
MD,2024-04-18,48,48,48,-1.251937093128,5.402483155298293,4.150546062170293,1,1,1
MD,2024-04-19,48,48,48,-2.834659312724034,6.7251458854022195,3.890486572678183,1,1,1
MD,2024-04-20,48,48,48,-1.9083844179360003,5.536185571864255,3.627801153928256,1,1,1
MD,2024-04-21,48,48,48,-3.676304029379432,7.503984216721676,3.827680187342245,1,1,1
MD,2024-04-22,48,48,48,-3.529190882913877,7.536047005654595,4.006856122740717,1,1,1
MD,2024-04-23,48,48,48,-3.0180798308915375,7.12111492885196,4.103035097960424,1,1,1
MD,2024-04-24,48,48,48,-2.548066168152,6.730229593860012,4.182163425708013,1,1,1
MD,2024-04-25,48,48,48,-2.5102031825604088,6.797464967581954,4.2872617850215455,1,1,1
MD,2024-04-26,48,48,48,-2.8343053575182005,7.745859226201022,4.911553868682822,1,1,1
MD,2024-04-27,48,48,48,2.3966317701915085,3.5383102056985014,5.934941975890011,1,1,1
MD,2024-04-28,48,48,48,0.13062919031999914,6.139251135808885,6.269880326128886,1,1,1
MD,2024-04-29,48,48,48,-4.6184571514799995,10.31658120883461,5.698124057354607,1,1,1
MD,2024-04-30,48,48,48,-2.356386231457222,8.050608609385742,5.69422237792852,1,1,1
MD,2024-05-01,48,48,48,-2.519802053660901,8.847438424858252,6.32763637119735,1,1,1
MD,2024-05-02,48,48,48,-2.258023045428142,8.56621588267715,6.308192837249007,1,1,1
MD,2024-05-03,48,48,48,2.282269603064837,4.474312947082759,6.756582550147598,1,1,1
MD,2024-05-04,48,48,48,-2.409817988580514,9.159976978085878,6.750158989505363,1,1,1
MD,2024-05-05,48,48,48,-0.8799345605210774,7.8818321021929645,7.001897541671888,1,1,1
MD,2024-05-06,48,48,48,-3.4006590995879273,10.566200784504973,7.165541684917049,1,1,1
MD,2024-05-07,48,48,48,-1.2941894583766516,8.801084038957182,7.506894580580533,1,1,1
MD,2024-05-08,48,48,48,-2.7198221936289046,10.644466479273918,7.924644285645014,1,1,1
MD,2024-05-09,48,48,48,-0.0021670949051782254,7.294669042912108,7.292501948006931,1,1,1
MD,2024-05-10,48,48,48,-4.634177553984683,11.44872831994952,6.814550765964837,1,1,1
MD,2024-05-11,48,48,48,-1.8766562911718287,8.337483726582404,6.460827435410574,1,1,1
MD,2024-05-12,48,48,48,-4.429901662058544,10.81086132423375,6.380959662175207,1,1,1
MD,2024-05-13,48,48,48,-2.5320567318918497,9.608818272399914,7.076761540508065,1,1,1
MD,2024-05-14,48,48,48,-1.4824301492495058,7.659875529857188,6.177445380607682,1,1,1
MD,2024-05-15,48,48,48,-5.09390121816,11.26249403387942,6.1685928157194185,1,1,1
MD,2024-05-16,48,48,48,-5.637602458896927,12.137573601210649,6.499971142313724,1,1,1
MD,2024-05-17,48,48,48,-3.035048102117656,10.275265592977044,7.240217490859386,1,1,1
MD,2024-05-18,48,48,48,-3.3225159310535015,10.770182971346557,7.447667040293055,1,1,1
MD,2024-05-19,48,48,48,-3.1567430310673843,11.643287514691957,8.486544483624574,1,1,1
MD,2024-05-20,48,48,48,1.1473673411910446,6.813615318480678,7.960982659671723,1,1,1
MD,2024-05-21,48,48,48,-2.934012928511086,11.415884794058137,8.481871865547056,1,1,1
MD,2024-05-22,48,48,48,-1.2898827168552,10.355876567576114,9.065993850720913,1,1,1
MD,2024-05-23,48,48,48,-3.3876958907754275,11.933861946098675,8.546166055323246,1,1,1
MD,2024-05-24,48,48,48,-3.278214990136028,12.048231269269362,8.77001627913333,1,1,1
MD,2024-05-25,48,48,48,-0.9264811899746394,9.821282435376547,8.894801245401908,1,1,1
MD,2024-05-26,48,48,48,-1.4774752391663726,9.544494484290674,8.067019245124301,1,1,1
MD,2024-05-27,48,48,48,3.9522285775291777,3.7548798500490537,7.707108427578231,1,1,1
MD,2024-05-28,48,48,48,-4.692197751033547,12.161007644900753,7.468809893867204,1,1,1
MD,2024-05-29,48,48,48,-4.177138725654266,11.541850521492929,7.364711795838667,1,1,1
MD,2024-05-30,48,48,48,-4.6008345225371485,11.597537481087777,6.996702958550633,1,1,1
MD,2024-05-31,48,48,48,-4.896470064849828,12.2248820200784,7.328411955228572,1,1,1
MD,2024-06-01,48,48,48,-5.046685761477721,12.669792603346155,7.6231068418684345,1,1,1
MD,2024-06-02,48,48,48,-5.497406670413448,13.117637066001048,7.620230395587599,1,1,1
MD,2024-06-03,48,48,48,-5.225647582759022,12.640342390404287,7.414694807645269,1,1,1
MD,2024-06-04,48,48,48,-5.252620535013751,12.454101368903965,7.201480833890216,1,1,1
MD,2024-06-05,48,48,48,-5.353565948441458,12.69394955855785,7.340383610116389,1,1,1
MD,2024-06-06,48,48,48,-5.753176151822066,13.304170267877073,7.550994116055007,1,1,1
MD,2024-06-07,48,48,48,-4.525259719232929,11.921939914374978,7.396680195142048,1,1,1
MD,2024-06-08,48,48,48,-4.6174428941256,11.877805346147733,7.260362452022135,1,1,1
MD,2024-06-09,48,48,48,-4.93397336068647,12.19093838634339,7.256965025656917,1,1,1
MD,2024-06-10,48,48,48,-5.8813682059440024,12.878961531354063,6.9975933254100635,1,1,1
MD,2024-06-11,48,48,48,-7.000078461829248,14.108007277940736,7.1079288161114915,1,1,1
MD,2024-06-12,48,48,48,-6.368774117992383,13.433219750652636,7.064445632660254,1,1,1
MD,2024-06-13,48,48,48,-5.772605412647729,12.878873009177083,7.106267596529353,1,1,1
MD,2024-06-14,48,48,48,-6.314927185897293,12.708559190491936,6.393632004594643,1,1,1
MD,2024-06-15,48,48,48,-6.890037512711603,13.19694107517597,6.306903562464366,1,1,1
MD,2024-06-16,48,48,48,-4.782261934281601,11.576457151251272,6.794195216969674,1,1,1
MD,2024-06-17,48,48,48,-5.37744406284,12.781630633049152,7.404186570209152,1,1,1
MD,2024-06-18,48,48,48,-5.192838492348714,13.053379462783841,7.8605409704351255,1,1,1
MD,2024-06-19,48,48,48,-4.3924866084000005,12.922278238463564,8.529791630063563,1,1,1
MD,2024-06-20,48,48,48,-6.638739996388668,15.311549418668708,8.672809422280043,1,1,1
MD,2024-06-21,48,48,48,-5.917272206519842,14.992693032126038,9.0754208256062,1,1,1
MD,2024-06-22,48,48,48,1.7767556520241459,7.61973381198863,9.396489464012774,1,1,1
MD,2024-06-23,48,48,48,-2.2115279907486998,11.593417008615797,9.38188901786709,1,1,1
MD,2024-06-24,48,48,48,-3.5591958787257645,13.140723259842849,9.581527381117084,1,1,1
MD,2024-06-25,48,48,48,1.7741562405094333,8.724712845708739,10.498869086218177,1,1,1
MD,2024-06-26,48,48,48,-0.2632338653668588,10.56098651548816,10.297752650121298,1,1,1
MD,2024-06-27,48,48,48,-5.323806826952287,14.064714559381665,8.740907732429381,1,1,1
MD,2024-06-28,48,48,48,-0.8085793186445256,9.165529860991876,8.35695054234735,1,1,1
MD,2024-06-29,48,48,48,-2.4437039276873445,10.988280852166922,8.54457692447958,1,1,1
MD,2024-06-30,48,48,48,-5.231016407448,13.054521287084354,7.823504879636357,1,1,1
MD,2024-07-01,48,48,48,-5.990727532760146,13.756457535636233,7.765730002876088,1,1,1
MD,2024-07-02,48,48,48,-0.8208555937056675,9.33170253880143,8.51084694509576,1,1,1
MD,2024-07-03,48,48,48,-0.7667406633007918,10.062362832870877,9.295622169570082,1,1,1
MD,2024-07-04,48,48,48,-3.0490475646612416,12.099889630347029,9.050842065685783,1,1,1
MD,2024-07-05,48,48,48,-5.281745641156716,13.751034631951216,8.4692889907945,1,1,1
MD,2024-07-06,48,48,48,-3.1688445517073447,11.964315484522073,8.795470932814728,1,1,1
MD,2024-07-07,48,48,48,-4.68741228873713,14.048778931694912,9.361366642957782,1,1,1
MD,2024-07-08,48,48,48,-7.124682684936236,16.995059359714215,9.870376674777981,1,1,1
MD,2024-07-09,48,48,48,-2.8194528530649925,13.260746092191983,10.441293239126988,1,1,1
MD,2024-07-10,48,48,48,-0.7726941106844195,11.771152397095953,10.99845828641153,1,1,1
MD,2024-07-11,48,48,48,-5.258675012973992,16.91985666135368,11.661181648379685,1,1,1
MD,2024-07-12,48,48,48,-2.9499287206241167,15.555367876312552,12.605439155688437,1,1,1
MD,2024-07-13,48,48,48,-2.6143405795724797,15.942022074846946,13.327681495274469,1,1,1
MD,2024-07-14,48,48,48,0.10769463920018116,13.974463781586334,14.082158420786516,1,1,1
MD,2024-07-15,48,48,48,-4.007513122585786,18.116670785248175,14.109157662662385,1,1,1
MD,2024-07-16,48,48,48,2.5021128231965917,11.612964454212646,14.115077277409235,1,1,1
MD,2024-07-17,48,48,48,-4.108741654000548,17.51811221258379,13.409370558583243,1,1,1
MD,2024-07-18,48,48,48,-4.947424351205144,16.622563762100587,11.675139410895444,1,1,1
MD,2024-07-19,48,48,48,-7.128909061530635,17.998250935565657,10.86934187403502,1,1,1
MD,2024-07-20,48,48,48,-4.362765271195475,14.606544053826571,10.243778782631097,1,1,1
MD,2024-07-21,48,48,48,-6.706696163320646,16.43373239035001,9.727036227029364,1,1,1
MD,2024-07-22,48,48,48,-4.9790989052865475,13.792293736463277,8.813194831176725,1,1,1
MD,2024-07-23,48,48,48,-5.393390799529008,12.953073151901403,7.559682352372396,1,1,1
