Date,n_hh,n_Rg,frac_Rg,Rg_mean_Wm2,Rg_max_Wm2,Tair_mean_C,Tair_max_C,Tair_min_C,RH_mean_pct,VPD_mean_kPa,VPD_max_kPa,P_used_mm,SWC_mean,TS_mean_C,n_SWC_mean,n_TS_mean,n_Rg_from_Grant,n_Tair_from_Grant,n_RH_from_Grant,frac_Rg_from_Grant,frac_Tair_from_Grant,frac_RH_from_Grant
2024-04-15,7,7,1,362.90394285714285,607.712,18.63514285714287,19.439999999999998,17.060000000000002,26.1887,1.5878229571545819,1.6876994379538375,0,0.27594492857142855,12.326142857142884,2,3,0,0,0,0,0,0
2024-04-16,48,48,1,249.10534018975,864.453,12.741895833333354,19.62700000000001,6.615000000000009,45.11944375,0.894918995735223,1.5792262193950957,0,0.27235291666666667,9.433027777777806,2,3,0,0,0,0,0,0
2024-04-17,48,48,1,98.36799430650416,657.471,13.866854166666688,20.716000000000008,9.221000000000004,69.41453333333334,0.4875862975270033,1.0424726861679994,7.3,0.27200886458333334,10.461944444444466,2,3,0,0,0,0,0,0
2024-04-18,48,48,1,117.12499542342084,564.101,9.456604166666686,11.475999999999999,6.459000000000003,74.33490833333333,0.30969468796913935,0.5144814915518263,0.2,0.2770267708333333,9.932888888888911,2,3,0,0,0,0,0,0
2024-04-19,48,48,1,301.5147794731105,891.854,7.208791666666686,9.903999999999996,4.55600000000004,63.54118125,0.3784128339884441,0.7555854143395276,0.8,0.2754297291666667,9.434750000000028,2,3,0,0,0,0,0,0
2024-04-20,48,48,1,146.26506252420648,548.297,3.982791666666691,7.8320000000000505,2.062000000000012,52.19435,0.39315948528715944,0.621451749059929,0,0.27257015625,7.907263888888911,2,3,0,0,0,0,0,0
2024-04-21,48,48,1,299.3220124156062,901.755,4.984958333333356,10.064999999999998,0.49600000000003774,51.9436125,0.4506381580842933,0.8078850909520672,0,0.27005158333333334,7.62320138888891,2,3,0,0,0,0,0,0
2024-04-22,48,48,1,280.6381633429375,893.82,8.961270833333357,15.782000000000039,3.472000000000037,49.14158333333334,0.6875059237182218,1.3904317020774282,0,0.26673226041666664,8.23586111111113,2,3,0,0,0,0,0,0
2024-04-23,27,27,1,19.35556582201889,147.956,12.456666666666694,14.07000000000005,10.740000000000009,45.88407407407407,0.7920243626211301,1.1350351883963274,0,0.2632078888888889,8.858827160493846,2,3,0,0,0,0,0,0
2024-04-24,1,1,1,289.109,289.109,10.968000000000018,10.968000000000018,10.968000000000018,36.4958,0.8318570626655959,0.8318570626655959,0,0.266826,10.934666666666658,2,3,0,0,0,0,0,0
2024-04-25,48,48,1,312.68011724505834,907.097,5.4463750000000255,13.369000000000028,-2.375,53.04353125,0.5136071695989479,1.12486168226303,0,0.26464538541666666,8.46336111111113,2,3,0,0,0,0,0,0
2024-04-26,48,48,1,237.71008376641876,829.385,9.305520833333354,16.942000000000007,1.6970000000000027,47.9487875,0.7049813762994595,1.3601728850920707,0,0.2596435208333333,8.703076388888913,2,3,0,0,0,0,0,0
2024-04-27,48,48,1,101.61591576791665,369.817,16.23170833333336,22.326999999999998,9.6710000000000491,77.19856458333334,0.4605939340798009,1.2076782009720142,4.4,0.25833369791666666,10.953326388888911,2,3,0,0,0,0,0,0
2024-04-28,48,48,1,71.61931542291667,394.255,17.93604166666669,21.52800000000002,13.484000000000037,88.00709791666667,0.26871044883485007,0.6852702352173958,4.6000000000000005,0.26293430208333335,13.111902777777798,2,3,0,0,0,0,0,0
2024-04-29,48,48,1,119.25065058750005,638.601,13.42414583333335,18.986000000000047,9.997000000000014,91.46210625,0.17051560266308957,0.6098426236226047,9.200000000000001,0.28989138541666665,12.801409722222244,2,3,0,0,0,0,0,0
2024-04-30,48,48,1,205.48130949802083,807.446,12.461958333333358,17.198000000000036,7.189000000000021,72.39063541666667,0.41490746073173623,0.8504029202426251,0,0.29219632291666664,12.586298611111134,2,3,0,0,0,0,0,0
2024-05-01,48,48,1,278.8945030623146,901.988,16.13525000000002,20.382000000000005,9.095000000000027,60.97882708333333,0.7789084846690607,1.5440251437490677,0,0.282854625,12.923715277777804,2,3,0,0,0,0,0,0
