Date,Year,DaysSinceGSStart,LD_cum_NEE_gC,MD_cum_NEE_gC,LD_cum_GPP_gC,MD_cum_GPP_gC,LD_cum_Reco_gC,MD_cum_Reco_gC,MD_minus_LD_cum_NEE_gC,MD_minus_LD_cum_GPP_gC,MD_minus_LD_cum_Reco_gC
2024-04-14,2024,17,-17.743862323652742,-7.905935776388944,52.94103112339262,67.7143385087384,35.197168799739885,59.80840273234944,9.837926547263798,14.773307385345774,24.611233932609558
2024-04-15,2024,18,-19.450324260292923,-9.82930714668341,60.80380167685141,74.495091380439,41.3534774165585,64.66578423375559,9.621017113609513,13.6912897035876,23.31230681719709
2024-04-16,2024,19,-21.200910372665415,-11.800250375130226,68.54601850522423,81.20394785844826,47.34510813255882,69.40369748331804,9.40065999753519,12.657929353224034,22.05858935075922
2024-04-17,2024,20,-19.943191761893665,-10.943674898045954,73.22096872618306,85.1117625068579,53.27777696428941,74.16808760881196,8.999516863847711,11.89079378067484,20.89031064452255
2024-04-18,2024,21,-21.171500775137208,-12.195611991173953,79.4021475100597,90.5142456621562,58.230646734922516,78.31863367098225,8.975888783963255,11.112098152096493,20.087986936059735
2024-04-19,2024,22,-23.416143841534804,-15.030271303897987,86.13255695714608,97.23939154755841,62.716413115611296,82.20912024366044,8.385872537636818,11.106834590412333,19.49270712804914
2024-04-20,2024,23,-24.885550020673204,-16.93865572183399,91.66838896885567,102.77557711942266,66.78283894818247,85.8369213975887,7.946894298839215,11.107188150566998,19.054082449406224
2024-04-21,2024,24,-27.77094097853032,-20.61495975121342,98.82708059546125,110.27956133614434,71.05613961693095,89.66460158493094,7.1559812273169,11.452480740683086,18.608461967999986
2024-04-22,2024,25,-30.18355764383247,-24.144150634127296,106.38733579382313,117.81560834179894,76.20377814999067,93.67145770767165,6.039407009705172,11.428272547975808,17.46767955768098
2024-04-23,2024,26,-30.83220293182904,-27.162230465018833,113.3080333162191,124.9367232706509,82.47583038439006,97.77449280563208,3.669972466810208,11.628689954431806,15.298662421242014
2024-04-24,2024,27,-33.37085324608938,-29.710296633170834,121.5999952835575,131.6669528645109,88.22914203746814,101.95665623134009,3.6605566129185476,10.0669575809534,13.727514193871954
2024-04-25,2024,28,-37.09101867468331,-32.220499815731245,130.79620140226223,138.46441783209286,93.70518272757892,106.24391801636163,4.870518858952067,7.668216429830636,12.538735288782718
2024-04-26,2024,29,-40.66085318473992,-35.05480517324945,140.95860351869203,146.21027705829388,100.29775033395212,111.15547188504445,5.606048011490472,5.251673539601853,10.857721551092325
2024-04-27,2024,30,-38.73700589375986,-32.65817340305794,147.467781904168,149.7485872639924,108.73077601040816,117.09041386093446,6.07883249070192,2.2808053598243987,8.359637850526298
2024-04-28,2024,31,-35.097578506355816,-32.527544212737936,153.07741925710303,155.88783839980127,117.97984075074723,123.36029418706335,2.57003429361788,2.810419142698237,5.380453436316117
2024-04-29,2024,32,-33.075101167598255,-37.14600136421794,159.58560465924825,166.20441960863587,126.51050349165001,129.05841824441796,-4.070900196619682,6.618814949387627,2.5479147527679515
2024-04-30,2024,33,-36.57890936077732,-39.50238759567516,171.71276589267336,174.2550282180216,135.13385653189607,134.7526406223465,-2.9234782348978428,2.542262325348247,-0.3812159095495815
2024-05-01,2024,34,-38.701355653750035,-42.02218964933606,183.63192386665975,183.10246664287985,144.93056821290975,141.08027699354383,-3.320833995586028,-0.5294572237799002,-3.8502912193659142
2024-05-02,2024,35,-42.29318299289982,-44.2802126947642,197.01492710181375,191.668682525557,154.72174410891395,147.38846983079284,-1.9870297018643797,-5.346244576256765,-7.3332742781211095
2024-05-03,2024,36,-38.25403448283763,-41.99794309169936,203.60035273704725,196.14299547263974,165.34631825420965,154.14505238094043,-3.74390860886173,-7.457357264407506,-11.201265873269222
2024-05-04,2024,37,-42.73243259585326,-44.407761080279876,218.27428416975326,205.3029724507256,175.54185157390003,160.8952113704458,-1.6753284844266148,-12.971311719027653,-14.64664020345424
2024-05-05,2024,38,-44.366186144527234,-45.287695640800955,229.115700780709,213.18480455291856,184.7495146361818,167.8971089121177,-0.9215094962737211,-15.930896227790441,-16.852405724064113
2024-05-06,2024,39,-49.239698060031486,-48.68835474038888,241.99801942112538,223.75100533742355,192.75832136109392,175.06265059703475,0.551343319642605,-18.247014083701828,-17.695670764059173
2024-05-07,2024,40,-48.84335488004056,-49.98254419876553,248.72378345272512,232.55208937638074,199.88042857268456,182.56954517761528,-1.1391893187249735,-16.17169407634438,-17.310883395069283
2024-05-08,2024,41,-51.87475813656066,-52.70236639239444,258.2492574532276,243.19655585565465,206.37449931666694,190.49418946326028,-0.8276082558337805,-15.052701597572934,-15.880309853406658
2024-05-09,2024,42,-51.758892489789915,-52.704533487299614,263.9560576680025,250.49122489856677,212.19716517821254,197.7866914112672,-0.9456409975096989,-13.464832769435702,-14.41047376694533
2024-05-10,2024,43,-56.14529676245658,-57.3387110412843,273.80416318880265,261.9399532185163,217.65886642634607,204.60124217723205,-1.1934142788277171,-11.864209970286367,-13.057624249114014
2024-05-11,2024,44,-59.06321120004467,-59.215367332456125,281.93060319798354,270.27743694509866,222.86739199793888,211.06206961264263,-0.15215613241145576,-11.653166252884887,-11.80532238529625
2024-05-12,2024,45,-63.171436742887494,-63.645268994514666,291.52384609686675,281.0882982693324,228.35240935397925,217.44302927481783,-0.47383225162717224,-10.435547827534322,-10.909380079161423
2024-05-13,2024,46,-66.38179654130478,-66.17732572640652,301.5303345869578,290.6971165417323,235.148538045653,224.5197908153259,0.2044708148982579,-10.833218045225465,-10.628747230327093
2024-05-14,2024,47,-65.71890927406575,-67.65975587565603,307.2161155240744,298.3569920715895,241.4972062500086,230.69723619593358,-1.9408466015902803,-8.85912345248488,-10.799970054075004
2024-05-15,2024,48,-71.8398608200677,-72.75365709381603,320.1540256465255,309.6194861054689,248.31416482645773,236.865829011653,-0.913796273748332,-10.534539541056574,-11.448335814804722
2024-05-16,2024,49,-78.8520021911602,-78.39125955271295,334.46368580934666,321.75705970667957,255.61168361818636,243.36580015396672,0.4607426384472433,-12.706626102667087,-12.245883464219645
2024-05-17,2024,50,-82.7294096688293,-81.42630765483061,346.69024728650015,332.03232529965663,263.96083761767073,250.6060176448261,1.3031020139986964,-14.657921986843519,-13.354819972844638
2024-05-18,2024,51,-87.85471543035943,-84.74882358588411,360.52651093691884,342.8025082710032,272.6717955065593,258.05368468511915,3.105891844475323,-17.724002665915634,-14.618110821440155
2024-05-19,2024,52,-92.45251416071352,-87.90556661695149,375.3277436295806,354.44579578569517,282.875229468867,266.54022916874374,4.54694754376203,-20.881947843885428,-16.335000300123284
2024-05-20,2024,53,-95.44235976129065,-86.75819927576045,387.83205638284034,361.25941110417585,292.3896966215496,274.5012118284155,8.6841604855302,-26.57264527866448,-17.888484793134126
2024-05-21,2024,54,-98.1881387741207,-89.69221220427153,400.8686572965106,372.67529589823397,302.68051852238983,282.98308369396256,8.495926569849175,-28.193361398276636,-19.697434828427276
2024-05-22,2024,55,-101.4683142816407,-90.98209492112673,415.12639139047167,383.0311724658101,313.6580771088309,292.0490775446835,10.48621936051397,-32.095218924661594,-21.60899956414744
2024-05-23,2024,56,-106.7915870922972,-94.36979081190216,430.4861802142974,394.96503441190873,323.69459312200013,300.5952436000067,12.421796280395043,-35.52114580238867,-23.099349521993418
2024-05-24,2024,57,-112.57109488196294,-97.64800580203818,446.48372750673036,407.0132656811781,333.91263262476735,309.36525987914,14.92308907992475,-39.47046182555226,-24.547372745627342
2024-05-25,2024,58,-116.84755520915837,-98.57448699201282,461.2770620297097,416.83454811655463,344.4295068205513,318.26006112454195,18.27306821714555,-44.442513913155096,-26.169445696009348
2024-05-26,2024,59,-118.73195821549764,-100.05196223117919,472.72210982801664,426.3790426008453,353.99015161251896,326.32708036966625,18.679995984318452,-46.34306722717133,-27.66307124285271
2024-05-27,2024,60,-119.80549695349764,-96.09973365365,482.9950587078568,430.1339224508944,363.18956175435915,334.0341887972445,23.705763299847632,-52.861136256962425,-29.15537295711465
2024-05-28,2024,61,-126.791208178067,-100.79193140468355,498.9408030000042,442.2949300957951,372.1495948219372,341.5029986911117,25.999276773383443,-56.645872904209114,-30.646596130825515
2024-05-29,2024,62,-133.52641414804867,-104.96907013033781,514.6085870630509,453.836780617288,381.0821729150023,348.8677104869504,28.55734401771086,-60.77180644576288,-32.21446242805189
2024-05-30,2024,63,-140.2465627776434,-109.56990465287495,529.682798109782,465.4343180983758,389.43623533213866,355.86441344550104,30.676658124768437,-64.24848001140617,-33.57182188663762
2024-05-31,2024,64,-145.37518625622081,-114.46637471772478,543.4120942917494,477.6592001184542,398.03690803552865,363.1928254007296,30.90881153849604,-65.75289417329526,-34.844082634799065
2024-06-01,2024,65,-148.04009162254633,-119.5130604792025,554.6514108821985,490.3289927218003,406.61131925965225,370.815932242598,28.527031143343834,-64.32241816039823,-35.795387017054225
2024-06-02,2024,66,-153.82861021325417,-125.01046714961595,569.0886943323532,503.4466297878014,415.26008411909896,378.43616263818564,28.818143063638217,-65.64206454455177,-36.82392148091333
2024-06-03,2024,67,-159.93847368481406,-130.23611473237497,583.9676873167521,516.0869721782057,424.029213631938,385.8508574458309,29.702358952439084,-67.8807151385464,-38.17835618610707
2024-06-04,2024,68,-164.93206920762862,-135.48873526738873,600.1237651445673,528.5410735471096,435.1916959369387,393.05233827972114,29.44333394023988,-71.58269159745771,-42.139357657217545
2024-06-05,2024,69,-165.05269212526903,-140.8423012158302,612.7276272759485,541.2350231056674,447.6749351506795,400.3927218898375,24.210390909438843,-71.49260417028108,-47.28221326084201
2024-06-06,2024,70,-168.20959983005693,-146.59547736765225,627.4776937633369,554.5391933735445,459.26809393327994,407.9437160058925,21.61412246240468,-72.93850038979235,-51.324377927387445
2024-06-07,2024,71,-168.96498300446348,-151.12073708688519,638.9457816531777,566.4611332879196,469.98079864871426,415.34039620103454,17.84424591757829,-72.48464836525818,-54.64040244767972
2024-06-08,2024,72,-168.15985287105613,-155.73817998101077,648.3111321897051,578.3389386340673,480.1512793186489,422.6007586530567,12.421672890045357,-69.97219355563777,-57.55052066559222
2024-06-09,2024,73,-169.06490103501594,-160.67215334169725,659.0065427921189,590.5298770204107,489.941641757103,429.8577236787136,8.392747693318682,-68.47666577170821,-60.08391807838939
2024-06-10,2024,74,-172.54990866429986,-166.55352154764125,671.467365767909,603.4088385517648,498.91745710360914,436.85531700412366,5.99638711665861,-68.05852721614417,-62.062140099485475
2024-06-11,2024,75,-175.78183678452396,-173.5536000094705,683.8004533105981,617.5168458297055,508.0186165260742,443.96324582023516,2.2282367750534604,-66.28360748089256,-64.05537070583904
2024-06-12,2024,76,-180.10289296219656,-179.9223741274629,697.2326520176207,630.9500655803581,517.1297590554242,451.0276914528954,0.18051883473367525,-66.28258643726258,-66.10206760252879
2024-06-13,2024,77,-184.60681831897995,-185.6949795401106,710.9904714148511,643.8289385895351,526.3836530958712,458.13395904942473,-1.0881612211306617,-67.16153282531593,-68.24969404644645
2024-06-14,2024,78,-189.84129534130338,-192.0099067260079,724.2845661738194,656.537497780027,534.443270832516,464.52759105401935,-2.168611384704519,-67.74706839379235,-69.91567977849661
2024-06-15,2024,79,-193.49559811742344,-198.8999442387195,735.4582903983139,669.7344388552029,541.9626922808905,470.8344946164837,-5.404346121296072,-65.72385154311098,-71.12819766440674
2024-06-16,2024,80,-197.5995930561015,-203.6822061730011,747.4705130880277,681.3108960064542,549.8709200319262,477.6286898334534,-6.0826131168996085,-66.15961708157351,-72.24223019847278
2024-06-17,2024,81,-202.4914394027415,-209.0596502358411,760.7681793205181,694.0925266395034,558.2767399177766,485.03287640366256,-6.568210833099613,-66.67565268101475,-73.24386351411403
2024-06-18,2024,82,-207.84639642904605,-214.25248872818983,775.0125611412402,707.1459061022872,567.1661647121941,492.8934173740977,-6.406092299143779,-67.86665503895301,-74.27274733809645
2024-06-19,2024,83,-210.80043184636605,-218.64497533658982,788.0379957727306,720.0681843407508,577.2375639263645,501.42320900416127,-7.844543490223771,-67.96981143197979,-75.81435492220322
2024-06-20,2024,84,-212.42811745097887,-225.2837153329785,800.163148843628,735.3797337594195,587.7350313926491,510.09601842644133,-12.855597881999614,-64.78341508420851,-77.63901296620782
2024-06-21,2024,85,-216.0925359370239,-231.20098753949833,814.9079656555542,750.3724267915455,598.8154297185303,519.1714392520475,-15.108451602474418,-64.53553886400869,-79.6439904664827
2024-06-22,2024,86,-213.93388487007434,-229.42423188747418,824.2031760993242,757.9921606035342,610.2692912292498,528.5679287160604,-15.490347017399841,-66.21101549578998,-81.70136251318945
2024-06-23,2024,87,-211.32052963826837,-231.63575987822287,832.9383294742868,769.58557761215,621.6177998360183,537.9498177339275,-20.315230239954502,-63.352751862136756,-83.66798210209083
2024-06-24,2024,88,-214.81624489845188,-235.19495575694864,847.9944413021672,782.7263008719929,633.1781964037152,547.5313451150446,-20.37871085849676,-65.2681404301743,-85.64685128867063
2024-06-25,2024,89,-215.99102990915017,-233.42079951643922,861.882622432242,791.4510137177016,645.8915925230917,558.0302142012628,-17.429769607289046,-70.4316087145404,-87.86137832182897
2024-06-26,2024,90,-215.01745909755383,-233.68403338180607,873.6475386310851,802.0120002331897,658.6300795335313,568.3279668513841,-18.66657428425225,-71.6355383978954,-90.30211268214725
2024-06-27,2024,91,-219.38477150858716,-239.00784020875835,889.1701161095203,816.0767147925714,669.7853446009332,577.0688745838135,-19.62306870017119,-73.09340131694898,-92.71647001711972
2024-06-28,2024,92,-220.2734141467445,-239.81641952740287,901.3401098964043,825.2422446535633,681.0666957496599,585.4258251261608,-19.54300538065837,-76.09786524284107,-95.64087062349904
2024-06-29,2024,93,-220.48251571316968,-242.26012345509022,913.9463967465874,836.2305255057302,693.4638810334178,593.9704020506404,-21.777607741920548,-77.71587124085727,-99.49347898277745
2024-06-30,2024,94,-225.3828463762883,-247.49113986253823,929.8206976502731,849.2850467928145,704.437851273985,601.7939069302768,-22.10829348624992,-80.53565085745868,-102.6439443437082
2024-07-01,2024,95,-231.03867447495466,-253.48186739529837,945.4909174767653,863.0415043284507,714.4522430018108,609.5596369331529,-22.443192920343705,-82.44941314831453,-104.89260606865787
2024-07-02,2024,96,-231.1783582364988,-254.30272298900402,955.9399048194493,872.3732068672522,724.7615465829506,618.0704838782486,-23.124364752505215,-83.56669795219716,-106.69106270470195
2024-07-03,2024,97,-232.47761940318085,-255.06946365230482,968.4092491369951,882.4355697001231,735.9316297338144,627.3661060478187,-22.591844249123966,-85.97367943687198,-108.56552368599569
2024-07-04,2024,98,-237.3739101809044,-258.11851121696606,984.6799544278778,894.5354593304701,747.3060442469734,636.4169481135044,-20.744601036061653,-90.14449509740768,-110.88909613346902
2024-07-05,2024,99,-241.8947882331737,-263.40025685812276,1000.2783527926025,908.2864939624213,758.3835645594289,644.886237104299,-21.50546862494906,-91.99185883018117,-113.49732745512995
2024-07-06,2024,100,-245.25793517154688,-266.5691014098301,1014.0533951617213,920.2508094469434,768.7954599901744,653.6817080371137,-21.31116623828325,-93.80258571477782,-115.11375195306073
2024-07-07,2024,101,-248.6191221388945,-271.25651369856723,1027.3296828136472,934.2995883786383,778.7105606747527,663.0430746800715,-22.63739155967272,-93.03009443500889,-115.66748599468121
2024-07-08,2024,102,-251.32753833063725,-278.3811963835035,1039.3956833917928,951.2946477383525,788.0681450611554,672.9134513548495,-27.05365805286624,-88.10103565344025,-115.15469370630592
2024-07-09,2024,103,-254.38760049379042,-281.2006492365685,1051.3242852502106,964.5553938305445,796.9366847564202,683.3547445939764,-26.81304874277808,-86.76889141966603,-113.58194016244374
2024-07-10,2024,104,-257.5386678835538,-281.9733433472529,1062.8438996347002,976.3265462276405,805.3052317511464,694.3532028803879,-24.434675463699136,-86.51735340705966,-110.95202887075845
2024-07-11,2024,105,-262.87680844743863,-287.2320183602269,1076.1291636378392,993.2464028889942,813.2523551904005,706.0143845287677,-24.35520991278827,-82.88276074884493,-107.23797066163286
2024-07-12,2024,106,-266.27775188646496,-290.18194708085105,1087.2465482023645,1008.8017707653067,820.9687963158995,718.6198236844562,-23.90419519438609,-78.44477743705772,-102.3489726314433
2024-07-13,2024,107,-271.5210699853589,-292.7962876604235,1099.7795810467792,1024.7437928401537,828.2585110614202,731.9475051797306,-21.275217675064596,-75.03578820662551,-96.31100588168965
2024-07-14,2024,108,-273.4453506696412,-292.6885930212233,1110.6741387208451,1038.71825662174,837.228788051204,746.0296636005171,-19.243242351582126,-71.95588209910511,-91.1991244506869
2024-07-15,2024,109,-276.3603148214955,-296.6961061438091,1128.0966870609973,1056.8349274069883,851.736372239502,760.1388212631795,-20.33579132231364,-71.26175965400898,-91.59755097632251
2024-07-16,2024,110,-275.830424868498,-294.19399332061255,1143.514001165214,1068.447891861201,867.6835762967163,774.2538985405887,-18.36356845211452,-75.06610930401303,-93.4296777561276
2024-07-17,2024,111,-283.25782671159897,-298.3027349746131,1165.4862748262572,1085.966004073785,882.2284481146584,787.6632690991719,-15.044908263014122,-79.52027075247224,-94.56517901548648
2024-07-18,2024,112,-287.03373220535957,-303.25015932581823,1182.0291541019917,1102.5885678358854,894.9954218966324,799.3384085100673,-16.21642712045866,-79.44058626610627,-95.65701338656504
2024-07-19,2024,113,-291.15454233685034,-310.37906838734887,1198.3589267847515,1120.5868187714511,907.2043844479015,810.2077503841024,-19.224526050498525,-77.77210801330034,-96.99663406379909
2024-07-20,2024,114,-294.4422649980779,-314.74183365854435,1213.538331381242,1135.1933628252777,919.0960663831644,820.4515291667335,-20.299568660466434,-78.34496855596421,-98.64453721643088
2024-07-21,2024,115,-298.9048265137348,-321.448529821865,1229.7545654897551,1151.6270952156278,930.8497389760208,830.1785653937628,-22.543703308130205,-78.12747027412729,-100.671173582258
2024-07-22,2024,116,-304.61936715171515,-326.42762872715156,1246.5495187777167,1165.4193889520911,941.930151626002,838.9917602249395,-21.808261575436404,-81.13012982562554,-102.93839140106252
2024-07-23,2024,117,-308.3945543416188,-331.8210195266806,1260.2198958006632,1178.3724621039926,951.8253414590448,846.551442577312,-23.426465185061772,-81.84743369667058,-105.27389888173286
2024-07-24,2024,118,-311.5039247553416,-336.1052157958887,1272.7441743459838,1189.5069921013617,961.2402495906425,853.4017763054728,-24.601291040547096,-83.23718224462209,-107.8384732851697
2024-07-25,2024,119,-317.23208289096715,-342.57691185667073,1286.813804823683,1202.8383784684077,969.5817219327163,860.2614666117366,-25.344828965703584,-83.97542635527543,-109.32025532097964
2024-07-26,2024,120,-321.2082297224331,-348.51924218973545,1299.738358836545,1216.5599750418562,978.5301291141122,868.0407328521204,-27.311012467302362,-83.1783837946889,-110.48939626199183
2024-07-27,2024,121,-325.04502556031997,-352.38493068501566,1313.6113295743387,1229.2523093742168,988.5663040140189,876.8673786892009,-27.33990512469569,-84.3590202001219,-111.69892532481799
2024-07-28,2024,122,-329.60400943153195,-355.9240034271219,1328.8161063545747,1242.591168140597,999.21209692304285,886.6671647134747,-26.319993995589925,-86.2249382139778,-112.54493220956817
2024-07-29,2024,123,-331.02408073831424,-356.6135171061293,1342.1848369740694,1255.5786874731955,1011.1607562357552,898.9651703670659,-25.58943636781504,-86.60614950087393,-112.19558586868936
2024-07-30,2024,124,-333.8288400399332,-359.67191086705,1357.5008103512662,1272.8614466468882,1023.671970311333,913.189535779838,-25.843070827116776,-84.63936370437796,-110.48243453149496
2024-07-31,2024,125,-336.1201913992878,-363.16408607478365,1372.5495593214648,1291.219686154129,1036.429367922177,928.0556000793451,-27.043894675495835,-81.32987316733579,-108.37376784283197
2024-08-01,2024,126,-337.99798419201045,-365.66514240343486,1386.5363238518548,1308.3489896320687,1048.5383396598445,942.6838472286336,-27.667158211424407,-78.18733421978618,-105.85449243121093
2024-08-02,2024,127,-339.01408289854123,-366.7404935871626,1399.0747173917887,1323.8791329992694,1060.0606344932476,957.1386394121065,-27.726410688621343,-75.19558439251932,-102.92199508114106
2024-08-03,2024,128,-342.7023901937077,-370.5655941781107,1413.7908552720166,1342.0885630725666,1071.0884650783091,971.5229688944556,-27.863203984403015,-71.70229219945008,-99.5654961838535
2024-08-04,2024,129,-347.2648528183576,-375.24973745358204,1428.316416766877,1360.4801485290814,1081.0515639485193,985.230411075499,-27.984884635224432,-67.8362682377956,-95.82115287302031
2024-08-05,2024,130,-347.70792621522764,-377.8330399790207,1437.9551863639292,1376.3204622201858,1090.2472601487016,998.4874222411648,-30.12511376379308,-61.63472414374337,-91.75983790753673
2024-08-06,2024,131,-349.43540133408027,-376.8521876846696,1447.428787856806,1386.2703402869408,1097.9933865227256,1009.4181526022709,-27.416786350589348,-61.158447569865075,-88.5752339204547
2024-08-07,2024,132,-354.8954642929393,-382.22840977471583,1459.996474403966,1401.078854623443,1105.1010101110267,1018.850444848727,-27.332945481776505,-58.917619780522955,-86.25056526229969
2024-08-08,2024,133,-360.14167310464103,-387.32251718640293,1471.743485121028,1414.1838915462463,1111.601812016387,1026.861374359843,-27.180844081761904,-57.55959357478173,-84.74043765654392
2024-08-09,2024,134,-364.04793513940535,-390.53123937316576,1481.4432670752246,1425.0061144463918,1117.3953319358193,1034.4748750732256,-26.483304233760407,-56.43715262883279,-82.92045686259371
2024-08-10,2024,135,-368.6553897865581,-395.6526030971295,1491.4476459633138,1437.490877998081,1122.7922561767557,1041.838274900951,-26.997213310571397,-53.95676796523276,-80.95398127580461
2024-08-11,2024,136,-373.55622610619105,-399.6859430485225,1502.3594201253425,1449.434531345463,1128.8031940191513,1049.7485882969402,-26.12971694233147,-52.92488877987944,-79.05460572221114
2024-08-12,2024,137,-379.35728175466386,-404.066508123433,1514.565855028105,1462.1501126557528,1135.208573273441,1058.0836045323197,-24.709226368769123,-52.41574237235227,-77.12496874112139
2024-08-13,2024,138,-383.9222300972429,-407.83334989049416,1525.7902617624395,1474.732926646256,1141.8680316651967,1066.8995767557615,-23.91111979325126,-51.057335116183594,-74.9684549094352
2024-08-14,2024,139,-386.4092892399356,-412.7753665916139,1535.0438052881445,1488.8183235774466,1148.634516048209,1076.0429569858325,-26.366077351678257,-46.22548171069798,-72.59155906237652
2024-08-15,2024,140,-388.0926644359493,-415.38927497573394,1543.4009097616204,1500.6770167987925,1155.3082453256711,1085.2877418230585,-27.296610539784638,-42.723892962827904,-70.02050350261266
2024-08-16,2024,141,-389.6127730832213,-413.9898356051339,1551.8210610244128,1508.7483610760764,1162.2082879411914,1094.7585254709425,-24.377062521912592,-43.07269994833632,-67.44976247024897
2024-08-17,2024,142,-390.7006604395733,-415.6461483234801,1560.6744900155395,1520.1266755160182,1169.9738295759662,1104.480527192538,-24.945487883906765,-40.54781449952134,-65.49330238342827
2024-08-18,2024,143,-392.3816711907285,-418.43043766832005,1570.7103066558732,1532.0348197511103,1178.3286354651445,1113.6043820827902,-26.048766477591528,-38.67548690476292,-64.72425338235439
2024-08-19,2024,144,-395.3688433934075,-420.44282118492805,1582.4893176472258,1542.3721655298596,1187.1204742538182,1121.9293443449315,-25.073977791520576,-40.11715211736623,-65.19112990888675
2024-08-20,2024,145,-401.5854616434309,-422.7473547766972,1597.7604509823975,1552.4185968345819,1196.1749893389665,1129.6712420578845,-21.16189313326629,-45.34185414781564,-66.50374728108204
2024-08-21,2024,146,-407.47389035280304,-425.89679731066633,1613.476288847683,1563.164332862782,1206.0023984948798,1137.2675355521155,-18.42290695786329,-50.31195598490103,-68.73486294276427
2024-08-22,2024,147,-414.4982186345071,-428.52762140481525,1631.2251986907236,1573.4165083644953,1216.7269800562162,1144.88888695968,-14.029402770308138,-57.808690326228316,-71.83809309653634
2024-08-23,2024,148,-422.5109358378702,-431.50661625842633,1649.3061936104452,1583.9819155515336,1226.7952577725748,1152.4752992931071,-8.995680420556141,-65.32427805891166,-74.31995847946769
2024-08-24,2024,149,-423.9593118798102,-434.1820452042282,1660.7232960957103,1594.5453062689805,1236.7639842159,1160.3632610647521,-10.222733324418016,-66.1779898267298,-76.40072315114799
2024-08-25,2024,150,-422.5532989792713,-436.3614858934748,1670.8448387555297,1604.701490169228,1248.2915397762583,1168.3400042757528,-13.808186914203532,-66.14334858630173,-79.95153550050554
2024-08-26,2024,151,-421.17647034100185,-437.046839411588,1682.4000760879026,1613.1822422097666,1261.2236057469004,1176.1354027981781,-15.87036907058615,-69.21783387813593,-85.08820294872226
2024-08-27,2024,152,-420.9795450602366,-432.17814424631,1696.168405276008,1615.8279125954907,1275.188860215771,1183.6497683491802,-11.198599186073409,-80.34049268051717,-91.53909186659075
