DateTime,Rg,Rn,Tair,RH,P,SHF,TS,SWC,n_SHF,n_TS,n_SWC,RG_1_1_1,RN_1_1_1
2025-01-02T05:30:00Z,-4.93094e-6,-10.381,269.896,77.1175,0,-11.591140000000001,275.69966666666664,0.286862,2,3,2,-4.93094e-6,-10.381
2025-01-02T06:00:00Z,-1.66665e-4,-10.9914,269.724,75.3337,0,-11.711125000000001,275.677,0.28667750000000003,2,3,2,-1.66665e-4,-10.9914
2025-01-02T06:30:00Z,4.14197e-5,-12.0016,269.565,73.4622,0,-11.7736,275.654,0.2865405,2,3,2,4.14197e-5,-12.0016
2025-01-02T07:00:00Z,8.87562e-6,-13.714,269.405,71.9224,0,-11.848965,275.63100000000003,0.286388,2,3,2,8.87562e-6,-13.714
2025-01-02T07:30:00Z,4.04335e-5,-11.782,269.303,73.3272,0,-11.868075,275.608,0.28623200000000004,2,3,2,4.04335e-5,-11.782
2025-01-02T08:00:00Z,-9.12211e-6,-11.2113,269.165,74.7104,0,-11.860105,275.58566666666667,0.286086,2,3,2,-9.12211e-6,-11.2113
2025-01-02T08:30:00Z,-1.38559e-4,-10.9174,269.076,75.3364,0,-11.79099,275.56466666666665,0.285939,2,3,2,-1.38559e-4,-10.9174
2025-01-02T09:00:00Z,7.14983e-5,-11.6262,268.93,78.8268,0,-11.76249,275.54533333333336,0.28577600000000003,2,3,2,7.14983e-5,-11.6262
2025-01-02T09:30:00Z,9.56598e-5,-11.5535,268.645,77.7127,0,-11.900575,275.52433333333335,0.285628,2,3,2,9.56598e-5,-11.5535
2025-01-02T10:00:00Z,7.69223e-5,-12.2469,268.609,75.9557,0,-11.94936,275.501,0.28545299999999996,2,3,2,7.69223e-5,-12.2469
2025-01-02T10:30:00Z,-5.04942e-5,-12.0446,268.419,75.5421,0,-12.01377,275.4773333333333,0.2852735,2,3,2,-5.04942e-5,-12.0446
2025-01-02T11:00:00Z,-2.04632e-5,-12.8415,268.249,75.9485,0,-12.07409,275.454,0.2851045,2,3,2,-2.04632e-5,-12.8415
2025-01-02T11:30:00Z,-4.93092e-5,-11.7466,268.197,73.5523,0,-12.089495,275.43,0.28493999999999997,2,3,2,-4.93092e-5,-11.7466
2025-01-02T12:00:00Z,-1.38805e-4,-12.7813,268.045,75.2945,0,-12.13761,275.40566666666666,0.284758,2,3,2,-1.38805e-4,-12.7813
2025-01-02T12:30:00Z,2.91664e-4,-12.1846,267.985,77.6094,0,-12.13919,275.38233333333335,0.2845745,2,3,2,2.91664e-4,-12.1846
2025-01-02T13:00:00Z,0.0452466,-12.9461,267.922,79.3567,0,-12.117065,275.3616666666667,0.284413,2,3,2,0.0452466,-12.9461
2025-01-02T13:30:00Z,0.867479,-11.9693,267.975,79.1469,0,-12.100404999999999,275.34233333333333,0.2842495,2,3,2,0.867479,-11.9693
2025-01-02T14:00:00Z,5.11492,-9.20058,268.048,80.0504,0,-12.054124999999999,275.32466666666664,0.28409150000000005,2,3,2,5.11492,-9.20058
2025-01-02T14:30:00Z,14.7438,-6.13804,268.111,79.7594,0,-12.028805,275.308,0.28393599999999997,2,3,2,14.7438,-6.13804
2025-01-02T15:00:00Z,30.2138,0.762116,268.013,76.1709,0,-12.041224999999999,275.292,0.2837695,2,3,2,30.2138,0.762116
2025-01-02T15:30:00Z,33.2237,1.32433,267.868,78.3291,0,-12.044005,275.2753333333333,0.283615,2,3,2,33.2237,1.32433
2025-01-02T16:00:00Z,45.566,5.7052,267.858,76.9312,0,-11.974355,275.26033333333334,0.283466,2,3,2,45.566,5.7052
2025-01-02T16:30:00Z,64.7598,13.8258,267.943,75.6563,0,-11.986355,275.2456666666667,0.2833175,2,3,2,64.7598,13.8258
2025-01-02T17:00:00Z,83.3259,20.068,267.983,76.3289,0,-11.949875,275.2323333333333,0.283181,2,3,2,83.3259,20.068
2025-01-02T17:30:00Z,109.471,30.8785,268.126,76.3499,0,-11.82291,275.2203333333334,0.283056,2,3,2,109.471,30.8785
2025-01-02T18:00:00Z,109.324,33.2127,268.284,76.4692,0,-11.634900000000002,275.211,0.2829725,2,3,2,109.324,33.2127
2025-01-02T18:30:00Z,95.2052,26.741,268.547,76.7412,0,-11.483865000000002,275.20433333333335,0.28288199999999997,2,3,2,95.2052,26.741
2025-01-02T19:00:00Z,84.0848,22.2588,268.774,76.2488,0,-11.39751,275.1993333333333,0.2828235,2,3,2,84.0848,22.2588
2025-01-02T19:30:00Z,83.4092,21.7336,268.941,75.8591,0,-11.38954,275.19466666666665,0.2827645,2,3,2,83.4092,21.7336
2025-01-02T20:00:00Z,84.6052,23.6121,269.116,75.4874,0,-11.349045,275.19,0.28269500000000003,2,3,2,84.6052,23.6121
2025-01-02T20:30:00Z,79.1219,22.5511,269.129,74.9029,0,-11.32532,275.1843333333333,0.2826415,2,3,2,79.1219,22.5511
2025-01-02T21:00:00Z,64.1536,15.3942,269.06,73.5974,0,-11.33935,275.179,0.282578,2,3,2,64.1536,15.3942
2025-01-02T21:30:00Z,48.1932,6.75063,269.141,73.7339,0,-11.31802,275.173,0.2825105,2,3,2,48.1932,6.75063
2025-01-02T22:00:00Z,25.4593,-14.3138,269.226,73.1236,0,-11.369605,275.16700000000003,0.28242449999999997,2,3,2,25.4593,-14.3138
2025-01-02T22:30:00Z,6.97958,-51.8499,269.028,73.9033,0,-11.52483,275.15866666666665,0.282298,2,3,2,6.97958,-51.8499
2025-01-02T23:00:00Z,0.527796,-55.1001,268.532,75.6725,0,-11.71087,275.14733333333334,0.28213750000000004,2,3,2,0.527796,-55.1001
2025-01-02T23:30:00Z,9.66213e-4,-14.665,268.367,77.12,0,-11.880580000000002,275.1306666666667,0.28198350000000005,2,3,2,9.66213e-4,-14.665
2025-01-03T00:00:00Z,3.18044e-5,-12.325,268.603,77.109,0,-11.76108,275.11133333333333,0.28183749999999996,2,3,2,3.18044e-5,-12.325
2025-01-03T01:00:00Z,8.55513e-5,-14.5471,268.715,83.0378,0,-11.55038,275.082,0.281549,2,3,2,8.55513e-5,-14.5471
2025-01-03T01:30:00Z,-3.52561e-5,-15.1443,268.634,85.3479,0,-11.444859999999998,275.07166666666666,0.2814365,2,3,2,-3.52561e-5,-15.1443
2025-01-03T02:00:00Z,-2.58874e-5,-19.2547,268.652,88.4073,0,-11.36494,275.063,0.2813135,2,3,2,-2.58874e-5,-19.2547
2025-01-03T02:30:00Z,-7.19913e-5,-10.9376,268.626,95.3167,0,-11.299335,275.05533333333335,0.281202,2,3,2,-7.19913e-5,-10.9376
2025-01-03T03:00:00Z,1.34121e-4,-11.5887,268.597,99.9858,0,-11.210995,275.04766666666666,0.2810915,2,3,2,1.34121e-4,-11.5887
2025-01-03T03:30:00Z,5.99106e-5,-12.8658,268.676,100.017,0,-11.135625000000001,275.04066666666665,0.2809875,2,3,2,5.99106e-5,-12.8658
2025-01-03T04:00:00Z,-2.32246e-4,-10.5246,268.657,100.015,0,-11.077635,275.035,0.2809005,2,3,2,-2.32246e-4,-10.5246
2025-01-03T04:30:00Z,-1.03796e-4,-9.64376,268.737,100.017,0,-11.010955,275.02933333333334,0.2808225,2,3,2,-1.03796e-4,-9.64376
2025-01-03T05:00:00Z,-3.2544e-5,-9.51734,268.875,98.9936,0,-10.946435,275.02366666666666,0.28074299999999996,2,3,2,-3.2544e-5,-9.51734
2025-01-03T05:30:00Z,9.78786e-5,-10.2516,268.917,90.3304,0,-10.903839999999999,275.01866666666666,0.280696,2,3,2,9.78786e-5,-10.2516
2025-01-03T06:00:00Z,9.44271e-5,-10.2949,268.847,87.3859,0,-10.854465,275.01433333333335,0.2806305,2,3,2,9.44271e-5,-10.2949
2025-01-03T06:30:00Z,8.8757e-6,-9.87584,268.435,86.9254,0,-10.816980000000001,275.01,0.280556,2,3,2,8.8757e-6,-9.87584
2025-01-03T07:00:00Z,8.28394e-5,-10.9428,268.146,86.84,0,-10.784125,275.00533333333334,0.280492,2,3,2,8.28394e-5,-10.9428
2025-01-03T07:30:00Z,-5.17746e-5,-9.98154,267.904,90.278,0,-10.77017,275,0.2804415,2,3,2,-5.17746e-5,-9.98154
2025-01-03T08:00:00Z,7.96343e-5,-11.6091,267.69,87.4241,0,-10.755425,274.99466666666666,0.280391,2,3,2,7.96343e-5,-11.6091
2025-01-03T08:30:00Z,2.6627e-4,-13.5871,267.642,84.6244,0,-10.71396,274.98966666666666,0.2803245,2,3,2,2.6627e-4,-13.5871
2025-01-03T09:00:00Z,1.58529e-4,-14.763,267.576,81.8866,0,-10.701315,274.98333333333335,0.2802255,2,3,2,1.58529e-4,-14.763
2025-01-03T09:30:00Z,9.88649e-5,-15.0127,267.438,82.8848,0,-10.68777,274.9773333333333,0.28013299999999997,2,3,2,9.88649e-5,-15.0127
2025-01-03T10:00:00Z,3.94472e-5,-15.2704,267.348,83.8945,0,-10.682895,274.97066666666666,0.2800545,2,3,2,3.94472e-5,-15.2704
2025-01-03T10:30:00Z,2.2485e-4,-14.4891,267.197,85.8253,0,-10.689835,274.9633333333333,0.2799545,2,3,2,2.2485e-4,-14.4891
2025-01-03T11:00:00Z,1.94771e-5,-7.7859,267.036,91.4653,0,-10.686095,274.955,0.279834,2,3,2,1.94771e-5,-7.7859
2025-01-03T11:30:00Z,1.5557e-4,-9.94194,266.925,96.5641,0,-10.64514,274.947,0.27974,2,3,2,1.5557e-4,-9.94194
2025-01-03T12:00:00Z,2.08578e-4,-10.8506,266.924,96.527,0,-10.556270000000001,274.94033333333334,0.279666,2,3,2,2.08578e-4,-10.8506
2025-01-03T12:30:00Z,3.92994e-4,-19.0141,266.901,96.1017,0,-10.480865,274.935,0.27957849999999995,2,3,2,3.92994e-4,-19.0141
2025-01-03T13:00:00Z,0.11307,-26.9352,266.901,88.4334,0,-10.434685,274.92966666666666,0.27951550000000003,2,3,2,0.11307,-26.9352
2025-01-03T13:30:00Z,4.1187,-39.6905,266.742,88.7573,0,-10.44736,274.924,0.279444,2,3,2,4.1187,-39.6905
2025-01-03T14:00:00Z,24.9481,-30.7632,266.648,91.6574,0,-10.45768,274.916,0.279368,2,3,2,24.9481,-30.7632
2025-01-03T14:30:00Z,54.9778,-3.61095,266.949,89.7638,0,-10.413795,274.90866666666665,0.279297,2,3,2,54.9778,-3.61095
2025-01-03T15:00:00Z,96.8307,6.52849,267.348,84.54,0,-10.31124,274.9026666666667,0.27922400000000003,2,3,2,96.8307,6.52849
2025-01-03T15:30:00Z,105.195,16.5277,267.464,85.9053,0,-10.231805,274.89733333333334,0.2791725,2,3,2,105.195,16.5277
2025-01-03T16:00:00Z,140.79,24.2479,267.791,85.7458,0,-10.137805,274.894,0.27913849999999996,2,3,2,140.79,24.2479
2025-01-03T16:30:00Z,124.314,21.6597,267.98,83.1363,0,-10.00825,274.8926666666667,0.27911600000000003,2,3,2,124.314,21.6597
2025-01-03T17:00:00Z,165.664,32.4985,268.012,79.807,0,-9.913465,274.89366666666666,0.279121,2,3,2,165.664,32.4985
2025-01-03T17:30:00Z,151.659,28.4636,267.849,78.7639,0,-9.850265,274.895,0.279132,2,3,2,151.659,28.4636
2025-01-03T18:00:00Z,157.537,29.7648,267.821,78.8751,0,-9.79365,274.8953333333333,0.279144,2,3,2,157.537,29.7648
2025-01-03T18:30:00Z,149.198,27.0446,267.733,79.5979,0,-9.717645,274.8963333333333,0.2791805,2,3,2,149.198,27.0446
2025-01-03T19:00:00Z,102.253,15.9021,267.488,83.9693,0,-9.66043,274.8976666666667,0.2792025,2,3,2,102.253,15.9021
2025-01-03T19:30:00Z,128.075,19.2003,267.366,79.8115,0,-9.61113,274.89933333333335,0.27923299999999995,2,3,2,128.075,19.2003
2025-01-03T20:00:00Z,123.704,20.0112,267.342,76.7351,0,-9.579995,274.90066666666667,0.2792605,2,3,2,123.704,20.0112
2025-01-03T20:30:00Z,102.56,13.8684,267.252,76.5709,0,-9.525974999999999,274.9003333333333,0.27928600000000003,2,3,2,102.56,13.8684
2025-01-03T21:00:00Z,90.7172,8.58407,267.163,76.8793,0,-9.480195,274.8996666666667,0.2793395,2,3,2,90.7172,8.58407
2025-01-03T21:30:00Z,45.5449,-0.495115,267.083,78.3237,0,-9.43895,274.89866666666666,0.2793125,2,3,2,45.5449,-0.495115
2025-01-03T22:00:00Z,16.3352,-4.95988,266.736,82.9548,0,-9.401165,274.89733333333334,0.27931,2,3,2,16.3352,-4.95988
2025-01-03T22:30:00Z,5.23348,-12.5948,266.612,81.489,0,-9.38676,274.895,0.27929950000000003,2,3,2,5.23348,-12.5948
2025-01-03T23:00:00Z,0.375376,-15.4688,266.354,80.0358,0,-9.384915,274.8913333333333,0.2792945,2,3,2,0.375376,-15.4688
2025-01-03T23:30:00Z,0.00139841,-15.0872,266.154,81.7589,0,-9.389275,274.886,0.279266,2,3,2,0.00139841,-15.0872
2025-01-04T00:00:00Z,8.4072e-5,-12.3796,265.981,84.2346,0,-9.38333,274.879,0.2792255,2,3,2,8.4072e-5,-12.3796
2025-01-04T00:30:00Z,1.49653e-4,-12.6036,265.93,83.3225,0,-9.365115,274.87266666666665,0.279181,2,3,2,1.49653e-4,-12.6036
2025-01-04T01:00:00Z,1.92799e-4,-13.0926,265.897,80.6247,0,-9.35305,274.8666666666667,0.279138,2,3,2,1.92799e-4,-13.0926
2025-01-04T01:30:00Z,1.91073e-4,-12.4117,265.882,78.9886,0,-9.35407,274.861,0.279091,2,3,2,1.91073e-4,-12.4117
2025-01-04T02:00:00Z,6.85397e-5,-13.3041,265.859,77.283,0,-9.36213,274.8546666666667,0.27904,2,3,2,6.85397e-5,-13.3041
2025-01-04T02:30:00Z,8.28394e-5,-13.8813,265.96,73.5549,0,-9.34435,274.84933333333333,0.2789855,2,3,2,8.28394e-5,-13.8813
2025-01-04T03:00:00Z,1.97976e-4,-14.448,265.957,73.1052,0,-9.35841,274.84366666666665,0.2789275,2,3,2,1.97976e-4,-14.448
2025-01-04T03:30:00Z,4.53644e-5,-15.8911,265.888,73.1813,0,-9.381075,274.838,0.2788785,2,3,2,4.53644e-5,-15.8911
2025-01-04T04:00:00Z,6.26226e-5,-15.6071,265.83,72.8685,0,-9.405990000000001,274.8306666666667,0.2788205,2,3,2,6.26226e-5,-15.6071
2025-01-04T04:30:00Z,4.95557e-5,-16.6665,265.686,73.9654,0,-9.438585,274.82133333333337,0.278737,2,3,2,4.95557e-5,-16.6665
2025-01-04T05:00:00Z,1.37079e-4,-13.4259,265.599,74.6664,0,-9.463799999999999,274.812,0.2786415,2,3,2,1.37079e-4,-13.4259
2025-01-04T05:30:00Z,8.0867e-5,-11.6093,265.315,79.0939,0,-9.488199999999999,274.80199999999996,0.278544,2,3,2,8.0867e-5,-11.6093
2025-01-04T06:00:00Z,1.5631e-4,-14.4328,265.064,81.9211,0,-9.501195,274.79266666666666,0.27846550000000003,2,3,2,1.5631e-4,-14.4328
2025-01-04T06:30:00Z,1.56803e-4,-11.1745,264.999,81.0622,0,-9.507715000000001,274.7833333333333,0.2783825,2,3,2,1.56803e-4,-11.1745
2025-01-04T07:00:00Z,1.65679e-4,-12.1991,264.614,81.3375,0,-9.50578,274.77433333333335,0.278297,2,3,2,1.65679e-4,-12.1991
2025-01-04T07:30:00Z,7.2731e-5,-11.9666,264.31,82.9236,0,-9.51876,274.765,0.27820849999999997,2,3,2,7.2731e-5,-11.9666
2025-01-04T08:00:00Z,1.06508e-4,-17.4484,264.142,85.717,0,-9.51948,274.75600000000003,0.2781205,2,3,2,1.06508e-4,-17.4484
2025-01-04T08:30:00Z,6.4595e-5,-16.0546,264.193,86.0206,0,-9.51683,274.74766666666665,0.278023,2,3,2,6.4595e-5,-16.0546
2025-01-04T09:00:00Z,2.46611e-7,-12.7924,264.217,84.5329,0,-9.51072,274.74066666666664,0.2779285,2,3,2,2.46611e-7,-12.7924
2025-01-04T09:30:00Z,9.86206e-7,-13.9195,264.181,79.5649,0,-9.49095,274.7343333333333,0.27783800000000003,2,3,2,9.86206e-7,-13.9195
2025-01-04T10:00:00Z,9.46736e-5,-13.7774,264.045,81.0473,0,-9.474295,274.7286666666667,0.2777465,2,3,2,9.46736e-5,-13.7774
2025-01-04T10:30:00Z,-1.18095e-4,-14.008,264.007,82.7207,0,-9.47893,274.72266666666667,0.2776505,2,3,2,-1.18095e-4,-14.008
2025-01-04T11:00:00Z,3.52559e-5,-12.6355,264.08,83.7992,0,-9.44305,274.7176666666667,0.277577,2,3,2,3.52559e-5,-12.6355
2025-01-04T11:30:00Z,1.54831e-4,-12.9939,264.182,81.4145,0,-9.424705,274.713,0.277516,2,3,2,1.54831e-4,-12.9939
2025-01-04T12:00:00Z,1.63953e-4,-11.8077,264.288,77.6175,0,-9.42272,274.7083333333333,0.2774405,2,3,2,1.63953e-4,-11.8077
2025-01-04T12:30:00Z,4.30469e-4,-12.1875,264.232,78.1683,0,-9.42033,274.70233333333334,0.2773685,2,3,2,4.30469e-4,-12.1875
2025-01-04T13:00:00Z,0.0980465,-11.7061,264.191,79.2873,0,-9.434115,274.696,0.277285,2,3,2,0.0980465,-11.7061
2025-01-04T13:30:00Z,2.5041,-10.8215,264.282,78.7611,0,-9.42442,274.69,0.27720049999999996,2,3,2,2.5041,-10.8215
2025-01-04T14:00:00Z,13.3139,-7.52864,264.384,80.1125,0,-9.410235,274.68399999999997,0.2771055,2,3,2,13.3139,-7.52864
2025-01-04T14:30:00Z,32.1222,-3.31152,264.475,82.1871,0,-9.363669999999999,274.6793333333333,0.277041,2,3,2,32.1222,-3.31152
2025-01-04T15:00:00Z,57.705,3.59285,264.723,81.7524,0,-9.303104999999999,274.676,0.27698449999999997,2,3,2,57.705,3.59285
2025-01-04T15:30:00Z,91.1608,11.8092,264.885,82.2156,0,-9.240725000000001,274.67333333333335,0.2769335,2,3,2,91.1608,11.8092
2025-01-04T16:00:00Z,115.261,16.4182,265.15,76.8614,0,-9.13634,274.67233333333337,0.276897,2,3,2,115.261,16.4182
2025-01-04T16:30:00Z,157.201,28.6081,265.209,71.5589,0,-9.02976,274.6723333333333,0.276888,2,3,2,157.201,28.6081
2025-01-04T17:00:00Z,184.003,36.1356,265.155,69.8883,0,-8.955525,274.6723333333333,0.276876,2,3,2,184.003,36.1356
2025-01-04T17:30:00Z,202.188,43.6843,264.937,69.5031,0,-8.883865,274.67266666666666,0.27687300000000004,2,3,2,202.188,43.6843
2025-01-04T18:00:00Z,201.23,39.4215,264.878,70.4506,0,-8.81826,274.67333333333335,0.276864,2,3,2,201.23,39.4215
2025-01-04T18:30:00Z,201.943,41.1025,264.948,70.4537,0,-8.748235,274.67400000000004,0.276883,2,3,2,201.943,41.1025
2025-01-04T19:00:00Z,168.63,32.415,264.993,71.3742,0,-8.71908,274.675,0.27689699999999995,2,3,2,168.63,32.415
2025-01-04T19:30:00Z,152.923,29.7761,264.952,72.6716,0,-8.670915,274.676,0.2768945,2,3,2,152.923,29.7761
2025-01-04T20:00:00Z,126.41,22.4987,264.86,74.6856,0,-8.642610000000001,274.677,0.276895,2,3,2,126.41,22.4987
2025-01-04T20:30:00Z,112.133,18.5924,264.844,75.0216,0,-8.611625,274.678,0.276897,2,3,2,112.133,18.5924
2025-01-04T21:00:00Z,71.6537,8.24272,264.751,76.2113,0,-8.597615000000001,274.6786666666667,0.27689600000000003,2,3,2,71.6537,8.24272
2025-01-04T21:30:00Z,50.0085,0.578487,264.733,74.7323,0,-8.58169,274.67966666666666,0.2769075,2,3,2,50.0085,0.578487
2025-01-04T22:00:00Z,29.594,-6.15636,264.688,76.5802,0,-8.585045000000001,274.67966666666666,0.27691350000000003,2,3,2,29.594,-6.15636
2025-01-04T22:30:00Z,4.81878,-12.8386,264.501,76.8797,0,-8.6049,274.6793333333333,0.276888,2,3,2,4.81878,-12.8386
2025-01-04T23:00:00Z,0.230859,-12.2364,264.424,74.7004,0,-8.63688,274.67833333333334,0.276879,2,3,2,0.230859,-12.2364
2025-01-04T23:30:00Z,9.62022e-4,-12.9571,264.307,74.6648,0,-8.675165,274.67633333333333,0.2768525,2,3,2,9.62022e-4,-12.9571
2025-01-05T00:00:00Z,1.07247e-4,-13.7411,264.235,75.3165,0,-8.739025,274.673,0.2768415,2,3,2,1.07247e-4,-13.7411
2025-01-05T00:30:00Z,2.2411e-4,-11.9105,264.235,76.6305,0,-8.794065,274.669,0.27677399999999996,2,3,2,2.2411e-4,-11.9105
2025-01-05T01:00:00Z,1.03796e-4,-11.9715,264.235,79.3184,0,-8.8353,274.66566666666665,0.276687,2,3,2,1.03796e-4,-11.9715
2025-01-05T01:30:00Z,1.01084e-4,-11.9636,264.262,80.1715,0,-8.852235,274.66266666666667,0.2766145,2,3,2,1.01084e-4,-11.9636
2025-01-05T02:00:00Z,1.97247e-6,-15.1133,264.317,81.1499,0,-8.86458,274.661,0.2765645,2,3,2,1.97247e-6,-15.1133
2025-01-05T02:30:00Z,2.16961e-5,-16.9374,264.374,81.2454,0,-8.87399,274.6596666666667,0.27654,2,3,2,2.16961e-5,-16.9374
2025-01-05T03:00:00Z,1.23271e-6,-26.1098,264.5,79.8024,0,-8.884105,274.65866666666665,0.27650050000000004,2,3,2,1.23271e-6,-26.1098
2025-01-05T03:30:00Z,2.68734e-5,-33.9276,264.722,75.4968,0,-8.903625,274.65766666666667,0.2764355,2,3,2,2.68734e-5,-33.9276
2025-01-05T04:00:00Z,1.07247e-4,-47.5324,264.688,73.5255,0,-8.96,274.65566666666666,0.2763755,2,3,2,1.07247e-4,-47.5324
2025-01-05T04:30:00Z,-3.67353e-5,-63.2973,264.484,71.0055,0,-9.041170000000001,274.651,0.276315,2,3,2,-3.67353e-5,-63.2973
2025-01-05T05:00:00Z,1.72582e-5,-65.9674,264.232,69.0822,0,-9.142805000000001,274.645,0.2762175,2,3,2,1.72582e-5,-65.9674
2025-01-05T05:30:00Z,-6.01572e-5,-64.8184,263.874,68.9101,0,-9.267710000000001,274.6356666666667,0.2760905,2,3,2,-6.01572e-5,-64.8184
2025-01-05T06:00:00Z,-2.56408e-5,-65.3097,263.474,70.0391,0,-9.364065,274.6256666666667,0.275951,2,3,2,-2.56408e-5,-65.3097
2025-01-05T06:30:00Z,-1.28204e-4,-65.6818,263.275,70.6675,0,-9.452075,274.6143333333333,0.2757905,2,3,2,-1.28204e-4,-65.6818
2025-01-05T07:00:00Z,6.1636e-6,-66.8885,263.231,72.0546,0,-9.542095,274.6023333333333,0.27562200000000003,2,3,2,6.1636e-6,-66.8885
2025-01-05T07:30:00Z,1.03548e-5,-61.5018,262.921,74.1014,0,-9.638125,274.59066666666666,0.2754495,2,3,2,1.03548e-5,-61.5018
2025-01-05T08:00:00Z,-1.03548e-5,-62.4069,262.77,75.3392,0,-9.70038,274.579,0.2752735,2,3,2,-1.03548e-5,-62.4069
2025-01-05T08:30:00Z,7.88947e-5,-61.3474,262.821,76.424,0,-9.78474,274.5683333333333,0.275088,2,3,2,7.88947e-5,-61.3474
2025-01-05T09:00:00Z,-1.30015e-4,-58.6004,262.83,77.6139,0,-9.85863,274.55733333333336,0.27490000000000003,2,3,2,-1.30015e-4,-58.6004
2025-01-05T09:30:00Z,-4.70903e-5,-62.8816,262.895,78.1475,0,-9.90963,274.54533333333336,0.2746945,2,3,2,-4.70903e-5,-62.8816
2025-01-05T10:00:00Z,2.34218e-5,-54.1422,262.848,78.5979,0,-9.96354,274.53366666666665,0.2744625,2,3,2,2.34218e-5,-54.1422
2025-01-05T10:30:00Z,2.07099e-5,-41.1926,262.775,79.5324,0,-10.00858,274.52233333333334,0.274273,2,3,2,2.07099e-5,-41.1926
2025-01-05T11:00:00Z,4.68437e-5,-55.3508,262.76,80.1629,0,-10.014875,274.51166666666666,0.2740715,2,3,2,4.68437e-5,-55.3508
2025-01-05T11:30:00Z,3.8461e-5,-58.6996,262.678,80.6417,0,-10.01886,274.50166666666667,0.27386849999999996,2,3,2,3.8461e-5,-58.6996
2025-01-05T12:00:00Z,1.67405e-4,-50.2824,262.545,81.3698,0,-10.04819,274.492,0.27365550000000005,2,3,2,1.67405e-4,-50.2824
2025-01-05T12:30:00Z,0.00116887,-44.1744,262.705,81.1377,0,-10.07537,274.4816666666667,0.273453,2,3,2,0.00116887,-44.1744
2025-01-05T13:00:00Z,0.280843,-45.7005,262.844,80.4403,0,-10.078595,274.4716666666667,0.2732595,2,3,2,0.280843,-45.7005
2025-01-05T13:30:00Z,4.88543,-17.4951,263.083,80.4791,0,-10.069365,274.4626666666667,0.2730585,2,3,2,4.88543,-17.4951
2025-01-05T14:00:00Z,20.3231,-4.91192,263.842,79.5345,0,-10.01729,274.45433333333335,0.27286750000000004,2,3,2,20.3231,-4.91192
2025-01-05T14:30:00Z,43.5038,2.7349,264.149,81.3412,0,-9.909005,274.447,0.2727035,2,3,2,43.5038,2.7349
2025-01-05T15:00:00Z,61.5617,7.04781,264.531,83.0584,0,-9.770805,274.44166666666666,0.27255799999999997,2,3,2,61.5617,7.04781
2025-01-05T15:30:00Z,72.4229,9.35331,264.89,83.2865,0,-9.636495,274.4386666666667,0.2724575,2,3,2,72.4229,9.35331
2025-01-05T16:00:00Z,105.987,19.2885,265.151,82.7628,0,-9.509785,274.43733333333336,0.2723995,2,3,2,105.987,19.2885
2025-01-05T16:30:00Z,133.4,25.0186,265.478,81.7586,0,-9.39942,274.43666666666667,0.272391,2,3,2,133.4,25.0186
2025-01-05T18:30:00Z,134.851,23.3096,266.633,74.638,0,-8.96321,274.4456666666667,0.27262200000000003,2,3,2,134.851,23.3096
2025-01-05T19:00:00Z,122.609,21.0547,266.681,75.1002,0,-8.914225,274.44800000000004,0.2726885,2,3,2,122.609,21.0547
2025-01-05T19:30:00Z,119.632,20.2573,266.722,75.0435,0,-8.820025,274.4526666666667,0.272803,2,3,2,119.632,20.2573
2025-01-05T20:00:00Z,127.758,23.0595,266.918,74.4221,0,-8.73845,274.4576666666666,0.27292,2,3,2,127.758,23.0595
2025-01-06T22:00:00Z,16.8626,-7.62887,268.553,65.5477,0,-7.761794999999999,274.324,0.26861599999999997,2,3,2,16.8626,-7.62887
2025-01-06T22:30:00Z,5.88927,-10.1817,268.364,68.2256,0,-7.805664999999999,274.32033333333334,0.268544,2,3,2,5.88927,-10.1817
2025-01-06T23:00:00Z,0.70945,-33.7567,267.772,69.0036,0,-7.892825,274.31466666666665,0.268362,2,3,2,0.70945,-33.7567
2025-01-06T23:30:00Z,0.00643188,-31.4317,267.46,69.1786,0,-8.0209,274.307,0.268202,2,3,2,0.00643188,-31.4317
2025-01-07T00:00:00Z,3.96939e-4,-27.4115,267.471,69.8111,0,-8.138755,274.29833333333335,0.26798500000000003,2,3,2,3.96939e-4,-27.4115
2025-01-07T00:30:00Z,3.56259e-4,-51.8362,267.187,71.2883,0,-8.228214999999999,274.29066666666665,0.26779200000000003,2,3,2,3.56259e-4,-51.8362
2025-01-07T01:00:00Z,2.15234e-4,-53.1909,266.557,74.3842,0,-8.35401,274.283,0.267549,2,3,2,2.15234e-4,-53.1909
2025-01-07T01:30:00Z,2.20165e-4,-35.4534,266.372,77.4724,0,-8.51666,274.2746666666667,0.267322,2,3,2,2.20165e-4,-35.4534
2025-01-07T02:00:00Z,3.22482e-4,-57.112,266.055,81.5137,0,-8.613900000000001,274.26366666666667,0.26707349999999996,2,3,2,3.22482e-4,-57.112
2025-01-07T02:30:00Z,2.66516e-4,-51.2906,265.473,85.7953,0,-8.69857,274.25266666666664,0.266833,2,3,2,2.66516e-4,-51.2906
2025-01-07T03:00:00Z,1.89347e-4,-34.1045,265.26,89.1495,0,-8.768305,274.2416666666667,0.266594,2,3,2,1.89347e-4,-34.1045
2025-01-07T03:30:00Z,1.88854e-4,-56.7628,265.165,92.0293,0,-8.81225,274.2283333333333,0.2663335,2,3,2,1.88854e-4,-56.7628
