DateTime,Date,Rg_used_Wm2,Tair_used_C,RH_used_pct,VPD_used_kPa,P_used_mm_30,Rg_src,Tair_src,RH_src,SWC,TS,n_SWC,n_TS,TS_C
2025-01-02T14:00:00Z,2025-01-02,5.11492,-5.1019999999999754,80.0504,0.08337439229214189,0,biomet,biomet,biomet,0.28409150000000005,275.32466666666664,2,3,2.174666666666667
2025-01-02T14:30:00Z,2025-01-02,14.7438,-5.038999999999987,79.7594,0.08499649055818592,0,biomet,biomet,biomet,0.28393599999999997,275.308,2,3,2.1580000000000155
2025-01-02T15:00:00Z,2025-01-02,30.2138,-5.1370000000000005,76.1709,0.09932317023146231,0,biomet,biomet,biomet,0.2837695,275.292,2,3,2.141999999999996
2025-01-02T15:30:00Z,2025-01-02,33.2237,-5.281999999999982,78.3291,0.08933648573224034,0,biomet,biomet,biomet,0.283615,275.2753333333333,2,3,2.1253333333333444
2025-01-02T16:00:00Z,2025-01-02,45.566,-5.291999999999973,76.9312,0.09502683932379291,0,biomet,biomet,biomet,0.283466,275.26033333333334,2,3,2.110333333333358
2025-01-02T16:30:00Z,2025-01-02,64.7598,-5.206999999999994,75.6563,0.10092932372833902,0,biomet,biomet,biomet,0.2833175,275.2456666666667,2,3,2.095666666666716
2025-01-02T17:00:00Z,2025-01-02,83.3259,-5.166999999999973,76.3289,0.09843977663193659,0,biomet,biomet,biomet,0.283181,275.2323333333333,2,3,2.082333333333338
2025-01-02T17:30:00Z,2025-01-02,109.471,-5.024000000000001,76.3499,0.09942725660082846,0,biomet,biomet,biomet,0.283056,275.2203333333334,2,3,2.0703333333333944
2025-01-02T18:00:00Z,2025-01-02,109.324,-4.8659999999999854,76.4692,0.10011930940515629,0,biomet,biomet,biomet,0.2829725,275.211,2,3,2.0610000000000355
2025-01-02T18:30:00Z,2025-01-02,95.2052,-4.602999999999952,76.7412,0.10095385591829914,0,biomet,biomet,biomet,0.28288199999999997,275.20433333333335,2,3,2.054333333333375
2025-01-02T19:00:00Z,2025-01-02,84.0848,-4.375999999999976,76.2488,0.10487579451502271,0,biomet,biomet,biomet,0.2828235,275.1993333333333,2,3,2.0493333333333226
2025-01-02T19:30:00Z,2025-01-02,83.4092,-4.209000000000003,75.8591,0.10794878241828892,0,biomet,biomet,biomet,0.2827645,275.19466666666665,2,3,2.0446666666666715
2025-01-02T20:00:00Z,2025-01-02,84.6052,-4.033999999999992,75.4874,0.11106624722827968,0,biomet,biomet,biomet,0.28269500000000003,275.19,2,3,2.0400000000000205
2025-01-02T20:30:00Z,2025-01-02,79.1219,-4.020999999999958,74.9029,0.11382599572283547,0,biomet,biomet,biomet,0.2826415,275.1843333333333,2,3,2.034333333333336
2025-01-02T21:00:00Z,2025-01-02,64.1536,-4.089999999999975,73.5974,0.11912619054468232,0,biomet,biomet,biomet,0.282578,275.179,2,3,2.0289999999999964
2025-01-02T21:30:00Z,2025-01-02,48.1932,-4.008999999999958,73.7339,0.11923560461187543,0,biomet,biomet,biomet,0.2825105,275.173,2,3,2.0230000000000246
2025-01-02T22:00:00Z,2025-01-02,25.4593,-3.923999999999978,73.1236,0.12278919290671292,0,biomet,biomet,biomet,0.28242449999999997,275.16700000000003,2,3,2.0170000000000528
2025-01-02T22:30:00Z,2025-01-02,6.97958,-4.121999999999957,73.9033,0.117462382712677,0,biomet,biomet,biomet,0.282298,275.15866666666665,2,3,2.00866666666667
2025-01-02T23:00:00Z,2025-01-02,0.527796,-4.617999999999995,75.6725,0.10547268803845761,0,biomet,biomet,biomet,0.28213750000000004,275.14733333333334,2,3,1.9973333333333585
2025-01-02T23:30:00Z,2025-01-02,9.66213e-4,-4.782999999999959,77.12,0.09796490933861546,0,biomet,biomet,biomet,0.28198350000000005,275.1306666666667,2,3,1.980666666666707
2025-01-03T00:00:00Z,2025-01-02,3.18044e-5,-4.546999999999969,77.109,0.09977933851803028,0,biomet,biomet,biomet,0.28183749999999996,275.11133333333333,2,3,1.9613333333333571
2025-01-03T01:00:00Z,2025-01-03,8.55513e-5,-4.435000000000002,83.0378,0.0745651464817132,0,biomet,biomet,biomet,0.281549,275.082,2,3,1.9320000000000164
2025-01-03T01:30:00Z,2025-01-03,0,-4.515999999999963,85.3479,0.06401681411940707,0,biomet,biomet,biomet,0.2814365,275.07166666666666,2,3,1.921666666666681
2025-01-03T02:00:00Z,2025-01-03,0,-4.4979999999999905,88.4073,0.050718913672365695,0,biomet,biomet,biomet,0.2813135,275.063,2,3,1.913000000000011
2025-01-03T02:30:00Z,2025-01-03,0,-4.524000000000001,95.3167,0.0204495329325467,0,biomet,biomet,biomet,0.281202,275.05533333333335,2,3,1.905333333333374
2025-01-03T03:00:00Z,2025-01-03,1.34121e-4,-4.552999999999997,99.9858,6.186814182534972e-5,0,biomet,biomet,biomet,0.2810915,275.04766666666666,2,3,1.8976666666666802
2025-01-03T03:30:00Z,2025-01-03,5.99106e-5,-4.4739999999999895,100.017,NA,0,biomet,biomet,biomet,0.2809875,275.04066666666665,2,3,1.8906666666666752
2025-01-03T04:00:00Z,2025-01-03,0,-4.492999999999995,100.015,NA,0,biomet,biomet,biomet,0.2809005,275.035,2,3,1.8850000000000477
2025-01-03T04:30:00Z,2025-01-03,0,-4.412999999999954,100.017,NA,0,biomet,biomet,biomet,0.2808225,275.02933333333334,2,3,1.8793333333333635
2025-01-03T05:00:00Z,2025-01-03,0,-4.274999999999977,98.9936,0.004477877917258344,0,biomet,biomet,biomet,0.28074299999999996,275.02366666666666,2,3,1.8736666666666792
2025-01-03T05:30:00Z,2025-01-03,9.78786e-5,-4.233000000000004,90.3304,0.04316050489092704,0,biomet,biomet,biomet,0.280696,275.01866666666666,2,3,1.8686666666666838
2025-01-03T06:00:00Z,2025-01-03,9.44271e-5,-4.302999999999997,87.3859,0.05600670512757189,0,biomet,biomet,biomet,0.2806305,275.01433333333335,2,3,1.8643333333333771
2025-01-03T06:30:00Z,2025-01-03,8.8757e-6,-4.714999999999975,86.9254,0.05627051162214192,0,biomet,biomet,biomet,0.280556,275.01,2,3,1.8600000000000136
2025-01-03T07:00:00Z,2025-01-03,8.28394e-5,-5.003999999999962,86.84,0.05540999134869501,0,biomet,biomet,biomet,0.280492,275.00533333333334,2,3,1.8553333333333626
2025-01-03T07:30:00Z,2025-01-03,0,-5.245999999999981,90.278,0.04018811031069752,0,biomet,biomet,biomet,0.2804415,275,2,3,1.8500000000000227
2025-01-03T08:00:00Z,2025-01-03,7.96343e-5,-5.4599999999999795,87.4241,0.051144791377717824,0,biomet,biomet,biomet,0.280391,274.99466666666666,2,3,1.8446666666666829
2025-01-03T08:30:00Z,2025-01-03,2.6627e-4,-5.507999999999981,84.6244,0.062302383014932294,0,biomet,biomet,biomet,0.2803245,274.98966666666666,2,3,1.8396666666666874
2025-01-03T09:00:00Z,2025-01-03,1.58529e-4,-5.573999999999955,81.8866,0.0730273569123166,0,biomet,biomet,biomet,0.2802255,274.98333333333335,2,3,1.8333333333333712
2025-01-03T09:30:00Z,2025-01-03,9.88649e-5,-5.711999999999989,82.8848,0.06827956970061405,0,biomet,biomet,biomet,0.28013299999999997,274.9773333333333,2,3,1.8273333333333426
2025-01-03T10:00:00Z,2025-01-03,3.94472e-5,-5.801999999999964,83.8945,0.0638109477370038,0,biomet,biomet,biomet,0.2800545,274.97066666666666,2,3,1.820666666666682
2025-01-03T10:30:00Z,2025-01-03,2.2485e-4,-5.9529999999999745,85.8253,0.05551581863925198,0,biomet,biomet,biomet,0.2799545,274.9633333333333,2,3,1.8133333333333326
2025-01-03T11:00:00Z,2025-01-03,1.94771e-5,-6.113999999999976,91.4653,0.033016685725222206,0,biomet,biomet,biomet,0.279834,274.955,2,3,1.8050000000000068
2025-01-03T11:30:00Z,2025-01-03,1.5557e-4,-6.224999999999966,96.5641,0.013179155897624473,0,biomet,biomet,biomet,0.27974,274.947,2,3,1.7970000000000255
2025-01-03T12:00:00Z,2025-01-03,2.08578e-4,-6.225999999999999,96.527,0.01332043876863459,0,biomet,biomet,biomet,0.279666,274.94033333333334,2,3,1.7903333333333649
2025-01-03T12:30:00Z,2025-01-03,3.92994e-4,-6.248999999999967,96.1017,0.014925272657397015,0,biomet,biomet,biomet,0.27957849999999995,274.935,2,3,1.785000000000025
2025-01-03T13:00:00Z,2025-01-03,0.11307,-6.248999999999967,88.4334,0.04428460065132184,0,biomet,biomet,biomet,0.27951550000000003,274.92966666666666,2,3,1.7796666666666852
2025-01-03T13:30:00Z,2025-01-03,4.1187,-6.407999999999959,88.7573,0.04252193426855755,0,biomet,biomet,biomet,0.279444,274.924,2,3,1.774000000000001
2025-01-03T14:00:00Z,2025-01-03,24.9481,-6.501999999999953,91.6574,0.031325953924582706,0,biomet,biomet,biomet,0.279368,274.916,2,3,1.7660000000000196
2025-01-03T14:30:00Z,2025-01-03,54.9778,-6.200999999999965,89.7638,0.039335596524652405,0,biomet,biomet,biomet,0.279297,274.90866666666665,2,3,1.7586666666666702
2025-01-03T15:00:00Z,2025-01-03,96.8307,-5.801999999999964,84.54,0.061253438391486004,0,biomet,biomet,biomet,0.27922400000000003,274.9026666666667,2,3,1.7526666666666983
2025-01-03T15:30:00Z,2025-01-03,105.195,-5.685999999999979,85.9053,0.05634136280422347,0,biomet,biomet,biomet,0.2791725,274.89733333333334,2,3,1.7473333333333585
2025-01-03T16:00:00Z,2025-01-03,140.79,-5.3589999999999804,85.7458,0.058418195003645756,0,biomet,biomet,biomet,0.27913849999999996,274.894,2,3,1.7440000000000282
2025-01-03T16:30:00Z,2025-01-03,124.314,-5.169999999999959,83.1363,0.07011419588301959,0,biomet,biomet,biomet,0.27911600000000003,274.8926666666667,2,3,1.7426666666667074
2025-01-03T17:00:00Z,2025-01-03,165.664,-5.137999999999977,79.807,0.08416097488650304,0,biomet,biomet,biomet,0.279121,274.89366666666666,2,3,1.7436666666666838
2025-01-03T17:30:00Z,2025-01-03,151.659,-5.300999999999988,78.7639,0.08741751281906901,0,biomet,biomet,biomet,0.279132,274.895,2,3,1.7450000000000045
2025-01-03T18:00:00Z,2025-01-03,157.537,-5.328999999999951,78.8751,0.08677454446582183,0,biomet,biomet,biomet,0.279144,274.8953333333333,2,3,1.745333333333349
2025-01-03T18:30:00Z,2025-01-03,149.198,-5.416999999999973,79.5979,0.08324550650608603,0,biomet,biomet,biomet,0.2791805,274.8963333333333,2,3,1.7463333333333253
2025-01-03T19:00:00Z,2025-01-03,102.253,-5.661999999999978,83.9693,0.06419780472701686,0,biomet,biomet,biomet,0.2792025,274.8976666666667,2,3,1.747666666666703
2025-01-03T19:30:00Z,2025-01-03,128.075,-5.783999999999992,79.8115,0.08009820499670212,0,biomet,biomet,biomet,0.27923299999999995,274.89933333333335,2,3,1.749333333333368
2025-01-03T20:00:00Z,2025-01-03,123.704,-5.807999999999993,76.7351,0.09213463139135547,0,biomet,biomet,biomet,0.2792605,274.90066666666667,2,3,1.7506666666666888
2025-01-03T20:30:00Z,2025-01-03,102.56,-5.897999999999968,76.5709,0.09214823584504961,0,biomet,biomet,biomet,0.27928600000000003,274.9003333333333,2,3,1.7503333333333444
2025-01-03T21:00:00Z,2025-01-03,90.7172,-5.986999999999966,76.8793,0.09031773578444152,0,biomet,biomet,biomet,0.2793395,274.8996666666667,2,3,1.7496666666667124
2025-01-03T21:30:00Z,2025-01-03,45.5449,-6.06699999999995,78.3237,0.08415795548831073,0,biomet,biomet,biomet,0.2793125,274.89866666666666,2,3,1.7486666666666792
2025-01-03T22:00:00Z,2025-01-03,16.3352,-6.413999999999987,82.9548,0.06443831469587369,0,biomet,biomet,biomet,0.27931,274.89733333333334,2,3,1.7473333333333585
2025-01-03T22:30:00Z,2025-01-03,5.23348,-6.537999999999954,81.489,0.06931539830985084,0,biomet,biomet,biomet,0.27929950000000003,274.895,2,3,1.7450000000000045
2025-01-03T23:00:00Z,2025-01-03,0.375376,-6.795999999999992,80.0358,0.07328565288224448,0,biomet,biomet,biomet,0.2792945,274.8913333333333,2,3,1.7413333333333298
2025-01-03T23:30:00Z,2025-01-03,0.00139841,-6.995999999999981,81.7589,0.06593449396502626,0,biomet,biomet,biomet,0.279266,274.886,2,3,1.7360000000000468
2025-01-04T00:00:00Z,2025-01-03,8.4072e-5,-7.168999999999983,84.2346,0.056228575183435936,0,biomet,biomet,biomet,0.2792255,274.879,2,3,1.7290000000000418
2025-01-04T00:30:00Z,2025-01-04,1.49653e-4,-7.21999999999997,83.3225,0.05924732121937948,0,biomet,biomet,biomet,0.279181,274.87266666666665,2,3,1.7226666666666688
2025-01-04T01:00:00Z,2025-01-04,1.92799e-4,-7.252999999999986,80.6247,0.06865569027278373,0,biomet,biomet,biomet,0.279138,274.8666666666667,2,3,1.716666666666697
2025-01-04T01:30:00Z,2025-01-04,1.91073e-4,-7.267999999999972,78.9886,0.07436671422614888,0,biomet,biomet,biomet,0.279091,274.861,2,3,1.7110000000000127
2025-01-04T02:00:00Z,2025-01-04,6.85397e-5,-7.290999999999997,77.283,0.08026031998675692,0,biomet,biomet,biomet,0.27904,274.8546666666667,2,3,1.7046666666666965
2025-01-04T02:30:00Z,2025-01-04,8.28394e-5,-7.189999999999998,73.5549,0.0941654304315302,0,biomet,biomet,biomet,0.2789855,274.84933333333333,2,3,1.6993333333333567
2025-01-04T03:00:00Z,2025-01-04,1.97976e-4,-7.192999999999984,73.1052,0.0957444837814947,0,biomet,biomet,biomet,0.2789275,274.84366666666665,2,3,1.6936666666666724
2025-01-04T03:30:00Z,2025-01-04,4.53644e-5,-7.2620000000000005,73.1813,0.09496490379303835,0,biomet,biomet,biomet,0.2788785,274.838,2,3,1.688000000000045
2025-01-04T04:00:00Z,2025-01-04,6.26226e-5,-7.319999999999993,72.8685,0.09564184958842542,0,biomet,biomet,biomet,0.2788205,274.8306666666667,2,3,1.6806666666666956
2025-01-04T04:30:00Z,2025-01-04,4.95557e-5,-7.463999999999999,73.9654,0.09075620602466317,0,biomet,biomet,biomet,0.278737,274.82133333333337,2,3,1.6713333333333935
2025-01-04T05:00:00Z,2025-01-04,1.37079e-4,-7.550999999999988,74.6664,0.08771824627659164,0,biomet,biomet,biomet,0.2786415,274.812,2,3,1.6620000000000346
2025-01-04T05:30:00Z,2025-01-04,8.0867e-5,-7.8349999999999795,79.0939,0.0708073226947597,0,biomet,biomet,biomet,0.278544,274.80199999999996,2,3,1.6519999999999868
2025-01-04T06:00:00Z,2025-01-04,1.5631e-4,-8.085999999999956,81.9211,0.06004593030809807,0,biomet,biomet,biomet,0.27846550000000003,274.79266666666666,2,3,1.6426666666666847
2025-01-04T06:30:00Z,2025-01-04,1.56803e-4,-8.150999999999954,81.0622,0.0625804290737697,0,biomet,biomet,biomet,0.2783825,274.7833333333333,2,3,1.6333333333333258
2025-01-04T07:00:00Z,2025-01-04,1.65679e-4,-8.536000000000001,81.3375,0.05984215296039319,0,biomet,biomet,biomet,0.278297,274.77433333333335,2,3,1.624333333333368
2025-01-04T07:30:00Z,2025-01-04,7.2731e-5,-8.839999999999975,82.9236,0.05346641833765098,0,biomet,biomet,biomet,0.27820849999999997,274.765,2,3,1.615000000000009
2025-01-04T08:00:00Z,2025-01-04,1.06508e-4,-9.007999999999981,85.717,0.04413378730876022,0,biomet,biomet,biomet,0.2781205,274.75600000000003,2,3,1.6060000000000514
2025-01-04T08:30:00Z,2025-01-04,6.4595e-5,-8.956999999999994,86.0206,0.043369215215808055,0,biomet,biomet,biomet,0.278023,274.74766666666665,2,3,1.5976666666666688
2025-01-04T09:00:00Z,2025-01-04,2.46611e-7,-8.932999999999993,84.5329,0.048075197523554825,0,biomet,biomet,biomet,0.2779285,274.74066666666664,2,3,1.5906666666666638
2025-01-04T09:30:00Z,2025-01-04,9.86206e-7,-8.968999999999994,79.5649,0.0633373893154239,0,biomet,biomet,biomet,0.27783800000000003,274.7343333333333,2,3,1.5843333333333476
2025-01-04T10:00:00Z,2025-01-04,9.46736e-5,-9.104999999999961,81.0473,0.05811776093916368,0,biomet,biomet,biomet,0.2777465,274.7286666666667,2,3,1.5786666666667202
2025-01-04T10:30:00Z,2025-01-04,0,-9.142999999999972,82.7207,0.05282808940030276,0,biomet,biomet,biomet,0.2776505,274.72266666666667,2,3,1.5726666666666915
2025-01-04T11:00:00Z,2025-01-04,3.52559e-5,-9.069999999999993,83.7992,0.049816170119731384,0,biomet,biomet,biomet,0.277577,274.7176666666667,2,3,1.567666666666696
2025-01-04T11:30:00Z,2025-01-04,1.54831e-4,-8.967999999999961,81.4145,0.057609191290725836,0,biomet,biomet,biomet,0.277516,274.713,2,3,1.563000000000045
2025-01-04T12:00:00Z,2025-01-04,1.63953e-4,-8.861999999999966,77.6175,0.06995891967933554,0,biomet,biomet,biomet,0.2774405,274.7083333333333,2,3,1.5583333333333371
2025-01-04T12:30:00Z,2025-01-04,4.30469e-4,-8.91799999999995,78.1683,0.06793782224522144,0,biomet,biomet,biomet,0.2773685,274.70233333333334,2,3,1.5523333333333653
2025-01-04T13:00:00Z,2025-01-04,0.0980465,-8.959000000000003,79.2873,0.06424827565400917,0,biomet,biomet,biomet,0.277285,274.696,2,3,1.5460000000000491
2025-01-04T13:30:00Z,2025-01-04,2.5041,-8.867999999999995,78.7611,0.06635320067108097,0,biomet,biomet,biomet,0.27720049999999996,274.69,2,3,1.5400000000000205
2025-01-04T14:00:00Z,2025-01-04,13.3139,-8.765999999999963,80.1125,0.06263074049913359,0,biomet,biomet,biomet,0.2771055,274.68399999999997,2,3,1.5339999999999918
2025-01-04T14:30:00Z,2025-01-04,32.1222,-8.674999999999955,82.1871,0.056499140052710395,0,biomet,biomet,biomet,0.277041,274.6793333333333,2,3,1.5293333333333408
2025-01-04T15:00:00Z,2025-01-04,57.705,-8.426999999999964,81.7524,0.05901309620321038,0,biomet,biomet,biomet,0.27698449999999997,274.676,2,3,1.5260000000000105
2025-01-04T15:30:00Z,2025-01-04,91.1608,-8.264999999999986,82.2156,0.05824816526214993,0,biomet,biomet,biomet,0.2769335,274.67333333333335,2,3,1.523333333333369
2025-01-04T16:00:00Z,2025-01-04,115.261,-8,76.8614,0.0773679156814821,0,biomet,biomet,biomet,0.276897,274.67233333333337,2,3,1.5223333333333926
2025-01-04T16:30:00Z,2025-01-04,157.201,-7.940999999999974,71.5589,0.09553596155828642,0,biomet,biomet,biomet,0.276888,274.6723333333333,2,3,1.5223333333333358
2025-01-04T17:00:00Z,2025-01-04,184.003,-7.9950000000000045,69.8883,0.10072292813442205,0,biomet,biomet,biomet,0.276876,274.6723333333333,2,3,1.5223333333333358
2025-01-04T17:30:00Z,2025-01-04,202.188,-8.212999999999965,69.5031,0.10029115528493557,0,biomet,biomet,biomet,0.27687300000000004,274.67266666666666,2,3,1.5226666666666802
2025-01-04T18:00:00Z,2025-01-04,201.23,-8.271999999999991,70.4506,0.09672844126165397,0,biomet,biomet,biomet,0.276864,274.67333333333335,2,3,1.523333333333369
2025-01-04T18:30:00Z,2025-01-04,201.943,-8.201999999999998,70.4537,0.09724853618475407,0,biomet,biomet,biomet,0.276883,274.67400000000004,2,3,1.5240000000000578
2025-01-04T19:00:00Z,2025-01-04,168.63,-8.156999999999982,71.3742,0.0945503774294297,0,biomet,biomet,biomet,0.27689699999999995,274.675,2,3,1.525000000000034
2025-01-04T19:30:00Z,2025-01-04,152.923,-8.197999999999979,72.6716,0.08997664893267249,0,biomet,biomet,biomet,0.2768945,274.676,2,3,1.5260000000000105
2025-01-04T20:00:00Z,2025-01-04,126.41,-8.289999999999964,74.6856,0.08274892372319065,0,biomet,biomet,biomet,0.276895,274.677,2,3,1.5270000000000437
2025-01-04T20:30:00Z,2025-01-04,112.133,-8.305999999999983,75.0216,0.08154856282646908,0,biomet,biomet,biomet,0.276897,274.678,2,3,1.52800000000002
2025-01-04T21:00:00Z,2025-01-04,71.6537,-8.399000000000001,76.2113,0.07710181442248856,0,biomet,biomet,biomet,0.27689600000000003,274.6786666666667,2,3,1.5286666666667088
2025-01-04T21:30:00Z,2025-01-04,50.0085,-8.416999999999973,74.7323,0.08178019015247726,0,biomet,biomet,biomet,0.2769075,274.67966666666666,2,3,1.5296666666666852
2025-01-04T22:00:00Z,2025-01-04,29.594,-8.461999999999989,76.5802,0.07553295112349645,0,biomet,biomet,biomet,0.27691350000000003,274.67966666666666,2,3,1.5296666666666852
2025-01-04T22:30:00Z,2025-01-04,4.81878,-8.649000000000001,76.8797,0.07348283314250548,0,biomet,biomet,biomet,0.276888,274.6793333333333,2,3,1.5293333333333408
2025-01-04T23:00:00Z,2025-01-04,0.230859,-8.725999999999999,74.7004,0.07992522837218846,0,biomet,biomet,biomet,0.276879,274.67833333333334,2,3,1.5283333333333644
2025-01-04T23:30:00Z,2025-01-04,9.62022e-4,-8.842999999999961,74.6648,0.07930613932586367,0,biomet,biomet,biomet,0.2768525,274.67633333333333,2,3,1.5263333333333549
2025-01-05T00:00:00Z,2025-01-04,1.07247e-4,-8.914999999999964,75.3165,0.07683041438803515,0,biomet,biomet,biomet,0.2768415,274.673,2,3,1.5230000000000246
2025-01-05T00:30:00Z,2025-01-05,2.2411e-4,-8.914999999999964,76.6305,0.0727404285875661,0,biomet,biomet,biomet,0.27677399999999996,274.669,2,3,1.5190000000000055
2025-01-05T01:00:00Z,2025-01-05,1.03796e-4,-8.914999999999964,79.3184,0.06437401090637826,0,biomet,biomet,biomet,0.276687,274.66566666666665,2,3,1.5156666666666752
2025-01-05T01:30:00Z,2025-01-05,1.01084e-4,-8.887999999999977,80.1715,0.0618496849603945,0,biomet,biomet,biomet,0.2766145,274.66266666666667,2,3,1.5126666666666893
2025-01-05T02:00:00Z,2025-01-05,1.97247e-6,-8.83299999999997,81.1499,0.05905234167162016,0,biomet,biomet,biomet,0.2765645,274.661,2,3,1.511000000000024
2025-01-05T02:30:00Z,2025-01-05,2.16961e-5,-8.775999999999954,81.2454,0.05901662447737405,0,biomet,biomet,biomet,0.27654,274.6596666666667,2,3,1.5096666666667033
2025-01-05T03:00:00Z,2025-01-05,1.23271e-6,-8.649999999999977,79.8024,0.064188636592314,0,biomet,biomet,biomet,0.27650050000000004,274.65866666666665,2,3,1.5086666666666702
2025-01-05T03:30:00Z,2025-01-05,2.68734e-5,-8.427999999999997,75.4968,0.07923762984085456,0,biomet,biomet,biomet,0.2764355,274.65766666666667,2,3,1.5076666666666938
2025-01-05T04:00:00Z,2025-01-05,1.07247e-4,-8.461999999999989,73.5255,0.08538489289058862,0,biomet,biomet,biomet,0.2763755,274.65566666666666,2,3,1.5056666666666843
2025-01-05T04:30:00Z,2025-01-05,0,-8.665999999999997,71.0055,0.09202996918767259,0,biomet,biomet,biomet,0.276315,274.651,2,3,1.5010000000000332
2025-01-05T05:00:00Z,2025-01-05,1.72582e-5,-8.91799999999995,69.0822,0.09621275487540171,0,biomet,biomet,biomet,0.2762175,274.645,2,3,1.4950000000000045
2025-01-05T05:30:00Z,2025-01-05,0,-9.275999999999954,68.9101,0.09406067295232312,0,biomet,biomet,biomet,0.2760905,274.6356666666667,2,3,1.4856666666667024
2025-01-05T06:00:00Z,2025-01-05,0,-9.675999999999988,70.0391,0.08782685869545079,0,biomet,biomet,biomet,0.275951,274.6256666666667,2,3,1.4756666666667115
2025-01-05T06:30:00Z,2025-01-05,0,-9.875,70.6675,0.08464080023658338,0,biomet,biomet,biomet,0.2757905,274.6143333333333,2,3,1.464333333333343
2025-01-05T07:00:00Z,2025-01-05,6.1636e-6,-9.918999999999983,72.0546,0.08035753985279004,0,biomet,biomet,biomet,0.27562200000000003,274.6023333333333,2,3,1.4523333333333426
2025-01-05T07:30:00Z,2025-01-05,1.03548e-5,-10.228999999999985,74.1014,0.07266185241780446,0,biomet,biomet,biomet,0.2754495,274.59066666666666,2,3,1.4406666666666865
2025-01-05T08:00:00Z,2025-01-05,0,-10.379999999999995,75.3392,0.06836307464524088,0,biomet,biomet,biomet,0.2752735,274.579,2,3,1.4290000000000305
2025-01-05T08:30:00Z,2025-01-05,7.88947e-5,-10.328999999999951,76.424,0.06562161829410754,0,biomet,biomet,biomet,0.275088,274.5683333333333,2,3,1.4183333333333508
2025-01-05T09:00:00Z,2025-01-05,0,-10.319999999999993,77.6139,0.06235426728622945,0,biomet,biomet,biomet,0.27490000000000003,274.55733333333336,2,3,1.4073333333333835
2025-01-05T09:30:00Z,2025-01-05,0,-10.254999999999995,78.1475,0.06118341647777498,0,biomet,biomet,biomet,0.2746945,274.54533333333336,2,3,1.395333333333383
