Date,Rg_mean_Wm2,Tair_mean_C,RH_pct_mean,P_sum,SHF_Wm2_mean,TS_C_mean,SWC_mean,n_SHF_mean,n_TS_mean,n_SWC_mean
2025-04-05,171.41368606132602,6.537604166666692,78.56173541666666,0.0061,10.960422364583334,6.237958333333353,0.29446573958333333,2,3,2
2025-04-06,265.2668963670037,3.1456875000000206,59.835372916666664,0,-1.9495326250000033,5.482569444444467,0.28715429166666667,2,3,2
2025-04-07,172.28802695770625,1.5912916666666908,52.86115208333333,0,-10.588405468749999,4.35709722222224,0.2797616770833333,2,3,2
2025-04-08,4.610754651632,-4.422079999999985,61.565576,0,-22.48693,2.7461733333333562,0.27336604,2,3,2
2025-04-09,16.4013,4.524000000000001,65.3658,0,1.6076679999999999,5.048333333333346,0.2757005,2,3,2
2025-04-10,69.18335488473124,2.0457083333333568,90.98750625,0.0031999999999999997,-3.4960254843750014,3.8461527777777986,0.28291139583333336,2,3,2
2025-04-11,273.78966889751064,4.484361702127686,63.615821276595746,0,10.4214109787234,4.66153900709222,0.281457085106383,2,3,2
2025-04-12,286.99417161724995,5.8262291666666846,49.813231249999994,0,7.976534479166672,5.467645833333354,0.27560994791666665,2,3,2
2025-04-13,120.54983657917293,10.00908333333336,49.51649583333334,7e-4,8.748152114583332,6.812187500000023,0.2726955,2,3,2
2025-04-14,221.94822538233313,11.993708333333355,55.90584375,0.0048,18.3145040625,7.957222222222244,0.2826334375,2,3,2
2025-04-15,91.05584044772084,5.380583333333357,72.88481041666667,0.0012000000000000003,-7.87705,6.747291666666689,0.27661953125,2,3,2
2025-04-16,279.6149999927179,4.154979166666692,60.519585416666665,0,6.03155576041667,6.0411250000000205,0.27462553125,2,3,2
2025-04-17,198.96862332206,6.974729166666687,55.93205208333333,0,2.9832294166666555,6.429465277777799,0.26946819791666665,2,3,2
2025-04-18,67.58876152370212,15.244808510638318,61.25391914893617,0.0133,20.566854319148938,8.9609716312057,0.27516305319148937,2,3,2
2025-04-19,159.4419030295958,11.31922916666669,85.91894375,0.0143,19.5194285,11.144006944444472,0.31838096875,2,3,2
2025-04-20,196.86598379531995,7.022957446808532,70.27698936170212,6.000000000000001e-4,-8.921413765957448,8.156815602836906,0.29972574468085106,2,3,2
2025-04-21,55.20106745149374,9.532562500000024,72.03114166666667,5e-4,0.24136011458333395,8.241354166666692,0.29178154166666664,2,3,2
2025-04-22,200.21559019622083,8.514354166666688,63.03724375,0,10.320390729166672,7.98982638888891,0.2868756041666667,2,3,2
2025-04-23,155.61926748054876,12.48187500000002,63.73557708333333,0,11.946995635416668,9.275194444444468,0.28193278125,2,3,2
2025-04-24,265.2833886367209,17.90162500000002,58.308237500000004,0,30.774316437499998,11.655909722222242,0.2775219375,2,3,2
2025-04-25,233.15425631412498,16.18518750000003,54.395372916666666,0,19.10979244479166,13.01029861111113,0.26772126041666666,2,3,2
2025-04-26,278.0911511106625,9.606354166666687,70.99077916666667,1e-4,3.0637429166666648,12.095881944444466,0.25815272916666665,2,3,2
2025-04-27,269.2531683767917,9.53912500000002,57.2812375,0,4.0253648958333335,10.778229166666687,0.24900736458333333,2,3,2
2025-04-28,274.36796148034585,15.506104166666695,47.5337,0,14.594089697916672,11.82738888888891,0.23648430208333332,2,3,2
2025-04-29,233.758459360625,20.167020833333353,57.14332291666667,0,24.614256562500003,14.694923611111133,0.21307823958333333,2,3,2
2025-04-30,234.2552760184396,8.229979166666688,61.2860125,0,-3.3307240312499955,11.601736111111133,0.19860473958333333,2,3,2
2025-05-01,56.27133071029938,11.042895833333358,80.62390833333333,0.018099999999999998,-1.369921186666666,11.255444444444466,0.23877444791666666,2,3,2
2025-05-02,180.86405574769023,7.4187916666666895,88.68472291666666,0,2.8924574791666706,10.957444444444464,0.28904165625,2,3,2
2025-05-03,231.30715730033333,9.105312500000023,72.38538958333334,0,4.1614358437500005,10.759361111111133,0.28920684375,2,3,2
2025-05-04,248.57767676585,10.535395833333357,65.41093333333333,0,-0.7342358854166685,10.432763888888916,0.28517992708333334,2,3,2
2025-05-05,254.2923621878396,13.293500000000021,70.33271458333333,6.000000000000001e-4,20.974440114583334,11.742319444444469,0.2815206458333333,2,3,2
2025-05-06,125.99307179069584,14.559583333333359,77.84392916666667,0,10.272793636979166,12.868006944444465,0.27820815625,2,3,2
2025-05-07,285.87436471051814,16.401541666666695,75.39612916666667,0,21.301150381249997,13.389687500000026,0.27568447916666666,2,3,2
2025-05-08,329.98129354295,11.441458333333356,61.219310416666666,0,3.653540052083336,13.337743055555572,0.27146113541666667,2,3,2
2025-05-09,335.9319357633646,9.283791666666685,49.6166875,0,2.1974709583333327,11.8402777777778,0.26715278125,2,3,2
2025-05-10,320.0530769270902,13.486125000000024,43.507841666666664,0,11.24619154166667,12.642548611111131,0.2656796875,2,3,2
2025-05-11,327.97360571268956,13.026937500000022,49.10987291666667,0,4.323261291666669,12.760472222222244,0.251943875,2,3,1.1666666666666665
2025-05-12,303.90686137520834,18.303729166666688,42.28018125,0,11.748787260416668,13.219430555555574,0.13544052083333333,2,3,1
2025-05-13,121.30880110882292,19.486750000000022,78.88405,0.0045000000000000005,14.543427916666667,14.712986111111135,0.11367110416666666,2,3,1
2025-05-14,186.2034244154708,19.382104166666693,88.65478125,0.0019,19.764056125,15.64718055555558,0.11423266666666666,2,3,1
2025-05-15,231.51610693668687,20.432937500000023,85.91949583333333,0.0021999999999999997,29.969769583333335,16.793979166666688,0.118640125,1.1666666666666665,3,1
2025-05-16,312.0590454036125,21.06612500000002,65.42685,0.0183,26.585810208333342,17.347923611111135,0.2740489375,1,3,1
2025-05-17,106.81470545055623,13.739000000000022,78.38465833333333,0.004700000000000001,1.4683788333333339,16.080041666666688,0.2824904166666667,1,3,1
2025-05-18,294.0167700082458,11.81641666666669,76.48984583333333,0,14.164318958333327,15.030937500000025,0.27792337500000003,1,3,1
2025-05-19,193.91418339077921,8.123770833333358,79.80284375,0,0.8942427083333314,13.991909722222248,0.2692899375,1,3,1
2025-05-20,94.60205217519373,7.930291666666694,67.10904791666667,0.007299999999999999,-11.68768275,12.470902777777797,0.26335695833333334,1,3,1
2025-05-21,52.998993581833346,8.327125000000027,97.86297291666666,0.0127,-6.616201937500001,11.544138888888911,0.3224982708333333,1,3,1
2025-05-22,208.89227569744173,9.500458333333361,83.29543333333334,0.0038999999999999994,7.278956910416669,11.999729166666686,0.3230783541666667,1,3,1
2025-05-23,192.90845305272916,7.384708333333353,76.88144791666667,0,-5.723071958333334,11.507569444444462,0.30343129166666666,1,3,1
2025-05-24,281.6125158388956,9.16304166666669,75.06492916666667,0,4.935295312499997,11.721416666666693,0.295377625,1,3,1
2025-05-25,333.1977004111083,11.10118750000002,65.71846666666667,0,9.021837916666664,12.367375000000024,0.289389875,1,3,1
2025-05-26,336.16388079769587,13.484416666666688,61.789966666666665,0,13.035538854166667,13.180437500000023,0.2837793125,1,3,1
2025-05-27,262.728970154475,16.23610416666669,57.07660833333333,0,13.475002802083338,14.10868750000002,0.27815747916666667,1,3,1
2025-05-28,108.61050965460417,16.07245833333336,64.65973749999999,0.0093,8.5469249375,14.404375000000025,0.2729119583333333,1,3,1
2025-05-29,191.9768714777312,13.593604166666688,91.9911375,0.0037,17.0569870625,14.557201388888913,0.30981939583333334,1,3,1
2025-05-30,160.5274737332681,13.573319148936195,85.81227021276595,0,6.381713829787235,14.755163120567396,0.2941135957446809,0.9791666666666666,2.9375,0.9791666666666666
2025-05-31,285.9489834231831,11.445062500000024,70.9018875,0,7.8857835416666715,14.19386111111114,0.2867077708333333,1,3,1
2025-06-01,331.79921279683333,10.723562500000021,59.9932625,0,5.329722083333331,13.69205555555558,0.28029943749999997,1,3,1
2025-06-02,305.64919532441377,13.863104166666693,56.22332083333333,0,9.759149375000002,14.086395833333352,0.2739634166666667,1,3,1
2025-06-03,247.91384511252187,21.574583333333354,54.093041666666664,0,18.118376447916667,15.521638888888916,0.26714177083333335,1,3,1
2025-06-04,133.71678459135418,19.799208333333365,79.83845625000001,0.0073,18.13725125,16.899548611111133,0.266568125,1,3,1
2025-06-05,331.9281009062292,17.937625000000025,75.52381458333333,0,20.336279791666666,16.993458333333358,0.2744469583333333,1,3,1
2025-06-06,309.92496506890626,17.95689583333336,57.01258541666667,0,15.885968333333336,17.136840277777797,0.26754535416666664,1,3,1
2025-06-07,328.3854349277354,18.064750000000025,54.50561041666666,0,14.18710104166666,17.032166666666686,0.2577794583333333,1,3,1
2025-06-08,290.66786830458557,19.64231250000002,51.34102083333333,0,17.942433041666664,17.80324305555558,0.24492510416666666,1,3,1
2025-06-09,264.35689227038336,15.915687500000017,84.62515,7.999999999999999e-4,8.873219937499998,17.477750000000025,0.23426660416666667,1,3,1
2025-06-10,151.15126515668751,13.918666666666688,80.537025,0,-1.4781857083333343,16.122402777777804,0.23111258333333334,1,3,1
2025-06-11,317.89805198102283,17.988187500000024,75.01319166666666,0,13.226461000000002,16.395888888888916,0.22647958333333332,1,3,1
2025-06-12,197.82283252094706,19.41922916666669,73.43976875,3.9999999999999996e-4,11.328465479166665,17.59381250000002,0.21285975000000001,1,3,1
2025-06-13,244.77474707788392,18.272729166666686,60.464391666666664,0.0012000000000000001,9.614313354166663,17.383159722222246,0.20333497916666668,1,3,1
2025-06-14,324.7298923361,17.775625000000023,63.32958333333333,0,13.982595479166669,17.5780902777778,0.18759139583333334,1,3,1
2025-06-15,260.44471309607496,19.528083333333353,63.8444875,0,14.507797187500001,18.25630555555558,0.16177341666666667,1,3,1
2025-06-16,299.9878008049792,21.66437500000002,61.77455208333333,0,19.39655577083333,19.33918055555558,0.1411877234042553,1,3,0.9791666666666666
2025-06-17,304.82914661870416,23.39922916666669,74.88333958333334,0,21.851458958333335,19.812847222222242,0.1235558125,1,3,1
2025-06-18,142.2203930734375,21.827562500000024,90.75140625,0.012100000000000001,15.797407729166668,20.187854166666682,0.1180313125,1,3,1
2025-06-19,234.78919203362497,19.591583333333354,90.314,0.009099999999999997,19.644119606249998,20.240520833333356,0.24269758333333333,1,3,1.8333333333333335
2025-06-20,175.31445427441253,19.630083333333353,87.3159625,3.0000000000000003e-4,7.374432916666667,19.70199305555558,0.2386544375,1,3,2
2025-06-21,288.179826944,26.241729166666687,72.17395625,0.0017000000000000001,26.027555833333338,21.402458333333353,0.22637169791666667,1,3,2
2025-06-22,329.2961943175208,28.627104166666687,72.4358125,0,32.64880770833334,23.32982638888891,0.21094530208333334,1,3,2
2025-06-23,333.944929942625,28.39904166666669,70.62491875,0,25.69153395833333,23.78716666666669,0.18409559375,1,3,2
2025-06-24,230.46051488150005,26.016083333333356,73.05466041666666,0,17.289722708333336,23.381041666666686,0.1523433125,1,3,2
2025-06-25,139.60681207789582,23.11122916666669,89.60638958333334,0.0011,10.896710520833333,22.61679166666669,0.13552628125,1,3,2
2025-06-26,274.37498796262497,24.692145833333363,80.536225,0,19.760301312499998,22.783159722222248,0.12720915625,1,3,2
2025-06-27,249.31784395364582,24.40712500000002,86.41115,0.0135,22.254432812499996,23.52665972222224,0.16806419791666666,1,3,2
2025-06-28,314.54919197443746,21.29918750000002,74.86464583333333,0,15.097043124999999,22.790034722222245,0.16881114583333334,1,3,2
2025-06-29,77.48036051410345,18.404448275862094,90.62607931034482,0,-12.631943586206896,21.128172413793127,0.15866224137931034,1,3,2
2025-07-01,656.6598181818182,24.68877272727275,56.99043636363636,0,38.300813954545454,23.531045454545477,0.13802469090909092,0.9565217391304348,2.869565217391304,1.9130434782608696
2025-07-02,318.6168738309583,23.419375000000024,72.87396666666666,0,14.428635374999999,22.3914652777778,0.13062400520833334,1,3,2
2025-07-03,293.42836160524575,22.788104166666685,76.38265208333334,1e-4,13.155556500000001,22.2849027777778,0.12132036875,1,3,2
2025-07-04,265.2233345914063,22.628541666666685,75.98011875,0,12.375211624999997,22.142645833333354,0.11311520208333334,1,3,2
2025-07-05,302.51446471291666,26.249020833333354,69.17210208333333,0,18.568370645833337,22.888305555555576,0.105717353125,1,3,2
2025-07-06,193.97791413147914,25.52868750000002,78.11699791666666,1e-4,15.776913820833336,23.259756944444465,0.09776044375,1,3,2
2025-07-07,259.7351451712292,20.286812500000025,86.7816,1e-4,12.027616354166668,22.598194444444463,0.09491970416666666,1,3,2
2025-07-08,252.62191271977744,19.999062500000022,81.82422083333333,0,3.3979379166666654,21.672201388888908,0.09000263541666667,1,3,2
2025-07-09,237.4575680941417,22.851375000000022,83.07364791666666,0,9.365667916666668,22.098986111111135,0.08542001979166666,1,3,2
2025-07-10,287.355924484275,20.571145833333357,77.14809791666667,0,8.719313187500001,21.583000000000023,0.08031486041666666,1,3,2
2025-07-11,117.67080067714167,21.374895833333355,86.15223958333334,1e-4,4.752804020833329,21.436951388888914,0.07674247083333334,1,3,2
2025-07-12,215.4999840681917,23.243354166666688,87.49555208333334,0,12.929548854166667,22.074493055555575,0.07576029375,1,3,2
2025-07-13,262.97980075953956,22.69025000000002,77.9220125,0,9.918870208333331,22.044229166666693,0.07308240520833334,1,3,2
2025-07-14,308.05469020295834,21.848604166666682,75.89709583333334,0,9.71928216666667,21.62377083333336,0.07023317604166666,1,3,2
2025-07-15,312.3205815963,22.435916666666696,71.33640416666667,0,10.899240506249996,21.8587777777778,0.06778498229166667,1,3,2
2025-07-16,239.86677911608336,25.40977083333336,75.8366,0,14.617567004166666,22.911444444444466,0.06600315104166667,1,3,2
2025-07-17,183.2175109006458,19.36402083333336,90.35073750000001,0.0046,6.7738789270833335,22.501993055555577,0.06973195833333333,1,3,2
2025-07-18,325.1125425880083,17.09366666666669,76.01368958333333,0,1.8381239583333375,20.225416666666693,0.06762033437500001,1,3,2
2025-07-19,109.52057660966668,20.283520833333363,90.61802708333333,0.0173,-2.0788653125,20.6204652777778,0.08225956979166667,1,3,2
2025-07-20,273.6423790050417,21.869375000000023,83.70525,2e-4,14.554823145833334,21.974541666666692,0.15369195729166668,1,3,2
2025-07-21,246.87889246210528,18.25063157894739,74.75187894736843,0,-7.552090789473684,20.204789473684233,0.1298653802631579,1,3,2
2025-07-22,323.5775164802045,21.271590909090936,62.61614318181818,0,8.34401513636364,21.226515151515173,0.11598419545454546,1,3,2
2025-07-23,295.02496323308327,24.035895833333353,71.69116875,0,10.889871749999998,22.099236111111132,0.10597708020833334,1,3,2
2025-07-24,230.88097894831256,27.492125000000023,81.01015625,0,18.619320979166666,23.92441666666669,0.09748023020833334,1,3,2
2025-07-25,192.10198506949268,24.461083333333356,84.35621041666667,0,11.543640333333332,23.543965277777797,0.09067063125,1,3,2
2025-07-26,116.20082035322918,23.701312500000018,89.3167,0.0044,7.305322641666667,23.282743055555574,0.08847548020833333,1,3,2
2025-07-27,297.13058086337713,25.236270833333354,84.23078541666666,1e-4,15.708967354166665,23.884715277777804,0.09206526770833333,1,3,2
2025-07-28,244.2760657425417,25.935770833333354,82.42980416666667,0,9.780388729166662,24.06155555555558,0.08683017395833334,1,3,2
2025-07-29,108.11367654456251,22.276968750000023,88.68636875,0,-9.000670625000001,22.401333333333355,0.08198145,1,3,2
2025-07-30,124.12322916881396,20.94725581395351,89.27517674418604,0.0074,-1.31033723255814,22.257651162790722,0.07752567790697674,1,3,2
2025-07-31,233.77007751135744,18.218574468085134,81.90087872340426,7.000000000000001e-4,2.4845460425531956,20.980297872340447,0.11909411808510638,1,3,2
2025-08-01,16.874109187166663,19.478111111111144,72.8639,0,-10.3146,21.46996296296299,0.11023602222222223,1,3,2
2025-08-07,523.0542222222222,29.731000000000027,49.9587,0,42.49607777777778,26.01594444444447,0.07075836666666667,0.9,1.8,1.8
