Date,LD_NEE_gC_day,MD_NEE_gC_day,LD_GPP_gC_day,MD_GPP_gC_day,LD_Reco_gC_day,MD_Reco_gC_day,LD_VPD_mean_kPa,MD_VPD_mean_kPa,LD_VPD_day_kPa,MD_VPD_day_kPa,LD_VPD_midday_kPa,MD_VPD_midday_kPa,n_hh,n_Rg,frac_Rg,Rg_mean_Wm2,Rg_max_Wm2,Tair_mean_C,Tair_max_C,Tair_min_C,RH_mean_pct,VPD_mean_kPa,VPD_max_kPa,P_used_mm,SWC_mean,TS_mean_C,n_SWC_mean,n_TS_mean,n_Rg_from_Grant,n_Tair_from_Grant,n_RH_from_Grant,frac_Rg_from_Grant,frac_Tair_from_Grant,frac_RH_from_Grant
2025-01-15,0.9542723377133575,0.8354203561440001,0.13524676307075104,0.14553541351373128,1.0895191007841085,0.9809557696577313,0.06623162307692308,0.06799701041666667,NA,NA,0.08266860000000001,0.07367878,41,41,1,26.025442644791326,208.499,-7.685146341463391,-5.43,-10.132000000000005,79.4805756097561,0.07102737399410643,0.11963650055851077,0,0.264093125,1.1183166666666864,1.951219512195122,2.926829268292683,1,1,1,0.024390243902439025,0.024390243902439025,0.024390243902439025
2025-01-16,1.2168243435600001,0.8529052929139724,0.11640785378038487,0.40422182924060823,1.3332321973403847,1.257127122154581,0.061261757066666665,0.06074165215208333,NA,NA,0.09129625,0.09007512,48,48,1,36.9274298753125,178.428,-4.456104166666648,0.68100000000004,-9.267999999999972,86.76938125,0.07006917084693445,0.16142484170402638,0.7999999999999999,0.2646063229166667,1.1845972222222467,2,3,0,0,0,0,0,0
2025-01-17,1.231245710940527,0.9014311863123307,0.43404648748603136,0.7356337692039107,1.6652921984265592,1.637064955516241,0.15579167435897437,0.16556764375000002,NA,NA,0.34719350000000004,0.253874,41,41,1,46.07931867902684,471.441,-0.17629268292680744,4.381000000000029,-4.1159999999999854,73.93885365853659,0.17370449873105953,0.37448826583728906,3.5000000000000004,0.26610748780487803,1.2896016260162841,2,3,0,0,0,0,0,0
2025-01-18,1.1528382601522669,1.2977985367440004,0.5235352752113787,0.3213291652260204,1.6763735353636453,1.61912770197002,0.17129656976744187,0.16805197291666668,NA,NA,0.1957364,0.173009,44,44,1,63.467521804111364,491.007,-0.40629545454543115,4.748000000000047,-6.4909999999999854,69.26177954545454,0.17932637743352242,0.31494868547917887,0,0.2681092272727273,1.4099318181818397,2,3,0,0,0,0,0,0
2025-01-19,0.44485240106114204,0.5772490055757369,0.548469515640474,0.3328270754176982,0.993321916701616,0.9100760809934355,0.09799082631578947,0.09004230416666667,NA,NA,0.0986087,0.06971155,40,40,1,34.000120255339716,278.11,-9.836824999999974,-6.397999999999968,-14.823999999999955,65.551295,0.1025172108010117,0.14872224870158968,0,0.26844873076923076,1.4131196581196817,1.95,2.925,1,1,1,0.025,0.025,0.025
2025-01-20,0.35130654908911724,0.5790779445950238,0.19207344273198262,-0.1045977357934598,0.5433799918211001,0.4744802088015641,0.028052276470588236,0.021594178854166667,NA,NA,NA,0.0023628085,35,35,1,9.903113028375142,143.276,-16.42125714285712,-15.236999999999966,-17.603999999999985,82.44950571428572,0.029823512971626963,0.04290850830735793,0,0.26469262857142856,1.1322761904762177,2,3,0,0,0,0,0,0
2025-01-21,-0.017532398821175015,0.73430516711186955,0.5202348959223875,-0.3063459121864619,0.5027024971012126,0.4279592549254079,0.033858582978723406,0.03368640638297872,NA,NA,0.05164064,0.05158588,47,47,1,85.72972727988511,557.396,-17.003680851063812,-16.055999999999983,-19.00999999999999,78.82455957446808,0.03416546066154718,0.06356816120618272,0,0.2591451914893617,0.8714397163120801,2,3,0,0,0,0,0,0
2025-01-22,0.1467632369207911,-0.16631894399970104,0.40576204384440556,0.6430663961090365,0.5525252807651968,0.4767474521093355,0.04763638333333334,0.046970214583333336,NA,NA,0.08036928,0.07825633,48,48,1,75.43722192193542,391.27,-16.415979166666645,-9.30499999999995,-20.272999999999968,73.15388125,0.04822053879561865,0.09300924234757021,0,0.2567018020833333,0.8049097222222462,2,3,0,0,0,0,0,0
2025-01-23,0.8978433302149215,0.5496353722306472,0.2933636084671677,0.5181073673862139,1.191206938682089,1.0677427396168613,0.048349669375,0.04765524458333334,NA,NA,0.11561847,0.11333767,48,48,1,75.6749241098,553.551,-7.4524374999999745,-6.325999999999965,-8.992999999999995,85.94159375,0.04890866362002646,0.14682181372492087,0,0.2571650729166667,0.8153888888889114,2,3,0,0,0,0,0,0
2025-01-24,0.982947324854791,0.4627941588108683,0.12168384694408343,0.5011214869792201,1.1046311717988742,0.9639156457900883,0.07603773333333333,0.07560886458333334,NA,NA,0.11942517,0.11928372,48,48,1,73.91811580767916,399.71,-9.25095833333331,-7.891999999999996,-10.589999999999975,74.728875,0.0776985854696755,0.13687623172254587,0,0.26094055208333333,0.9408055555555824,2,3,0,0,0,0,0,0
2025-01-25,0.9945157790879998,0.35734385281509096,0.4846480220123864,0.9584798777286827,1.4791638011003867,1.3158237305437739,0.10168511395348837,0.10729159583333334,NA,NA,0.14617833333333333,0.15217,48,48,1,83.89164751917502,463.076,-4.9471458333333045,1.1480000000000246,-10.105999999999995,75.11623958333334,0.11003451968468288,0.2353416587670616,6.1000000000000005,0.26305472916666667,1.0832430555555763,2,3,0,0,0,0,0,0
2025-01-26,1.2940113450265716,0.6380590987439999,0.34719304788012817,0.8253989206290299,1.6412043929066995,1.4634580193730298,0.15347593,0.14483523541666665,NA,NA,0.18273399999999998,0.13345918,42,42,1,79.85956276655902,492.163,-3.5206428571428336,0.5510000000000446,-6.086999999999989,66.72016904761905,0.1603843111823301,0.22871407793877363,0,0.2646090487804878,1.2038943089431173,1.9523809523809523,2.9285714285714284,1,1,1,0.023809523809523808,0.023809523809523808,0.023809523809523808
2025-01-27,1.6563264654054,1.3401863070623996,-0.0509792630735518,0.15779605336073255,1.6053472023318487,1.4979823604231328,0.15278774634146342,0.15583145625,NA,NA,0.279436625,0.27176,43,43,1,101.57618687447798,511.791,-2.506976744186024,1.5720000000000027,-6.277999999999963,69.66441162790697,0.164135941904325,0.31665973251193974,0.1,0.2655648214285714,1.300341269841294,1.9534883720930232,2.9302325581395348,1,1,1,0.023255813953488372,0.023255813953488372,0.023255813953488372
2025-01-28,1.9165990187888027,1.4407311562625462,-0.15345464453874158,0.24721928014200192,1.763144374250061,1.687950436404548,0.1967447738095238,0.18279444375,NA,NA,0.2149515,0.16933204,43,43,1,64.23293217774211,338.475,-0.1971860465116057,3.9670000000000414,-4.864999999999952,67.92637209302326,0.20447841568286063,0.402030783528234,0.5,0.2663928953488372,1.3575038759690157,2,3,0,0,0,0,0,0
2025-01-29,1.8353338423931336,1.4646336066438381,0.05056067030465647,0.40330019796117406,1.8858945126977904,1.8679338046050122,0.2582250243902439,0.24153852083333333,NA,NA,0.24368533333333334,0.1816654,43,43,1,66.73856232468836,511.974,2.2834883720930454,5.538000000000011,-2.0009999999999764,63.135246511627905,0.26803149292205103,0.37741448543248635,0,0.26996482558139534,1.39843410852716,2,3,0,0,0,0,0,0
2025-01-30,1.3704590686561602,0.6767178780930238,0.16184085487158567,0.7993638666199766,1.5322999235277455,1.476081744713,0.20796129736842106,0.20175951041666668,NA,NA,0.520054,0.4086439,39,39,1,85.22745341723079,548.075,-1.143794871794853,7.721000000000004,-6.370999999999981,69.82172307692308,0.22446418046153968,0.6195647190329648,0,0.2731255512820513,1.4190769230769449,2,3,0,0,0,0,0,0
2025-01-31,1.671021679830536,0.9899505398454816,0.047851522277027506,0.6402977969824714,1.7188732021075641,1.6302483368279537,0.141501467875,0.14102983066666666,NA,NA,0.2274471,0.2268257,48,48,1,68.37151615210416,445.073,3.2443541666666924,5.451999999999998,1.76400000000001,81.23909583333334,0.2207862392057395,0.4259678843782646,0,0.2811156458333333,1.4134791666666946,2,3,0,0,0,0,0,0
2025-02-01,0.9608080967949997,0.8224081355856119,0.22973381248573838,0.23550345414952906,1.1905419092807377,1.057911589735141,0.16989267631578947,0.15572739375,NA,NA,0.2024196,0.173431,39,39,1,56.628923446556406,322.647,-3.992282051282029,2.112000000000023,-8.48399999999998,61.43456666666667,0.17987128671138752,0.28140074403847376,0,0.28639317948717946,1.3552564102564326,2,3,0,0,0,0,0,0
2025-02-02,0.4682903537081534,1.1198728110009204,0.6355569235690733,-0.2162472955216841,1.103847277277227,0.9036255154792364,0.06913494221621622,0.05493697897916667,NA,NA,0.011740065,0.0036549819999999998,39,39,1,13.03908399765373,111.816,-4.525512820512797,-0.9179999999999495,-5.798999999999978,83.66915128205129,0.0777399543795137,0.11656831276500601,0,0.27973434210526316,1.1913508771930055,1.9487179487179487,2.923076923076923,1,1,1,0.02564102564102564,0.02564102564102564,0.02564102564102564
2025-02-03,1.4793420054064101,-0.25624981157535565,-6.814831069733226e-4,1.453132961259576,1.4786605222994362,1.19688314968422,0.012090168404255319,0.0130293573125,NA,NA,0.0034012458000000005,0.0033802056999999996,47,47,1,26.70545120015957,111.543,0.5985319148936407,1.4500000000000455,-0.7999999999999545,97.96500638297873,0.07470783589351758,0.10538375342333972,1.3,0.2802416489361702,1.2358510638298097,2,3,0,0,0,0,0,0
2025-02-04,1.1550023353010443,0.8091931733532208,0.1745327279847519,0.27478304309747625,1.329535063285797,1.0839762164506972,0.09310151666666666,0.09535014166666667,NA,NA,NA,0.10801481,38,38,1,29.6195382987052,218.7777777777778,-4.157789473684192,0.03500000000002501,-7.08299999999997,77.00034473684211,0.09958756627338546,0.1534538806544136,0,0.2844816891891892,1.3210630630630884,1.9473684210526316,2.9210526315789473,1,1,1,0.02631578947368421,0.02631578947368421,0.02631578947368421
2025-02-05,0.9413842768281423,0.49143109665441465,0.2009289986444791,0.46079997210092977,1.142313275472621,0.9522310687553445,0.09332541891891892,0.08811750625,NA,NA,0.1691525,0.10981294999999999,39,39,1,43.49950916119944,380.27777777777777,-7.818692307692285,-4.5919999999999845,-11.063999999999965,72.03437435897436,0.10059158289309035,0.17718736889862646,0,0.27903905263157897,1.1380964912280935,1.9487179487179487,2.923076923076923,1,1,1,0.02564102564102564,0.02564102564102564,0.02564102564102564
2025-02-06,1.0951030988519532,-0.5668571641701846,0.3176537065506213,1.8058567825995278,1.4127568054025745,1.2389996184293428,0.07855812399268293,0.08823141079791667,NA,NA,0.08386717142857143,0.09385058,42,42,1,30.756333208238885,201.58333333333334,-4.059738095238077,1.5760000000000218,-5.826999999999998,82.69698095238095,0.0873738985060868,0.33609583335140714,0,0.2744182682926829,0.9009512195122137,1.9523809523809523,2.9285714285714284,1,1,1,0.023809523809523808,0.023809523809523808,0.023809523809523808
2025-02-07,1.481388586473657,0.934055865109858,-0.17297822445413594,0.15418927485757758,1.3084103620195207,1.0882451399674355,0.15455639722222222,0.13522408541666667,NA,NA,0.17704950000000003,0.11953097,37,37,1,42.326562238724314,370.368,-6.769081081081057,1.4770000000000323,-11.414999999999964,59.66874324324324,0.16336944381905877,0.38919923557584796,0,0.27192097297297296,0.8266036036036208,2,3,0,0,0,0,0,0
2025-02-08,0.7681873387247896,0.5351272975386905,0.342427149577819,0.5125854680086278,1.1106144883026088,1.0477127655473182,0.08385487368421053,0.08688713958333333,NA,NA,0.13943,0.11937481,39,39,1,16.704659489176922,102.874,-6.108717948717927,-4.197000000000003,-8.920999999999992,78.03936153846153,0.08698783964554628,0.14351321903204362,0,0.26569141025641024,0.6455470085470318,2,3,0,0,0,0,0,0
2025-02-09,0.7083682099823936,0.20172406874961332,0.20237214119048408,0.8390732854106697,0.9107403511728777,1.0407973541602826,0.0775756138888889,0.08862102083333333,NA,NA,NA,0.12337085,37,37,1,36.810726722370276,356.547,-5.346459459459435,-3.509999999999991,-7.1679999999999495,79.49521351351352,0.08369445123604667,0.18861244753411963,0,0.26198435135135134,0.5919009009009252,2,3,0,0,0,0,0,0
2025-02-10,0.7934824497122548,0.31207285271687224,-0.18334002939557933,0.5263465496371813,0.6101424203166751,0.8384194023540532,0.09112365135135135,0.098994925,NA,NA,0.232489,0.15237024999999998,38,38,1,54.3409242517079,463.396,-8.170052631578923,-3.4729999999999563,-11.113999999999976,72.24520789473684,0.10079547091990394,0.24314680766727353,0,0.25597748684210525,0.47915789473686227,2,3,0,0,0,0,0,0
2025-02-11,0.537451550155101,0.13501740803086143,0.0747692845752909,0.7252391902657964,0.612220834730392,0.8602565982966582,0.08213825135135136,0.08968830416666666,NA,NA,NA,0.12165659000000001,40,40,1,58.801590430194445,413.77777777777777,-6.895624999999978,-5.58,-7.852999999999952,75.3619625,0.09066070519917506,0.1818002283176317,0,0.24103515384615384,0.2840341880342072,1.95,2.925,1,1,1,0.025,0.025,0.025
2025-02-12,0.6612899982859609,0.6833905737930323,-0.12524790351835124,0.08414157609854826,0.5360420947676096,0.767532149891581,0.08237254705882353,0.06495145,NA,NA,NA,0.02904157,35,35,1,11.41288196357143,126.689,-9.217942857142834,-6.328999999999951,-10.769999999999982,71.92910571428571,0.08392088992205393,0.15826915103491498,0,0.22000204285714287,0.14144761904764375,2,3,0,0,0,0,0,0
2025-02-13,0.3729817741983678,0.35390090190468,0.19569721641008794,0.48675917365952476,0.568678990608456,0.8406600755642047,0.034631972727272725,0.037511449999999995,NA,NA,NA,0.03610786,34,34,1,14.675272044558827,200.083,-7.249470588235275,-6.3139999999999645,-8.75,89.19908235294118,0.03771616372236287,0.11009150593305347,0,0.21860005882352943,0.10573529411767127,2,3,0,0,0,0,0,0
2025-02-14,0.7771762210618013,0.4625596047824913,-0.28018134673612816,0.28565594491824153,0.4969948743256729,0.748215549700733,0.1057263057142857,0.09284862291666666,NA,NA,0.1465705,0.10414097,36,36,1,27.790852108416665,206.043,-8.838527777777754,-6.021999999999991,-14.66799999999995,66.11911388888889,0.110694092940201,0.15766627017773466,0,0.23448908333333332,0.13835185185187507,2,3,0,0,0,0,0,0
2025-02-15,0.49925845715384043,0.5079835843128001,0.07084639603179964,0.393855692888497,0.5701048531856401,0.9018392772012971,0.06277239142857143,0.048949065416666666,NA,NA,0.050358,0.010299801,37,37,1,14.014449125545944,107.155,-6.461675675675652,-3.88,-8.060999999999979,82.61401891891892,0.06550073712107071,0.13890449159011056,0,0.23947137500000001,0.1429259259259431,1.945945945945946,2.918918918918919,1,1,1,0.02702702702702703,0.02702702702702703,0.02702702702702703
2025-02-16,0.6642469147534531,0.5166362609994894,0.0836754320022718,0.5375703018272896,0.7479223467557247,1.0542065628267796,0.04614093915675676,0.059381936927083344,NA,NA,0.116816,0.10911669,39,39,1,44.84971079011539,347.184,-4.5608974358974095,-3.8239999999999554,-5.979999999999961,87.86111538461539,0.06155649093773084,0.1342640440578401,0,0.2448832564102564,0.15951282051284393,2,3,0,0,0,0,0,0
2025-02-17,0.5454376697192727,0.42481183881600004,0.18784612560194608,0.4047251376883921,0.7332837953212189,0.8295369765043918,0.06978956216216216,0.060030848125,NA,NA,0.0815699,0.04678356,40,40,1,67.32779157610305,517.4722222222223,-10.461749999999977,-6.1159999999999854,-14.66799999999995,73.531335,0.07142756314569486,0.11808005409247357,0,0.24710221794871795,0.18129914529916755,1.95,2.925,1,1,1,0.025,0.025,0.025
2025-02-18,1.3980951303234297,2.9566291912615394,-0.7475831068299819,-2.3728538246456954,0.6505120234934471,0.5837753666158422,0.04634412894736842,0.046856421951219515,NA,NA,0.1036428,0.086496375,39,39,1,62.821463292861544,450.244,-14.400461538461514,-11.014999999999986,-16.74799999999999,78.1251,0.049116687943337047,0.10799850234536071,0,0.24617678205128204,0.18371794871797112,2,3,0,0,0,0,0,0
2025-02-19,0.5873941739887707,0.2780785259399157,0.24555457917885617,0.46286440886369773,0.8329487531676268,0.7409429348036133,0.0641271875,0.062123427083333335,NA,NA,NA,0.060762039999999996,33,33,1,7.6818143209212115,91.8355,-11.132242424242405,-8.721000000000004,-12.115999999999985,74.62242727272728,0.06653986630232954,0.09448615333645749,0,0.24216233333333334,0.15386868686871677,2,3,0,0,0,0,0,0
2025-02-20,0.534082194550145,0.5799103934283887,0.5087466372796534,0.24341528148525804,1.042828831829798,0.8233256749136467,0.06233963513513514,0.06866454791666667,NA,NA,NA,0.08380674,39,39,1,46.206757515193615,281.945,-8.570076923076902,-3.4529999999999745,-10.284999999999968,80.22874871794872,0.06932129469160526,0.18000568471571915,0,0.24180680263157894,0.15061403508774088,1.9487179487179487,2.923076923076923,1,1,1,0.02564102564102564,0.02564102564102564,0.02564102564102564
2025-02-21,0.6952415783315093,0.5922165182706691,0.5693687396646392,0.32212937037651346,1.2646103179961496,0.9143458886471832,0.1423952,0.10559666666666667,NA,NA,0.2439318,NA,40,40,1,125.0540109549836,653.948,-4.159899999999981,-0.950999999999965,-8.775999999999954,67.6393275,0.15183665777157823,0.25882048355070997,0,0.24396860256410258,0.1671111111111346,1.95,2.925,1,1,1,0.025,0.025,0.025
2025-02-22,1.2947880861133712,0.8988021861604867,0.06036610198994927,0.010985595370032242,1.3551541881033207,0.9097877815305189,0.13462626578947368,NA,NA,NA,0.1988042,NA,39,39,1,87.45767000268643,489.746,-4.242435897435875,-2.055999999999983,-6.599999999999966,69.26003846153846,0.14173650069992771,0.2409604500375963,0,0.2462692564102564,0.17800000000001914,2,3,0,0,0,0,0,0
2025-02-23,1.600933320188517,0.8785482835207428,-0.0664383013381195,0.3457876482858832,1.5344950188503974,1.2243359318066263,0.11040312162162162,NA,NA,NA,0.135095,NA,39,39,1,44.71524663537104,286.75,-2.539307692307669,1.094000000000051,-4.9979999999999905,78.33161538461539,0.11672780726810855,0.2231024341970736,0,0.24723759210526317,0.18707017543862411,1.9487179487179487,2.923076923076923,1,1,1,0.02564102564102564,0.02564102564102564,0.02564102564102564
2025-02-24,1.7494058646222064,1.6062194925878397,0.09602216015865123,-0.11503116773916405,1.8454280247808565,1.4911883248486764,0.23055712765957445,NA,NA,NA,0.3205311,NA,47,47,1,129.25056762654896,515.095,3.204531914893639,6.55600000000004,-0.58299999999997,69.58654468085106,0.2392973840192,0.3395192975964142,0,0.24879252127659574,0.20096453900711406,2,3,0,0,0,0,0,0
2025-02-25,1.0812800433376037,1.5771109660877602,0.9235579666558565,-0.08106963580066397,2.0048380099934606,1.496041330287096,0.2930170875,0.4908860909090909,NA,NA,0.4571534,0.537471,48,48,1,184.6413820070833,691.947,5.722250000000026,9.102000000000032,2.698000000000036,68.629497916666665,0.3039940683832141,0.5631470121800142,0,0.27778259375000003,0.2130694444444702,2,3,0,0,0,0,0,0
2025-02-26,2.8137775416263344,1.2463125353012972,-1.1361352591010638,0.1643423425808633,1.6776422825252708,1.4106548778821604,0.09001391147916667,0.09063125866666667,NA,NA,0.082650135,0.081471287,48,48,1,41.0872935544,183.721,0.888041666666691,3.9700000000000273,-3.276999999999987,85.75427708333333,0.10527548716611426,0.3225941941979643,1,0.30019341666666666,0.2529652777778004,2,3,0,0,0,0,0,0
2025-02-27,1.14413499563359,1.9638251946387282,0.6551083662792,-0.5151825848475163,1.79924336191279,1.4486426097912128,0.019667480708333338,0.0194596329375,NA,NA,0.0322554208,0.031816524900000004,48,48,1,39.220912963749996,270.149,1.4915416666666903,2.7660000000000196,0.63900000000001,97.13978541666667,0.06296571584146055,0.1598973341567277,0.9,0.3060241354166667,0.3105486111111375,2,3,0,0,0,0,0,0
2025-02-28,1.2858467938503688,0.8567627738669317,0.6660516855947771,0.6541841586599445,1.9518984794451462,1.5109469325268758,0.20742510833333336,0.20565737916666665,NA,NA,0.3990585,0.3985515,48,48,1,78.18278502671662,563.028,2.3891041666666872,7.611000000000047,-1.988999999999976,73.66655625,0.21558040842008797,0.46730326397604827,0,0.30363935416666665,0.3809444444444677,2,3,0,0,0,0,0,0
2025-03-01,0.5705705739791067,1.002527935128,1.0405519689017901,0.17177314643930033,1.6111225428808966,1.1743010815672998,0.15795620789473686,0.149170375,NA,NA,0.1579092,0.1476222,40,40,1,78.62054108112805,450.063,-4.372574999999979,5.379000000000019,-8.308999999999969,63.7054475,0.1633293803113195,0.33055754363592194,0,0.2970607948717949,0.37776068376070404,1.95,2.925,1,1,1,0.025,0.025,0.025
2025-03-02,0.285247187964336,-0.32976393976073737,1.1991695044826827,1.4016867599052887,1.4844166924470186,1.0719228201445516,0.1425885027027027,0.14402851666666666,NA,NA,0.24930433333333335,0.2004243,38,38,1,99.7727500137771,568.215,-6.264657894736817,-2.505999999999972,-7.98599999999999,62.57588157894737,0.14956583157001668,0.26700537661439805,0,0.26325061842105263,0.21927192982458693,2,3,0,0,0,0,0,0
2025-03-03,0.11526526720805268,0.6241461222008493,1.6700279893765355,0.7300489062240417,1.785293256584588,1.3541950284248916,0.17364038157894737,0.20398734791666667,NA,NA,0.422473,0.3578912,42,42,1,67.48822375372214,513.834,-2.9107142857142647,4.537000000000035,-6.144999999999982,62.2751,0.2074567993993003,0.48171575602620703,0.1,0.2430112142857143,0.10783333333335489,2,3,0,0,0,0,0,0
2025-03-04,1.284329772864423,3.028315609360362,1.070713457753633,-1.1324408481573682,2.3550432306180564,1.895874761202994,0.18564260297916665,0.18211046822916666,NA,NA,0.1018633028,0.10057912360000001,48,48,1,38.36825927583333,351.274,4.142520833333357,8.472000000000037,2.147000000000048,75.47425625,0.21488245442454287,0.3680477691000865,4.700000000000001,0.2672230729166667,0.11870138888890955,2,3,0,0,0,0,0,0
